Informations,Time,MeOH-straw,Biomass wood,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6735,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,14178.324381836996,9905.338833028884,0.0,0.0,0.0,15675.131957594354,0.0,2356.584147469688,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,6736,5118.155964028241,5921.706450380675,4962.969945527554,441.15288404689375,374.1342078968013,0.0,4308.843466842741,0.0,3529.22307237515,67.01867615009246,0.0,14245.343057987087,3231.528980988147,0.0,0.0,0.0,15251.29092115368,0.0,0.0,0.0,0.0,0.0,441.15288404689375,18482.819902141826,1.0
 ,6737,5118.155964028241,5921.706450380675,4330.027067898623,384.89129492432204,374.1342078968013,0.0,4308.843466842741,0.0,3079.1303593945763,10.75708702752081,0.0,14256.100145014609,667.3809852040738,0.0,0.0,0.0,15330.470015873367,0.0,0.0,0.0,0.0,0.0,384.89129492432204,15997.851001077439,1.0
 ,6738,5118.155964028241,5921.706450380675,4235.96447089056,376.53017519027196,374.1342078968013,0.0,4308.843466842741,0.0,3012.2414015221757,2.395967293470676,0.0,14258.49611230808,0.0,0.0,0.0,0.0,15628.55601952395,0.0,0.0,0.0,0.0,0.0,376.53017519027196,15628.556019523949,1.0
 ,6739,5118.155964028241,5921.706450380675,4194.126195291196,372.8112173592175,374.1342078968013,0.0,4308.843466842741,0.0,2982.48973887374,0.0,1.3229905375837916,14257.173121770495,0.0,0.0,0.0,0.0,15465.540236277538,0.0,0.0,0.0,0.0,0.0,372.8112173592175,15465.540236277537,1.0
 ,6740,5118.155964028241,5921.706450380675,4209.009838839014,374.1342078968013,374.1342078968013,0.0,4308.843466842741,0.0,2993.0736631744103,0.0,0.0,14257.173121770495,0.0,0.0,0.0,0.0,15679.789551401394,0.0,157.0589147913688,0.0,0.0,0.0,374.1342078968013,15522.730636610026,1.0
 ,6741,5118.155964028241,5921.706450380675,4444.165221381448,395.0369085672398,374.1342078968013,0.0,4308.843466842741,0.0,3160.295268537918,20.90270067043855,0.0,14278.075822440933,0.0,0.0,0.0,0.0,16445.963732659537,0.0,0.0,0.0,0.0,0.0,395.0369085672398,16445.963732659537,1.0
 ,6742,5118.155964028241,5921.706450380675,3343.9591304784212,297.2408115980819,374.1342078968013,0.0,4308.843466842741,0.0,2377.9264927846552,0.0,76.89339629871938,14201.182426142213,0.0,0.0,0.0,0.0,16550.759593317944,0.0,4351.986303583497,0.0,0.0,0.0,297.2408115980819,12198.773289734447,1.0
 ,6743,5118.155964028241,5921.706450380675,4442.978892318821,394.9314570950063,374.1342078968013,0.0,4308.843466842741,0.0,3159.4516567600504,20.797249198205066,0.0,14221.979675340419,0.0,0.0,0.0,0.0,16441.306138852495,0.0,0.0,0.0,0.0,0.0,394.9314570950063,16441.30613885249,1.0
 ,6744,5118.155964028241,5921.706450380675,4209.009838839014,374.1342078968013,374.1342078968013,0.0,4308.843466842741,0.0,2993.0736631744103,0.0,0.0,14221.979675340419,0.0,0.0,0.0,0.0,16122.26096307023,0.0,599.5303264602044,0.0,0.0,0.0,374.1342078968013,15522.730636610026,1.0
 ,6745,5118.155964028241,5921.706450380675,4209.009838839014,374.1342078968013,374.1342078968013,0.0,4308.843466842741,0.0,2993.0736631744103,0.0,0.0,14221.979675340419,0.0,0.0,0.0,0.0,15593.624065971148,0.0,70.89342936112189,0.0,0.0,0.0,374.1342078968013,15522.730636610026,1.0
 ,6746,5118.155964028241,5921.706450380675,4010.48912001036,356.48792177869865,374.1342078968013,0.0,4308.843466842741,0.0,2851.903374229589,0.0,17.646286118102637,14204.333389222316,0.0,0.0,0.0,0.0,14759.914774510922,0.0,0.0,0.0,0.0,0.0,356.48792177869865,14759.914774510919,1.0
 ,6747,5118.155964028241,5921.706450380675,3463.820334850905,307.895140875636,374.1342078968013,0.0,4308.843466842741,0.0,2463.161127005088,0.0,66.23906702116528,14138.09432220115,0.0,0.0,0.0,0.0,12659.339967535716,0.0,0.0,0.0,0.0,0.0,307.895140875636,12659.339967535714,1.0
 ,6748,5118.155964028241,5921.706450380675,2956.5456417483956,262.8040570443018,374.1342078968013,0.0,4308.843466842741,0.0,2102.4324563544146,0.0,111.33015085249946,14026.76417134865,0.0,0.0,0.0,0.0,10710.136959289322,0.0,0.0,0.0,0.0,0.0,262.8040570443018,10710.136959289322,1.0
 ,6749,5118.155964028241,5921.706450380675,2772.302503512836,246.42688920114102,374.1342078968013,0.0,4308.843466842741,0.0,1971.4151136091282,0.0,127.70731869566026,13899.05685265299,0.0,0.0,0.0,0.0,10002.182700619187,0.0,0.0,0.0,0.0,0.0,246.42688920114102,10002.182700619187,1.0
 ,6750,5118.155964028241,5921.706450380675,2828.0602953472817,251.38313736420284,374.1342078968013,0.0,4308.843466842741,0.0,2011.0650989136227,0.0,122.75107053259845,13776.305782120391,0.0,0.0,0.0,0.0,10216.432015743043,0.0,0.0,0.0,0.0,0.0,251.3831373642028,10216.432015743041,1.0
 ,6751,5118.155964028241,5921.706450380675,2819.0699945959677,250.58399951964157,374.1342078968013,0.0,4308.843466842741,0.0,2004.6719961571325,0.0,123.55020837715972,13652.755573743232,70.25063002148146,0.0,0.0,0.0,10111.636155084636,0.0,0.0,0.0,0.0,0.0,250.58399951964157,10181.886785106119,1.0
 ,6752,5118.155964028241,5921.706450380675,3173.763385387533,282.1123009233363,374.1342078968013,0.0,4308.843466842741,0.0,2256.8984073866905,0.0,92.02190697346498,13560.733666769767,1018.6341353114811,0.0,0.0,0.0,10526.16200391123,0.0,0.0,0.0,0.0,0.0,282.1123009233363,11544.79613922271,1.0
 ,6753,5118.155964028241,5921.706450380675,3975.7815585488675,353.4028052043438,374.1342078968013,0.0,4308.843466842741,0.0,2827.2224416347503,0.0,20.731402692457493,13540.00226407731,2002.1429556122216,0.0,0.0,0.0,12624.408013982915,0.0,0.0,0.0,0.0,0.0,353.4028052043438,14626.550969595137,1.0
 ,6754,5118.155964028241,5921.706450380675,4209.009838839014,374.1342078968013,374.1342078968013,0.0,4308.843466842741,0.0,2993.0736631744103,0.0,0.0,13540.00226407731,6568.433907008516,0.0,0.0,0.0,14811.148306388366,0.0,5856.851576786857,0.0,0.0,0.0,374.1342078968013,15522.730636610026,1.0
 ,6755,5118.155964028241,5921.706450380675,4209.009838839014,374.1342078968013,374.1342078968013,0.0,4308.843466842741,0.0,2993.0736631744103,0.0,0.0,13540.00226407731,8605.702177631478,0.0,0.0,0.0,14350.046519491369,0.0,7433.018060512821,0.0,0.0,0.0,374.1342078968013,15522.730636610026,1.0
 ,6756,5118.155964028241,5921.706450380675,0.0,0.0,374.1342078968013,0.0,4308.843466842741,0.0,0.0,25007.250896035577,25381.385103932378,13165.868056180509,6638.684537029998,0.0,0.0,0.0,16217.741636114557,0.0,0.0,0.0,0.0,0.0,0.0,22856.42617314455,1.0
 ,6757,5118.155964028241,5921.706450380675,5738.96828621177,510.13051432993507,374.1342078968013,0.0,4308.843466842741,0.0,4081.0441146394805,135.99630643313384,0.0,13301.864362613642,5022.920046535924,0.0,0.0,0.0,16506.51245215106,0.0,0.0,0.0,0.0,0.0,510.13051432993507,21529.43249868698,1.0
 ,6758,5118.155964028241,5921.706450380675,5368.09916573059,477.1643702871636,374.1342078968013,0.0,4308.843466842741,0.0,3817.3149622973087,103.03016239036236,0.0,13404.894525004003,3653.0327611170355,0.0,0.0,0.0,16420.346966720812,0.0,0.0,0.0,0.0,0.0,477.1643702871636,20073.379727837844,1.0
 ,6759,5118.155964028241,5921.706450380675,4209.009838839014,374.1342078968013,374.1342078968013,0.0,4308.843466842741,0.0,2993.0736631744103,0.0,0.0,13404.894525004003,2107.5189006444434,0.0,0.0,0.0,15691.433535918994,0.0,2276.2217999534114,0.0,0.0,0.0,374.1342078968013,15522.730636610026,1.0
 ,6760,5118.155964028241,5921.706450380675,4318.210873409199,383.84096652526216,374.1342078968013,0.0,4308.843466842741,0.0,3070.7277322020973,9.706758628460932,0.0,13414.601283632464,1124.0100803437033,0.0,0.0,0.0,14827.449884713009,0.0,0.0,0.0,0.0,0.0,383.84096652526216,15951.459965056714,1.0
 ,6761,5118.155964028241,5921.706450380675,4081.4969277447703,362.79972691064626,374.1342078968013,0.0,4308.843466842741,0.0,2902.39781528517,0.0,11.334480986155029,13403.266802646309,491.7544101503702,0.0,0.0,0.0,14541.007865580024,0.0,0.0,0.0,0.0,0.0,362.79972691064626,15032.762275730393,1.0
 ,6762,5118.155964028241,5921.706450380675,0.0,0.0,374.1342078968013,0.0,4308.843466842741,0.0,0.0,15445.080031480406,15819.214239377206,13029.132594749508,0.0,0.0,0.0,0.0,13867.985560462692,0.0,0.0,0.0,0.0,0.0,0.0,13867.985560462692,1.0
 ,6763,5118.155964028241,5921.706450380675,3663.8211099092423,325.6729875474882,374.1342078968013,0.0,4308.843466842741,0.0,2605.3839003799058,0.0,48.461220349313066,12980.671374400195,0.0,0.0,0.0,0.0,13427.842945697377,0.0,0.0,0.0,0.0,0.0,325.6729875474882,13427.842945697375,1.0
 ,6764,5118.155964028241,5921.706450380675,3798.9731488123,337.6865021166489,374.1342078968013,0.0,4308.843466842741,0.0,2701.4920169331913,0.0,36.447705780152376,12944.223668620043,0.0,0.0,0.0,0.0,13947.164655182378,0.0,0.0,0.0,0.0,0.0,337.6865021166489,13947.164655182376,1.0
 ,6765,5118.155964028241,5921.706450380675,4010.48912001036,356.48792177869865,374.1342078968013,0.0,4308.843466842741,0.0,2851.903374229589,0.0,17.646286118102637,12926.57738250194,0.0,0.0,0.0,0.0,14759.914774510922,0.0,0.0,0.0,0.0,0.0,356.48792177869865,14759.914774510919,1.0
 ,6766,5118.155964028241,5921.706450380675,3803.215589495356,338.0636079551428,374.1342078968013,0.0,4308.843466842741,0.0,2704.5088636411424,0.0,36.070599941658486,12890.506782560282,0.0,0.0,0.0,0.0,13963.46623350702,0.0,0.0,0.0,0.0,0.0,338.0636079551428,13963.466233507019,1.0
 ,6767,5118.155964028241,5921.706450380675,3583.214736931185,318.50797661610534,374.1342078968013,0.0,4308.843466842741,0.0,2548.0638129288427,0.0,55.62623128069595,12834.880551279586,0.0,0.0,0.0,0.0,13118.112957529192,0.0,0.0,0.0,0.0,0.0,318.50797661610534,13118.11295752919,1.0
 ,6768,5118.155964028241,5921.706450380675,2928.666745831173,260.32593296277093,374.1342078968013,0.0,4308.843466842741,0.0,2082.6074637021675,0.0,113.80827493403035,12721.072276345556,0.0,0.0,0.0,0.0,10603.012301727395,0.0,0.0,0.0,0.0,0.0,260.32593296277093,10603.012301727395,1.0
 ,6769,5118.155964028241,5921.706450380675,2261.9974956367155,201.06644405659694,374.1342078968013,0.0,4308.843466842741,0.0,1608.5315524527755,0.0,173.06776384020435,12548.004512505351,0.0,0.0,0.0,0.0,8041.335707855193,0.0,0.0,0.0,0.0,0.0,201.06644405659694,8041.335707855192,1.0
 ,6770,5118.155964028241,5921.706450380675,2023.2086914761558,179.8407725756583,374.1342078968013,0.0,4308.843466842741,0.0,1438.7261806052663,0.0,194.293435321143,12353.711077184209,0.0,0.0,0.0,0.0,7123.789727868241,0.0,0.0,0.0,0.0,0.0,179.8407725756583,7123.78972786824,1.0
 ,6771,5118.155964028241,5921.706450380675,1874.1172046144861,166.5881959657321,374.1342078968013,0.0,4308.843466842741,0.0,1332.7055677258568,0.0,207.5460119310692,12146.165065253139,0.0,0.0,0.0,0.0,6550.905689602276,0.0,0.0,0.0,0.0,0.0,166.5881959657321,6550.905689602275,1.0
 ,6772,5118.155964028241,5921.706450380675,1438.9640031239226,127.90791138879312,374.1342078968013,0.0,4308.843466842741,0.0,1023.263291110345,0.0,246.22629650800815,11899.93876874513,0.0,0.0,0.0,0.0,4878.829512874784,0.0,0.0,0.0,0.0,0.0,127.90791138879312,4878.829512874784,1.0
 ,6773,5118.155964028241,5921.706450380675,0.0,0.0,374.1342078968013,0.0,4308.843466842741,0.0,0.0,0.0,374.1342078968013,11525.80456084833,0.0,0.0,0.0,0.0,3199.766945436732,0.0,3850.1566145656207,0.0,0.0,0.0,0.0,-650.3896691288887,1.0
 ,6774,5118.155964028241,5921.706450380675,0.0,0.0,374.1342078968013,0.0,4308.843466842741,0.0,0.0,0.0,374.1342078968013,11151.670352951529,0.0,0.0,0.0,0.0,1730.2960993154963,0.0,2380.685768444385,0.0,0.0,0.0,0.0,-650.3896691288887,1.0
 ,6775,5118.155964028241,5921.706450380675,0.0,0.0,374.1342078968013,0.0,4308.843466842741,0.0,0.0,0.0,374.1342078968013,10777.536145054728,140.5012600429629,0.0,0.0,0.0,565.8976475554045,0.0,1356.7885767272562,0.0,0.0,0.0,0.0,-650.3896691288887,1.0
 ,6776,5118.155964028241,5921.706450380675,1779.9431364293603,158.2171676826098,374.1342078968013,0.0,4308.843466842741,0.0,1265.7373414608785,0.0,215.91704021419147,10561.619104840536,6182.055441890368,0.0,0.0,0.0,6.986390710560549,0.0,0.0,0.0,0.0,0.0,158.2171676826098,6189.041832600929,1.0
 ,6777,5118.155964028241,5921.706450380675,3973.2409388169335,353.176972339283,374.1342078968013,0.0,4308.843466842741,0.0,2825.415778714264,0.0,20.95723555751829,10540.661869283018,14612.131044468142,0.0,0.0,0.0,4.657593807040367,0.0,0.0,0.0,0.0,0.0,353.176972339283,14616.78863827518,1.0
 ,6778,5118.155964028241,5921.706450380675,5240.142157769869,465.79041402398843,374.1342078968013,0.0,4308.843466842741,0.0,3726.3233121919075,91.65620612718715,0.0,10632.318075410205,19424.299200939622,0.0,0.0,0.0,146.71420492177154,0.0,0.0,0.0,0.0,0.0,465.79041402398843,19571.01340586139,1.0
 ,6779,5118.155964028241,5921.706450380675,5730.629200926201,509.38926230455115,374.1342078968013,0.0,4308.843466842741,0.0,4075.114098436409,135.25505440774987,0.0,10767.573129817954,21496.692786573323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.38926230455115,21496.69278657332,1.0
 ,6780,5118.155964028241,5921.706450380675,4209.009838839014,374.1342078968013,374.1342078968013,0.0,4308.843466842741,0.0,2993.0736631744103,0.0,0.0,10767.573129817954,22234.32440179888,0.0,0.0,0.0,0.0,0.0,6711.593765188854,0.0,0.0,0.0,374.1342078968013,15522.730636610026,1.0
 ,6781,5118.155964028241,5921.706450380675,5999.030764635889,533.2471790787457,374.1342078968013,0.0,4308.843466842741,0.0,4265.977432629966,159.1129711819445,0.0,10926.6861009999,22550.452236895548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.2471790787457,22550.452236895548,1.0
 ,6782,5118.155964028241,5921.706450380675,5900.6168579423365,524.499276261541,374.1342078968013,0.0,4308.843466842741,0.0,4195.994210092328,150.36506836473978,0.0,11077.051169364639,22164.0737717774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.499276261541,22164.073771777395,1.0
 ,6783,5118.155964028241,5921.706450380675,5530.143898709963,491.5683465519967,374.1342078968013,0.0,4308.843466842741,0.0,3932.5467724159735,117.4341386551954,0.0,11194.485308019834,20653.685226315545,0.0,0.0,0.0,55.89112568448439,0.0,0.0,0.0,0.0,0.0,491.5683465519967,20709.57635200003,1.0
 ,6784,5118.155964028241,5921.706450380675,4744.021128907959,421.6907670140408,374.1342078968013,0.0,4308.843466842741,0.0,3373.526136112326,47.55655911723949,0.0,11242.041867137073,17141.153725241475,0.0,0.0,0.0,482.0609590286779,0.0,0.0,0.0,0.0,0.0,421.6907670140408,17623.214684270148,1.0
 ,6785,5118.155964028241,5921.706450380675,3229.875317672645,287.10002823756844,374.1342078968013,0.0,4308.843466842741,0.0,2296.8002259005475,0.0,87.03417965923285,11155.00768747784,10572.71981823296,0.0,0.0,0.0,1187.6864207952933,0.0,0.0,0.0,0.0,0.0,287.10002823756844,11760.406239028249,1.0
 ,6786,5118.155964028241,5921.706450380675,792.6470829286149,70.45751848254355,374.1342078968013,0.0,4308.843466842741,0.0,563.6601478603484,0.0,303.67668941425774,10851.330998063582,245.8772050751851,0.0,0.0,0.0,2149.4795419491293,0.0,0.0,0.0,0.0,0.0,70.45751848254355,2395.3567470243142,1.0
 ,6787,5118.155964028241,5921.706450380675,1182.5993732764175,105.11994429123712,374.1342078968013,0.0,4308.843466842741,0.0,840.959554329897,0.0,269.01426360556417,10582.316734458018,0.0,0.0,0.0,0.0,3893.7484226857464,0.0,0.0,0.0,0.0,0.0,105.11994429123712,3893.7484226857464,1.0
 ,6788,5118.155964028241,5921.706450380675,2128.057582643102,189.16067401272016,374.1342078968013,0.0,4308.843466842741,0.0,1513.2853921017613,0.0,184.97353388408112,10397.343200573936,0.0,0.0,0.0,0.0,7526.671592177232,0.0,0.0,0.0,0.0,0.0,189.16067401272016,7526.671592177231,1.0
 ,6789,5118.155964028241,5921.706450380675,3298.971211166457,293.2418854370184,374.1342078968013,0.0,4308.843466842741,0.0,2345.9350834961474,0.0,80.89232245978286,10316.450878114154,0.0,0.0,0.0,0.0,12025.907209778226,0.0,0.0,0.0,0.0,0.0,293.2418854370184,12025.907209778223,1.0
 ,6790,5118.155964028241,5921.706450380675,3951.094950447581,351.208440039785,374.1342078968013,0.0,4308.843466842741,0.0,2809.66752031828,0.0,22.925767857016297,10293.525110257138,0.0,0.0,0.0,0.0,14531.692677965944,0.0,0.0,0.0,0.0,0.0,351.208440039785,14531.692677965942,1.0
 ,6791,5118.155964028241,5921.706450380675,4537.8852173289115,403.367574873681,374.1342078968013,0.0,4308.843466842741,0.0,3226.940598989448,29.23336697687978,0.0,10322.758477234018,0.0,0.0,0.0,0.0,16813.913643415723,0.0,0.0,0.0,0.0,0.0,403.367574873681,16813.913643415723,1.0
 ,6792,5118.155964028241,5921.706450380675,4389.000919969331,390.133415108385,374.1342078968013,0.0,4308.843466842741,0.0,3121.06732086708,15.999207211583723,0.0,10338.757684445602,0.0,0.0,0.0,0.0,16229.385620632156,0.0,0.0,0.0,0.0,0.0,390.133415108385,16229.385620632158,1.0
 ,6793,5118.155964028241,5921.706450380675,4140.79265527564,368.07045824672355,374.1342078968013,0.0,4308.843466842741,0.0,2944.5636659737884,0.0,6.063749650077739,10332.693934795523,0.0,0.0,0.0,0.0,15260.60610876776,0.0,0.0,0.0,0.0,0.0,368.07045824672355,15260.606108767759,1.0
 ,6794,5118.155964028241,5921.706450380675,4209.009838839014,374.1342078968013,374.1342078968013,0.0,4308.843466842741,0.0,2993.0736631744103,0.0,0.0,10332.693934795523,0.0,0.0,0.0,0.0,16506.51245215106,0.0,983.7818155410332,0.0,0.0,0.0,374.1342078968013,15522.730636610026,1.0
 ,6795,5118.155964028241,5921.706450380675,4209.009838839014,374.1342078968013,374.1342078968013,0.0,4308.843466842741,0.0,2993.0736631744103,0.0,0.0,10332.693934795523,0.0,0.0,0.0,0.0,17605.704590612586,0.0,2082.9739540025603,0.0,0.0,0.0,374.1342078968013,15522.730636610026,1.0
 ,6796,5118.155964028241,5921.706450380675,4698.632805314754,417.65624936131144,374.1342078968013,0.0,4308.843466842741,0.0,3341.2499948904915,43.52204146451015,0.0,10376.215976260033,0.0,0.0,0.0,0.0,17445.017604269695,0.0,0.0,0.0,0.0,0.0,417.65624936131144,17445.017604269695,1.0
 ,6797,5118.155964028241,5921.706450380675,5173.164430365208,459.8368382546852,374.1342078968013,0.0,4308.843466842741,0.0,3678.6947060374814,85.70263035788395,0.0,10461.918606617917,0.0,0.0,0.0,0.0,19308.055127085838,0.0,0.0,0.0,0.0,0.0,459.8368382546852,19308.055127085834,1.0
 ,6798,5118.155964028241,5921.706450380675,5665.490991355056,503.5991992315606,374.1342078968013,0.0,4308.843466842741,0.0,4028.7935938524847,129.46499133475936,0.0,10591.383597952676,0.0,0.0,0.0,0.0,21240.956557007594,0.0,0.0,0.0,0.0,0.0,503.5991992315606,21240.95655700759,1.0
 ,6799,5118.155964028241,5921.706450380675,4209.009838839014,374.1342078968013,374.1342078968013,0.0,4308.843466842741,0.0,2993.0736631744103,0.0,0.0,10591.383597952676,105.37594503222219,0.0,0.0,0.0,21655.482405834184,0.0,6238.12771425638,0.0,0.0,0.0,374.1342078968013,15522.730636610026,1.0
 ,6800,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,10765.74363715614,8008.571822448886,0.0,0.0,0.0,21867.40292405452,0.0,6652.088103349857,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,6801,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,10940.103676359604,15876.64238485481,0.0,0.0,0.0,22009.459535169255,0.0,14662.215276870515,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,6802,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,11114.463715563068,19880.92829607925,0.0,0.0,0.0,22042.062691818537,0.0,18699.10434474424,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,6803,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,11288.823754766532,22550.452236895548,0.0,0.0,0.0,21604.24887395674,0.0,20930.81446769874,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,6804,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,11463.183793969996,23533.961057196288,0.0,0.0,0.0,21471.50745045609,0.0,21781.58186449883,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,6805,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,11637.54383317346,24095.966097368142,0.0,0.0,0.0,21571.64571730746,0.0,22443.725171522052,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,6806,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,11811.903872376924,23990.590152335917,0.0,0.0,0.0,21881.375705475642,0.0,22648.07921465801,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,6807,5118.155964028241,5921.706450380675,4209.009838839014,374.1342078968013,374.1342078968013,0.0,4308.843466842741,0.0,2993.0736631744103,0.0,0.0,11811.903872376924,23007.081332035177,0.0,0.0,0.0,22095.6250205995,0.0,29579.97571602465,0.0,0.0,0.0,374.1342078968013,15522.730636610026,1.0
 ,6808,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,11986.263911580389,20267.306761197397,0.0,0.0,0.0,22011.788332072774,0.0,19055.20845011662,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,6809,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,12160.623950783853,13593.496909156662,0.0,0.0,0.0,21944.253221870687,0.0,12313.8634878738,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,6810,5118.155964028241,5921.706450380675,5921.44040927475,526.3502586022,374.1342078968013,0.0,4308.843466842741,0.0,4210.8020688176,152.2160507053988,0.0,12312.840001489252,210.75189006444438,0.0,0.0,0.0,22035.076301107976,0.0,0.0,0.0,0.0,0.0,526.3502586022,22245.828191172415,1.0
 ,6811,5118.155964028241,5921.706450380675,5865.980602938873,521.4204980390109,374.1342078968013,0.0,4308.843466842741,0.0,4171.363984312087,147.28629014220968,0.0,12460.126291631463,0.0,0.0,0.0,0.0,22028.08991039741,0.0,0.0,0.0,0.0,0.0,521.4204980390109,22028.089910397408,1.0
 ,6812,5118.155964028241,5921.706450380675,5800.139339963123,515.5679413300554,374.1342078968013,0.0,4308.843466842741,0.0,4124.543530640443,141.43373343325413,0.0,12601.560025064717,0.0,0.0,0.0,0.0,21769.593454106674,0.0,0.0,0.0,0.0,0.0,515.5679413300554,21769.593454106674,1.0
 ,6813,5118.155964028241,5921.706450380675,5763.363139021712,512.2989456908189,374.1342078968013,0.0,4308.843466842741,0.0,4098.391565526551,138.16473779401758,0.0,12739.724762858734,0.0,0.0,0.0,0.0,21625.20804608842,0.0,0.0,0.0,0.0,0.0,512.2989456908189,21625.20804608842,1.0
 ,6814,5118.155964028241,5921.706450380675,5789.462378399488,514.6188780799546,374.1342078968013,0.0,4308.843466842741,0.0,4116.951024639637,140.4846701831533,0.0,12880.209433041888,0.0,0.0,0.0,0.0,21727.675109843312,0.0,0.0,0.0,0.0,0.0,514.6188780799546,21727.675109843316,1.0
 ,6815,5118.155964028241,5921.706450380675,5858.862628563116,520.7877892056104,374.1342078968013,0.0,4308.843466842741,0.0,4166.302313644883,146.65358130880912,0.0,13026.863014350696,0.0,0.0,0.0,0.0,22000.14434755517,0.0,0.0,0.0,0.0,0.0,520.7877892056104,22000.144347555168,1.0
 ,6816,5118.155964028241,5921.706450380675,5828.018072934838,518.0460509275412,374.1342078968013,0.0,4308.843466842741,0.0,4144.368407420329,143.91184303073993,0.0,13170.774857381437,0.0,0.0,0.0,0.0,21879.046908572123,0.0,0.0,0.0,0.0,0.0,518.0460509275412,21879.046908572123,1.0
 ,6817,5118.155964028241,5921.706450380675,5756.245164645956,511.6662368574183,374.1342078968013,0.0,4308.843466842741,0.0,4093.3298948593465,137.53202896061708,0.0,13308.306886342054,0.0,0.0,0.0,0.0,21597.26248324618,0.0,0.0,0.0,0.0,0.0,511.6662368574183,21597.262483246177,1.0
 ,6818,5118.155964028241,5921.706450380675,5755.652000114644,511.61351112130166,374.1342078968013,0.0,4308.843466842741,0.0,4092.9080889704132,137.47930322450037,0.0,13445.786189566554,0.0,0.0,0.0,0.0,21594.93368634266,0.0,0.0,0.0,0.0,0.0,511.61351112130166,21594.93368634266,1.0
 ,6819,5118.155964028241,5921.706450380675,5756.838329177269,511.718962593535,374.1342078968013,0.0,4308.843466842741,0.0,4093.75170074828,137.5847546967338,0.0,13583.370944263288,0.0,0.0,0.0,0.0,21599.5912801497,0.0,0.0,0.0,0.0,0.0,511.718962593535,21599.5912801497,1.0
 ,6820,5118.155964028241,5921.706450380675,5723.621115423738,508.7663213709989,374.1342078968013,0.0,4308.843466842741,0.0,4070.1305709679914,134.6321134741977,0.0,13718.003057737486,0.0,0.0,0.0,0.0,21469.17865355257,0.0,0.0,0.0,0.0,0.0,508.7663213709989,21469.17865355257,1.0
 ,6821,5118.155964028241,5921.706450380675,5717.096305579294,508.18633827371497,374.1342078968013,0.0,4308.843466842741,0.0,4065.4907061897197,134.05213037691374,0.0,13852.055188114398,0.0,0.0,0.0,0.0,21443.561887613847,0.0,0.0,0.0,0.0,0.0,508.18633827371497,21443.561887613843,1.0
 ,6822,5118.155964028241,5921.706450380675,5714.723647454041,507.9754353292481,374.1342078968013,0.0,4308.843466842741,0.0,4063.803482633985,133.84122743244689,0.0,13985.896415546846,0.0,0.0,0.0,0.0,21434.246699999767,0.0,0.0,0.0,0.0,0.0,507.9754353292481,21434.246699999767,1.0
