Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6192,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,90965.40727122048,0.0,162060.1163254307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25500.419670908945,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,6193,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,92122.09125006985,0.0,155110.93913521132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18551.242480689572,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,6194,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,93278.77522891921,0.0,144614.14052317536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8054.443868653616,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,6195,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,94435.45920776858,0.0,143564.96066545421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7005.264010932471,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,6196,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,95592.14318661795,0.0,142229.25989780744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5669.563243285695,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,6197,52101.06288778122,65482.210186828845,33007.601471571084,2934.009019695208,1977.2112274405904,0.0,0.0,0.0,956.7977922546174,0.0,96548.94097887256,0.0,127731.09857923127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934.009019695208,127731.09857923124,1.0
 ,6198,52101.06288778122,65482.210186828845,32241.49075542553,2865.9102893711583,1977.2112274405904,0.0,0.0,0.0,888.6990619305681,0.0,97437.64004080313,1567.4750766702875,123155.83026926707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2865.910289371159,124723.30534593738,1.0
 ,6199,52101.06288778122,65482.210186828845,33062.734081203685,2938.9096961069945,1977.2112274405904,0.0,0.0,0.0,961.6984686664039,0.0,98399.33850946954,9012.981690854152,118934.57057671744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2938.909696106994,127947.55226757158,1.0
 ,6200,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,99556.02248831891,24883.666842140814,116773.00180212686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5096.971989745933,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,6201,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,100712.70646716829,46044.58037718969,149533.76776987646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59018.651492544406,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,6202,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,101869.39044601766,68968.90337349265,154436.56618729248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86845.77290626339,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,6203,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,103026.07442486702,90129.81690854153,127843.08870915014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81413.20896316992,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
 ,6204,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,104182.75840371639,93068.83267729831,128227.69769321919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84736.83371599576,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,6205,52101.06288778122,65482.210186828845,35256.32107076209,3133.895206289964,1977.2112274405904,0.0,0.0,0.0,1156.6839788493735,0.0,105339.44238256576,91697.29198521182,121636.9124903708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76774.50782106088,0.0,0.0,0.0,3133.895206289964,136559.69665452174,1.0
