Informations,Time,Biomass wheat 2,Biochar,DME-W2,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_Wheat-2,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,2730,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,13910.69358856896,15540.957605916385,0.0,0.0,0.0,26511.905997998394,0.0,0.0,14155.166615078688,0.0,15474.6477319683,725.9726892468615,27897.69698883609,1.0
 ,2731,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,14128.567657360549,1676.429829209639,0.0,0.0,0.0,26511.905997998394,0.0,0.0,950.8544467865498,0.0,16425.50217875485,725.9726892468615,27237.481380421483,1.0
 ,2732,6075.538444231871,1168.3727777368981,3338.2079363911375,7950.295565850617,706.6929391867216,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5653.5435134937725,198.59431873144956,0.0,14327.161976091998,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,0.0,16425.50217875485,706.6929391867216,26511.905997998394,1.0
 ,2733,6075.538444231871,1168.3727777368981,3338.2079363911375,7950.295565850617,706.6929391867216,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5653.5435134937725,198.59431873144956,0.0,14525.756294823448,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,0.0,16425.50217875485,706.6929391867216,26511.905997998394,1.0
 ,2734,6075.538444231871,1168.3727777368981,3338.2079363911375,7950.295565850617,706.6929391867216,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5653.5435134937725,198.59431873144956,0.0,14724.350613554898,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,0.0,16425.50217875485,706.6929391867216,26511.905997998394,1.0
 ,2735,6075.538444231871,1168.3727777368981,3338.2079363911375,7950.295565850617,706.6929391867216,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5653.5435134937725,198.59431873144956,0.0,14922.944932286347,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,0.0,16425.50217875485,706.6929391867216,26511.905997998394,1.0
 ,2736,6075.538444231871,1168.3727777368981,3338.2079363911375,7811.029517624794,694.3137348999817,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5554.5098791998535,186.2151144447095,0.0,15109.160046731056,0.0,0.0,0.0,0.0,26076.55259424179,0.0,0.0,0.0,0.0,16425.50217875485,694.3137348999816,26076.552594241788,1.0
 ,2737,6075.538444231871,1168.3727777368981,3338.2079363911375,7595.881327737462,675.1894513544411,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5401.515610835529,167.09083089916916,0.0,15276.250877630226,0.0,0.0,0.0,0.0,25403.98739997678,0.0,0.0,0.0,0.0,16425.50217875485,675.1894513544412,25403.98739997678,1.0
 ,2738,6075.538444231871,1168.3727777368981,3338.2079363911375,7092.380999536407,630.4338666254584,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5043.470933003668,122.33524617018638,0.0,15398.586123800413,0.0,0.0,0.0,0.0,23830.01740177982,0.0,0.0,0.0,0.0,16425.50217875485,630.4338666254583,23830.01740177982,1.0
 ,2739,6075.538444231871,1168.3727777368981,3338.2079363911375,5835.415641190505,518.7036125502672,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4149.628900402137,10.604992094995286,0.0,15409.191115895408,0.0,0.0,0.0,0.0,19900.67386018174,0.0,0.0,0.0,0.0,16425.50217875485,518.7036125502673,19900.67386018174,1.0
 ,2740,6075.538444231871,1168.3727777368981,3338.2079363911375,5716.1094801218105,508.09862045527206,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4064.7889636421764,0.0,0.0,15409.191115895408,0.0,0.0,0.0,0.0,11732.21608585108,0.0,0.0,0.0,8205.789564957744,8219.712613797106,508.098620455272,19938.005650808824,1.0
 ,2741,6075.538444231871,1168.3727777368981,3338.2079363911375,1090.099383880318,96.89772301158384,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,775.1817840926707,0.0,411.2008974436882,14997.990218451736,0.0,0.0,0.0,0.0,5453.080454746197,0.0,0.0,0.0,0.0,8219.712613797106,96.89772301158385,5453.080454746197,1.0
 ,2742,6075.538444231871,1168.3727777368981,3338.2079363911375,2161.4458338269105,192.12851856239206,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,1537.0281484991365,0.0,315.97010189288,14682.020116558855,362.47131442370573,0.0,0.0,0.0,2221.41864993755,0.0,0.0,0.0,6451.328488786788,1768.3841250103187,192.12851856239206,9035.218453148043,1.0
 ,2743,6075.538444231871,1168.3727777368981,3338.2079363911375,0.0,0.0,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,0.0,0.0,508.09862045527206,14173.921496103583,724.9426288474115,0.0,0.0,0.0,13.95363473578863,0.0,0.0,0.0,1471.1124375864504,297.2716874238683,0.0,2210.0087011696505,1.0
 ,2744,6075.538444231871,1168.3727777368981,3338.2079363911375,0.0,0.0,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,0.0,0.0,508.09862045527206,13665.822875648311,1223.340686180007,0.0,0.0,0.0,630.7042900576461,0.0,0.0,0.0,297.2716874238683,0.0,0.0,2151.3166636615215,1.0
 ,2745,6075.538444231871,1168.3727777368981,3338.2079363911375,1427.0624006976232,126.84999117312206,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,1014.7999293849765,0.0,381.24862928215,13284.57424636616,1993.5922293303815,0.0,0.0,0.0,4484.698204082466,0.0,0.0,0.0,0.0,0.0,126.84999117312208,6478.290433412847,1.0
 ,2746,6075.538444231871,1168.3727777368981,3338.2079363911375,3337.9131239671933,296.70338879708385,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,2373.6271103766708,0.0,211.3952316581882,13073.179014707972,3579.404229934094,0.0,0.0,0.0,8712.64952902642,0.0,0.0,0.0,0.0,0.0,296.70338879708385,12292.053758960514,1.0
 ,2747,6075.538444231871,1168.3727777368981,3338.2079363911375,2746.128846571324,244.10034191745106,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,1952.8027353396085,0.0,263.99827853782097,12809.18073617015,4123.111201569653,0.0,0.0,0.0,6368.438893413931,0.0,0.0,0.0,0.0,0.0,244.10034191745112,10491.550094983584,1.0
 ,2748,6075.538444231871,1168.3727777368981,3338.2079363911375,3130.8913980555667,278.3014576049393,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,2226.4116608395143,0.0,229.79716285033277,12579.383573319818,4983.980573325954,0.0,0.0,0.0,6678.209584548438,0.0,0.0,0.0,0.0,0.0,278.30145760493934,11662.190157874393,1.0
 ,2749,4632.827204595003,890.9283085759621,2545.5094530741776,4358.749063483181,387.44436119850496,387.44436119850496,0.0,4225.545692103135,2800.0603983815954,3099.5548895880397,0.0,0.0,12579.383573319818,8608.693717563012,0.0,0.0,0.0,6281.926358052041,0.0,0.0,0.0,0.0,0.0,387.444361198505,14890.620075615054,1.0
 ,2750,6075.538444231871,1168.3727777368981,3338.2079363911375,6044.625507042782,537.3000450704695,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4298.400360563756,29.201424615197514,0.0,12608.584997935017,10647.594861196356,0.0,0.0,0.0,9907.080662409926,0.0,0.0,0.0,0.0,0.0,537.3000450704695,20554.67552360628,1.0
 ,2751,6075.538444231871,1168.3727777368981,3338.2079363911375,7126.8879923172235,633.5011548726421,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5068.009238981137,125.40253441737019,0.0,12733.987532352387,12822.42274773859,0.0,0.0,0.0,11115.465430529222,0.0,0.0,0.0,0.0,0.0,633.5011548726422,23937.888178267818,1.0
 ,2752,6075.538444231871,1168.3727777368981,3338.2079363911375,6072.103865512824,539.7425658233622,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4317.940526586897,31.643945368090144,0.0,12765.631477720477,13683.292119494892,0.0,0.0,0.0,6957.282279264211,0.0,0.0,0.0,0.0,0.0,539.7425658233623,20640.574398759105,1.0
 ,2753,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,12983.505546512068,20207.775779121595,0.0,0.0,0.0,7353.565505760608,0.0,0.0,353.716787428618,0.0,353.716787428618,725.9726892468615,27207.624497453588,1.0
 ,2754,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,13201.379615303656,17443.93200664084,0.0,0.0,0.0,18781.592354371496,0.0,0.0,8605.319717076358,0.0,8959.036504504977,725.9726892468615,27620.204643935973,1.0
 ,2755,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,13419.253684095242,5844.8499450822555,0.0,0.0,0.0,25858.87589236349,0.0,0.0,4298.844932727307,0.0,13257.881437232283,725.9726892468591,27404.880904718437,1.0
 ,2756,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,13637.12775288683,0.0,0.0,0.0,0.0,26313.764384750197,0.0,0.0,0.0,922.288708770483,12335.592728461801,725.9726892468615,27236.05309352068,1.0
 ,2757,6075.538444231871,1168.3727777368981,3338.2079363911375,7824.420483800352,695.5040430044758,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5564.032344035806,187.40542254920388,0.0,13824.533175436034,0.0,0.0,0.0,0.0,26118.413498449157,0.0,0.0,0.0,0.0,12335.592728461801,695.5040430044759,26118.413498449157,1.0
 ,2758,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,14042.407244227623,0.0,0.0,0.0,0.0,25124.914705261006,0.0,0.0,0.0,2173.709424022261,10161.88330443954,725.9726892468614,27298.624129283264,1.0
 ,2759,6075.538444231871,1168.3727777368981,3338.2079363911375,6557.635083592376,582.9008963193223,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4663.207170554579,74.80227586405046,0.0,14117.209520091674,0.0,0.0,0.0,0.0,22158.371960432345,0.0,0.0,0.0,0.0,10161.88330443954,582.9008963193224,22158.371960432345,1.0
 ,2760,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,14335.083588883263,0.0,0.0,0.0,0.0,21382.549869122497,0.0,0.0,0.0,6113.040830483848,4048.842473955713,725.9726892468614,27495.590699606342,1.0
 ,2761,6075.538444231871,1168.3727777368981,3338.2079363911375,7423.584229611924,659.8741537432821,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5278.993229946257,151.77553328801017,0.0,14486.859122171274,0.0,0.0,0.0,0.0,24865.377099175337,0.0,0.0,0.0,0.0,4048.842473955713,659.874153743282,24865.377099175334,1.0
 ,2762,6075.538444231871,1168.3727777368981,3338.2079363911375,7152.193981787241,635.7505761588659,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5086.004609270927,127.65195570359388,0.0,14614.511077874868,0.0,0.0,0.0,0.0,24016.99610723939,0.0,0.0,0.0,0.0,4048.842473955713,635.7505761588659,24016.99610723939,1.0
 ,2763,6075.538444231871,1168.3727777368981,3338.2079363911375,6798.672474752457,604.3264422002184,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4834.611537601747,96.22782174494633,0.0,14710.738899619813,0.0,0.0,0.0,0.0,22911.86823616493,0.0,0.0,0.0,0.0,4048.842473955713,604.3264422002185,22911.868236164933,1.0
 ,2764,6075.538444231871,1168.3727777368981,3338.2079363911375,6445.150967717672,572.9023082415708,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4583.218465932567,64.80368778629887,0.0,14775.542587406113,0.0,0.0,0.0,0.0,21806.74036509047,0.0,0.0,0.0,0.0,4048.842473955713,572.902308241571,21806.74036509047,1.0
 ,2765,6075.538444231871,1168.3727777368981,3338.2079363911375,6729.039450639546,598.1368400568485,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4785.094720454788,90.03821960157649,0.0,14865.58080700769,0.0,0.0,0.0,0.0,22694.191534286627,0.0,0.0,0.0,0.0,4048.842473955713,598.1368400568483,22694.191534286623,1.0
 ,2766,6075.538444231871,1168.3727777368981,3338.2079363911375,7373.1188787204155,655.3883447751481,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5243.106758201185,147.28972431987614,0.0,15012.870531327566,498.3980573325954,0.0,0.0,0.0,23542.572526222575,0.0,0.0,0.0,701.7358158975875,3347.1066580581255,655.3883447751482,24742.70639945276,1.0
 ,2767,6075.538444231871,1168.3727777368981,3338.2079363911375,6921.666081294641,615.2592072261904,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4922.073657809523,107.16058677091844,0.0,15120.031118098485,1495.1941719977863,0.0,0.0,0.0,21801.158911196155,0.0,0.0,0.0,0.0,3347.1066580581255,615.2592072261905,23296.353083193942,1.0
 ,2768,6075.538444231871,1168.3727777368981,3338.2079363911375,6764.9729079878925,601.3309251544794,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4810.647401235835,93.23230469920739,0.0,15213.263422797692,3126.315086904462,0.0,0.0,0.0,19680.206431356284,0.0,0.0,0.0,0.0,3347.1066580581255,601.3309251544794,22806.52151826075,1.0
 ,2769,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,15431.137491589281,6071.394516597072,0.0,0.0,0.0,17938.792816329864,0.0,0.0,0.0,3347.1066580581255,0.0,725.9726892468615,27357.29399098506,1.0
 ,2770,6075.538444231871,1168.3727777368981,3338.2079363911375,7840.9520262651,696.9735134457867,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5575.788107566294,188.87489299051475,0.0,15620.012384579795,9333.636346410422,0.0,0.0,0.0,16836.45567220256,0.0,0.0,0.0,0.0,0.0,696.9735134457867,26170.09201861298,1.0
 ,2771,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879110858,0.0,15837.886453370904,14770.70606276601,0.0,0.0,0.0,20899.75410726421,0.0,8480.521511948515,0.0,0.0,0.0,725.9726892468615,27189.938658081704,1.0
 ,2772,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,16055.760522162493,21702.96995111938,0.0,0.0,0.0,20322.073629202558,0.0,14835.104922239781,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,2773,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,5901.334654929399,5683.46058613781,16273.634590954081,23968.415666267545,0.0,0.0,0.0,17656.929394666935,0.0,0.0,8659.95566845979,0.0,8659.95566845979,725.9726892468615,32965.38939247469,1.0
 ,2774,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879159062,0.0,16491.508659745672,20615.556007848263,0.0,0.0,0.0,19696.95079303923,0.0,13122.568142805336,0.0,0.0,8659.95566845979,725.9726892468615,27189.938658082156,1.0
 ,2775,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,16709.38272853726,15133.177377189715,0.0,0.0,0.0,22903.496055323456,0.0,10846.734774431015,0.0,0.0,8659.95566845979,725.9726892468615,27189.938658082156,1.0
 ,2776,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,16927.256797328853,9605.489832228202,0.0,0.0,0.0,23578.851976535625,0.0,0.0,5708.955381601596,0.0,14368.911050061386,725.9726892468614,27475.38642716223,1.0
 ,2777,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17145.130866120442,7068.190631262262,0.0,0.0,0.0,19867.18513681585,0.0,0.0,0.0,267.96093684636094,14100.950113215025,725.9726892468615,27203.336704924473,1.0
 ,2778,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17363.00493491203,6524.483659626703,0.0,0.0,0.0,22122.09251011929,0.0,0.0,1387.2738206322294,0.0,15488.223933847255,725.9726892468615,27259.302349113765,1.0
 ,2779,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17580.87900370362,3579.404229934094,0.0,0.0,0.0,24594.676585301037,0.0,0.0,937.2782449075956,0.0,16425.50217875485,725.9726892468615,27236.802570327534,1.0
 ,2780,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17798.75307249521,0.0,0.0,0.0,0.0,23743.504866417934,0.0,0.0,0.0,3627.8250438570612,12797.677134897789,725.9726892468615,27371.32991027501,1.0
 ,2781,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,18016.627141286797,0.0,0.0,0.0,0.0,24862.586372228183,0.0,0.0,0.0,2449.8445114252345,10347.832623472554,725.9726892468615,27312.43088365342,1.0
 ,2782,6075.538444231871,1168.3727777368981,3338.2079363911375,7555.708429210783,671.6185270409585,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5372.948216327668,163.5199065856864,0.0,18180.147047872484,0.0,0.0,0.0,0.0,25278.404687354683,0.0,0.0,0.0,0.0,10347.832623472554,671.6185270409585,25278.404687354683,1.0
 ,2783,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,18398.021116664073,0.0,0.0,0.0,0.0,25669.10645995676,0.0,0.0,0.0,1600.8759980266896,8746.956625445864,725.9726892468615,27269.98245798349,1.0
 ,2784,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,18615.895185455665,0.0,0.0,0.0,0.0,25066.309439370696,0.0,0.0,0.0,2235.3991775910104,6511.557447854853,725.9726892468615,27301.708616961707,1.0
 ,2785,6075.538444231871,1168.3727777368981,3338.2079363911375,7399.480490495914,657.7315991551924,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5261.852793241539,149.63297869992041,0.0,18765.528164155585,0.0,0.0,0.0,0.0,24790.02747160208,0.0,0.0,0.0,0.0,6511.557447854853,657.7315991551926,24790.027471602083,1.0
 ,2786,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,18983.402232947174,0.0,0.0,0.0,0.0,25197.47360588711,0.0,0.0,0.0,2097.3316338895224,4414.225813965332,725.9726892468615,27294.80523977663,1.0
