Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,CSP_tower,Charge_TES,Discharge_TES,TES,CSP + TES,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6770,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,66438.4821069497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,462849.4764208755,0.0,35048.098708064026,1.0
 ,6771,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,56280.47383732436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,427801.3777128115,0.0,35048.098708064026,1.0
 ,6772,56433.379275696316,81043.31560117818,7203.850275660283,10158.008269625338,0.0,0.0,0.0,57630.80220528226,0.0,2954.1579939650564,53326.315843359305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322657.08158861945,105144.29612419207,7203.850275660283,322657.08158861945,1.0
 ,6773,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,43168.30757373397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806401,70096.19741612805,0.0,35048.098708064026,1.0
 ,6774,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,33010.29930410863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,35048.098708064026,0.0,35048.098708064026,1.0
 ,6775,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,22852.291034483293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,0.0,0.0,35048.098708064026,1.0
 ,6776,44419.33668531598,10003.516925890868,889.2015045236328,7995.4806033568775,0.0,0.0,0.0,7113.612036189063,0.0,7106.279098833244,15746.011935650049,0.0,59933.15445809684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.2015045236328,59933.15445809683,1.0
 ,6777,56433.379275696316,181184.5958967615,16105.297413045466,10158.008269625338,0.0,0.0,0.0,128842.37930436373,5947.289143420124,0.0,21693.301079070174,0.0,649729.8790116408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16105.297413045466,649729.8790116408,1.0
 ,6778,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,31320.271205593228,0.0,926239.6598069513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133487.4803839433,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,6779,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,40947.24133211628,0.0,1.0338469144021706e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241094.73497916257,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,6780,56433.379275696316,222581.00695666944,19784.978396148395,10158.008269625338,0.0,0.0,0.0,158279.82716918716,9626.97012652306,0.0,50574.21145863934,0.0,1.0828831316860681e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290130.9522630598,0.0,0.0,0.0,19784.978396148395,792752.1794230083,1.0
 ,6781,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,60201.1815851624,0.0,1.1074012403280167e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299665.77229048446,0.0,299665.77229048446,19784.978396148388,807735.4680375322,1.0
 ,6782,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,69828.15171168545,0.0,1.122384528942541e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329632.3495195329,0.0,0.0,299665.77229048446,19784.978396148388,792752.179423008,1.0
 ,6783,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,79455.1218382085,0.0,1.1332814661167404e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324313.6063749832,0.0,623979.3786654677,19784.978396148388,808967.8597417572,1.0
 ,6784,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,351605.3176146975,341978.34748817445,89082.0919641857,0.0,1.14145416899739e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25945.08850999814,0.0,649924.4671754659,19784.978396148388,1.115509080487392e6,1.0
 ,6785,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,98709.06209070876,0.0,1.1251087632360908e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332356.58381308266,0.0,0.0,649924.4671754659,19784.978396148388,792752.179423008,1.0
 ,6786,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,108336.0322172318,0.0,1.0828831316860681e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276315.19263148576,0.0,926239.6598069516,19784.978396148388,806567.9390545823,1.0
 ,6787,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,117963.00234375485,0.0,969827.408503749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168643.07531499118,0.0,1.0948827351219428e6,19784.978396148388,801184.3331887575,1.0
 ,6788,56433.379275696316,114277.59303328508,10158.008269625341,10158.008269625338,0.0,0.0,0.0,81264.06615700273,0.0,0.0,117963.00234375485,0.0,381392.80109698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39133.78955480471,1.055748945567138e6,10158.008269625341,420526.5906517847,1.0
 ,6789,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,107804.99407412951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708063946,1.0207008468590741e6,0.0,35048.09870806402,1.0
 ,6790,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,97646.98580450418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,985652.74815101,0.0,35048.098708064026,1.0
 ,6791,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,87488.97753487884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708063946,950604.6494429461,0.0,35048.09870806402,1.0
 ,6792,56433.379275696316,74578.95474971274,6629.240422196688,10158.008269625338,0.0,0.0,0.0,53033.923377573505,0.0,3528.7678474286504,83960.20968745019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299716.1612218838,650888.4882210623,6629.240422196688,299716.1612218837,1.0
 ,6793,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,73802.20141782485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,615840.3895129983,0.0,35048.098708064026,1.0
 ,6794,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,63644.19314819951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,580792.2908049342,0.0,35048.098708064026,1.0
 ,6795,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,53486.184878574175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708063946,545744.1920968703,0.0,35048.09870806402,1.0
 ,6796,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,43328.17660894884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806406,510696.0933888062,0.0,35048.098708064026,1.0
 ,6797,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,33170.1683393235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,475647.9946807422,0.0,35048.098708064026,1.0
 ,6798,56433.379275696316,114277.59303328503,10158.008269625336,10158.008269625338,0.0,0.0,0.0,81264.06615700269,0.0,0.0,33170.1683393235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440599.89597267815,35048.09870806406,10158.008269625336,440599.89597267815,1.0
 ,6799,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,23012.160069698162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806406,0.0,0.0,35048.098708064026,1.0
 ,6800,56433.379275696316,9113.102385493854,810.0535453772314,10158.008269625338,0.0,0.0,0.0,6480.428363017852,0.0,9347.954724248104,13664.205345450058,0.0,64019.50589842163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0535453772314,64019.50589842163,1.0
 ,6801,56433.379275696316,182367.35049847313,16210.431155419834,10158.008269625338,0.0,0.0,0.0,129683.44924335867,6052.422885794494,0.0,19716.62823124455,0.0,653816.2304519656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16210.431155419834,653816.2304519655,1.0
 ,6802,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,29343.5983577676,0.0,927601.7769537263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134849.5975307183,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,6803,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,38970.568484290656,0.0,1.0352090315489456e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242456.85212593758,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,6804,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,48597.53861081371,0.0,1.085607365979618e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292855.18655660993,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,6805,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,58224.508737336764,0.0,1.1101254746215665e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302260.2811414843,0.0,302260.2811414843,19784.978396148388,807865.1934800822,1.0
 ,6806,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,67851.47886385981,0.0,1.1251087632360908e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332356.58381308266,0.0,0.0,302260.2811414843,19784.978396148388,792752.179423008,1.0
 ,6807,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,77478.44899038287,0.0,1.137367817557065e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344615.63813405705,0.0,0.0,302260.2811414843,19784.978396148388,792752.179423008,1.0
 ,6808,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,87105.41911690592,0.0,1.1469026375844895e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337286.1506299824,0.0,639546.4317714667,19784.978396148388,809616.4869545072,1.0
 ,6809,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,96732.38924342897,0.0,1.140092051850615e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347339.87242760696,0.0,0.0,639546.4317714667,19784.978396148388,792752.179423008,1.0
 ,6810,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,106359.35936995203,0.0,1.101952771740917e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294476.754588485,0.0,934023.1863599516,19784.978396148388,807476.0171524322,1.0
 ,6811,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,41506.307604234724,31879.33747771167,115986.3294964756,0.0,991621.2828521478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160859.5487619912,0.0,1.0948827351219428e6,19784.978396148388,830761.7340901565,1.0
 ,6812,56433.379275696316,114277.59303328513,10158.008269625345,10158.008269625338,0.0,0.0,0.0,81264.06615700276,0.0,0.0,115986.3294964756,0.0,401824.5582986038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17626.676710990258,1.0772560584109526e6,10158.008269625345,419451.2350095941,1.0
 ,6813,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,105828.32122685027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,1.0422079597028885e6,0.0,35048.098708064026,1.0
 ,6814,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,95670.31295722493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708063946,1.0071598609948246e6,0.0,35048.09870806402,1.0
 ,6815,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,85512.3046875996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,972111.7622867605,0.0,35048.098708064026,1.0
 ,6816,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,75354.29641797426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708063946,937063.6635786965,0.0,35048.09870806402,1.0
 ,6817,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,65196.28814834892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,902015.5648706325,0.0,35048.098708064026,1.0
 ,6818,56433.379275696316,114277.59303328507,10158.00826962534,10158.008269625338,0.0,0.0,0.0,81264.06615700272,0.0,0.0,65196.28814834892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440599.8959726783,461415.66889795417,10158.00826962534,440599.8959726783,1.0
 ,6819,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,55038.27987872358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064004,426367.57018989016,0.0,35048.098708064026,1.0
 ,6820,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,44880.27160909824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,391319.47148182616,0.0,35048.098708064026,1.0
 ,6821,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,34722.263339472905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806406,356271.3727737621,0.0,35048.098708064026,1.0
 ,6822,56433.379275696316,80639.29304796147,7167.937159818798,10158.008269625338,0.0,0.0,0.0,57343.497278550385,0.0,2990.0711098065403,31732.19222966637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321223.2740656981,35048.098708064026,7167.937159818798,321223.27406569803,1.0
 ,6823,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,21574.18396004103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,0.0,0.0,35048.098708064026,1.0
 ,6824,56433.379275696316,10325.170045143619,917.7928929016551,10158.008269625338,0.0,0.0,0.0,7342.343143213241,0.0,9240.215376723681,12333.968583317348,0.0,68105.85733874641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.7928929016551,68105.8573387464,1.0
 ,6825,56433.379275696316,183944.35663408868,16350.60947858566,10158.008269625338,0.0,0.0,0.0,130804.87582868528,6192.601208960321,0.0,18526.569792277667,0.0,659264.6990390653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16350.60947858566,659264.6990390653,1.0
 ,6826,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,28153.539918800707,0.0,931688.128394051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138935.948971043,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,6827,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,37780.51004532376,0.0,1.0406575001360453e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247905.32071303728,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,6828,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,47407.480171846815,0.0,1.0896937174199426e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296941.5379969346,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,6829,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,57034.45029836987,0.0,1.1142118260618914e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321459.6466388834,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,6830,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,66661.42042489292,0.0,1.1291951146764155e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336442.93525340746,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,6831,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,100917.80017633265,91290.83004980959,76288.39055141597,0.0,1.14145416899739e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250370.10412148654,0.0,250370.10412148654,19784.978396148388,891084.0648759033,1.0
 ,6832,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,85915.36067793901,0.0,1.1523511061715893e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342475.16833198234,0.0,592845.2724534689,19784.978396148388,809875.9378396071,1.0
 ,6833,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,95542.33080446206,0.0,1.1455405204377146e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352788.34101470665,0.0,0.0,592845.2724534689,19784.978396148388,792752.179423008,1.0
 ,6834,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,105169.30093098512,0.0,1.1087633574747916e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300963.02671598434,0.0,893808.2991694532,19784.978396148388,807800.3307588072,1.0
 ,6835,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,114796.27105750817,0.0,1.0038803371731221e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201074.4359524896,0.0,1.0948827351219428e6,19784.978396148388,802805.9012206325,1.0
 ,6836,56433.379275696316,114277.59303328508,10158.008269625341,10158.008269625338,0.0,0.0,0.0,81264.06615700273,0.0,0.0,114796.27105750817,0.0,418169.964059903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.9864359383937,1.0944617486860044e6,10158.008269625341,418590.9504958414,1.0
 ,6837,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,104638.26278788284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806406,1.0594136499779404e6,0.0,35048.098708064026,1.0
 ,6838,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,94480.2545182575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,1.0243655512698763e6,0.0,35048.098708064026,1.0
