Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,8597,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,77173.12289450114,0.0,804010.3957460013,200799.32037829643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204346.42506541172,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8598,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,82355.75711040778,0.0,753168.5618973571,317017.590111016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269722.86094948713,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8599,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,87538.39132631443,0.0,670402.7858646804,420687.1312780243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290626.62608381873,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8600,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,92721.02554222109,0.0,550983.5947318185,487523.91071721923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117991.73675463896,114335.69298620269,0.0,114335.69298620269,16209.14631761602,806180.0757081961,1.0
 ,8601,61258.40056505206,175177.48513583603,15571.332012074316,11026.512101709372,0.0,66287.16037540036,0.0,124570.65609659452,4544.819910364943,0.0,97265.84545258603,0.0,292044.95257244457,477935.1996548985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,15571.332012074316,769980.1522273431,1.0
 ,8602,61258.40056505206,124048.26114423042,11026.512101709372,11026.512101709372,0.0,46939.86201697679,0.0,88212.09681367497,0.0,0.0,97265.84545258603,0.0,79218.67134556189,440347.4294185443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34950.42672071204,79385.26626549065,11026.512101709372,554516.5274848181,1.0
 ,8603,49040.58293214435,99307.18043759232,8827.304927785985,8827.304927785985,0.0,37577.83707758493,0.0,70618.43942228788,0.0,0.0,97265.84545258603,0.0,0.0,442520.76512463787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79385.26626549065,8827.304927785986,442520.7651246379,1.0
 ,8604,61258.40056505206,91361.92561494782,8121.060054662029,11026.512101709372,0.0,34571.35265269625,0.0,64968.48043729623,0.0,2905.4520470473426,94360.39340553868,0.0,0.0,416639.49820696755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79385.26626549065,8121.060054662029,416639.49820696755,1.0
 ,8605,41837.49542742568,84720.928240537,7530.749176936623,7530.749176936623,0.0,32058.399246219204,0.0,60245.99341549299,0.0,0.0,94360.39340553868,0.0,0.0,377523.2548328399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79385.26626549065,7530.749176936623,377523.2548328399,1.0
 ,8606,61258.40056505206,63041.53545225771,5603.692040200685,11026.512101709372,0.0,23854.917015134317,0.0,44829.53632160548,0.0,5422.820061508686,88937.57334403,0.0,0.0,298692.93995440844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79385.26626549065,5603.692040200685,298692.93995440844,1.0
 ,8607,25072.462269175416,50771.73609508022,4513.043208451575,4513.043208451575,0.0,19212.024938378352,0.0,36104.3456676126,0.0,0.0,88937.57334403,0.0,0.0,226242.93031479622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79385.26626549065,4513.043208451576,226242.93031479622,1.0
 ,8608,61258.40056505206,40965.85232353438,3641.409095425279,11026.512101709372,0.0,15501.478519225411,0.0,29131.27276340223,0.0,7385.103006284093,81552.47033774591,0.0,0.0,206753.85185747824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79385.26626549065,3641.4090954252792,206753.85185747824,1.0
 ,8609,26058.7331113434,52768.93455047039,4690.571960041812,4690.571960041812,0.0,19967.764833897993,0.0,37524.5756803345,0.0,0.0,81552.47033774591,0.0,0.0,235142.60690102665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79385.26626549065,4690.571960041812,235142.60690102662,1.0
 ,8610,61258.40056505206,57886.63161051561,5145.478365379166,11026.512101709372,0.0,21904.301401419107,0.0,41163.826923033324,0.0,5881.033736330206,75671.4366014157,0.0,0.0,277224.1973712864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79385.26626549065,5145.478365379166,277224.1973712864,1.0
 ,8611,33031.17693382783,66888.13329100136,5945.61184808901,5945.61184808901,0.0,25310.469637314913,0.0,47564.89478471208,0.0,0.0,75671.4366014157,0.0,0.0,298058.88951095386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79385.26626549065,5945.611848089012,298058.88951095386,1.0
 ,8612,61258.40056505206,65405.22025132579,5813.797355673403,11026.512101709372,0.0,24749.335343101677,0.0,46510.378845387226,0.0,5212.714746035968,70458.72185537973,0.0,0.0,285186.29190078314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24579.724908034786,54805.54135745586,5813.797355673405,309766.016808818,1.0
 ,8613,61258.40056505206,65985.8631355142,5865.410056490151,11026.512101709372,0.0,24969.05061047857,0.0,46923.28045192121,0.0,5161.102045219221,65297.61981016051,0.0,43747.62447441477,267207.622411956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54805.54135745586,5865.410056490151,310955.2468863708,1.0
 ,8614,61258.40056505206,124048.26114423042,11026.512101709372,11026.512101709372,0.0,46939.86201697679,0.0,88212.09681367497,0.0,0.0,65297.61981016051,0.0,277856.5338239857,222847.2080352138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54805.54135745586,0.0,11026.512101709372,555509.2832166554,1.0
 ,8615,59830.976681832195,121157.72778071021,10769.575802729796,10769.575802729796,0.0,45846.08419222074,0.0,86156.60642183837,0.0,0.0,65297.61981016051,0.0,428017.2989118418,111871.2586127136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10769.575802729796,539888.5575245554,1.0
 ,8616,61258.40056505206,130695.0599252702,11617.338660024017,11026.512101709372,0.0,49455.01067572224,0.0,92938.70928019214,590.826558314645,0.0,65888.44636847514,0.0,520242.0207768243,60764.4329268098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11617.338660024014,581006.453703634,1.0
 ,8617,61258.40056505206,151741.83856809494,13488.163428275107,11026.512101709372,0.0,57419.11171416713,0.0,107905.30742620086,2461.651326565737,0.0,68350.09769504088,0.0,624290.4249321893,46128.59077356548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13488.163428275113,670419.0157057549,1.0
 ,8618,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,73532.73191094754,0.0,818198.81449446,44653.10051009864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62388.62394567265,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8619,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,78715.36612685418,0.0,863128.8071979131,50981.68690157821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113647.2030406053,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8620,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,83898.00034276082,0.0,867858.2801140661,72906.32678905502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140301.31584423513,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8621,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,89080.63455866749,0.0,860764.0707398365,178064.82357331493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238365.6032542655,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8622,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,94263.26877457413,0.0,833569.6014719572,334561.35431807634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367667.6647311475,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8623,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,99445.90299048077,0.0,741344.8796069747,416453.4703922577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346140.26010851655,10661.713173171243,0.0,10661.713173171243,16209.14631761602,800996.3767175445,1.0
 ,8624,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,104628.53720638741,0.0,493047.5515089449,416273.4183536241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103673.97981303144,0.0,114335.69298620269,16209.14631761602,805646.9900495375,1.0
 ,8625,61258.40056505206,149494.94193667814,13288.439283260279,11026.512101709372,0.0,56568.886028839006,0.0,106307.51426608223,2261.9271815509082,0.0,106890.46438793832,0.0,248297.3280980298,412576.2465795131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,13288.43928326028,660873.5746775429,1.0
 ,8626,61258.40056505206,124048.26114423042,11026.512101709372,11026.512101709372,0.0,46939.86201697679,0.0,88212.09681367497,0.0,0.0,106890.46438793832,0.0,79218.67134556189,396541.289715208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81062.15272422397,33273.54026197872,11026.512101709373,556822.1137849939,1.0
 ,8627,46015.44514233087,93181.27641322001,8282.780125619556,8282.780125619556,0.0,35259.79499476245,0.0,66262.24100495645,0.0,0.0,106890.46438793832,0.0,0.0,415223.245207144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33273.54026197872,8282.780125619558,415223.245207144,1.0
 ,8628,61258.40056505206,78065.10521946775,6939.120463952689,11026.512101709372,0.0,29539.835815046594,0.0,55512.96371162151,0.0,4087.391637756683,102803.07275018164,0.0,0.0,361261.934821014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33273.54026197872,6939.120463952689,361261.934821014,1.0
 ,8629,34614.22034312777,70093.79619483373,6230.559661762998,6230.559661762998,0.0,26523.49248012508,0.0,49844.477294103985,0.0,0.0,102803.07275018164,0.0,0.0,312343.5806549848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33273.54026197872,6230.559661762998,312343.5806549848,1.0
 ,8630,61258.40056505206,57989.08627618508,5154.585446772007,11026.512101709372,0.0,21943.070246908435,0.0,41236.68357417606,0.0,5871.926654937364,96931.14609524427,0.0,0.0,277650.89259417047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33273.54026197872,5154.585446772008,277650.8925941704,1.0
 ,8631,28430.26101329829,57571.27855192904,5117.446982393692,5117.446982393692,0.0,21784.971804049947,0.0,40939.57585914954,0.0,0.0,96931.14609524427,0.0,0.0,256542.23714481047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33273.54026197872,5117.446982393693,256542.2371448105,1.0
 ,8632,61258.40056505206,49070.7542080453,4361.844818492916,11026.512101709372,0.0,18568.37339232434,0.0,34894.758547943326,0.0,6664.667283216456,90266.47881202775,0.0,0.0,240508.51684483164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33273.54026197872,4361.844818492917,240508.51684483164,1.0
 ,8633,24329.3494108135,49266.932556897336,4379.28289394643,4379.28289394643,0.0,18642.60727952995,0.0,35034.26315157144,0.0,0.0,90266.47881202775,0.0,0.0,187927.54174393398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33273.54026197872,0.0,4379.28289394643,221201.0820059127,1.0
 ,8634,61258.40056505206,20491.24328911017,1821.443847920904,11026.512101709372,0.0,7753.8864605992885,0.0,14571.550783367233,0.0,9205.068253788468,81061.41055823928,0.0,0.0,121482.79262049984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1821.4438479209043,121482.79262049982,1.0
 ,8635,12251.680113010414,18355.672059675515,1631.6152941933792,2205.3024203418745,0.0,6945.786307381215,0.0,13052.922353547034,0.0,573.6871261484955,80487.72343209079,0.0,0.0,83674.76659743031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.6152941933794,83674.76659743032,1.0
 ,8636,61258.40056505206,9279.462485081074,824.8411097849844,11026.512101709372,0.0,3511.348604354678,0.0,6598.728878279875,0.0,10201.670991924388,70286.0524401664,0.0,0.0,74788.83995527531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.8411097849844,74788.83995527531,1.0
 ,8637,61258.40056505206,44958.630271510854,3996.322690800965,11026.512101709372,0.0,17012.345694739706,0.0,31970.58152640772,0.0,7030.189410908406,63255.863029258006,0.0,151343.13331689435,72039.52958892034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3996.322690800966,223382.6629058147,1.0
 ,8638,61258.40056505206,124387.02499244559,11056.624443772942,11026.512101709372,0.0,47068.05025714141,0.0,88452.99555018354,30.112342063569606,0.0,63285.975371321576,0.0,494229.9197379831,59978.24933908646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11056.624443772942,554208.1690770696,1.0
 ,8639,61258.40056505206,168377.7444450037,14966.91061733366,11026.512101709372,0.0,63714.138497989385,0.0,119735.28493866928,3940.3985156242884,0.0,67226.37388694586,0.0,688138.309300254,52954.65565557475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14966.91061733366,741092.9649558286,1.0
 ,8640,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,72409.0081028525,0.0,776815.9264781218,49736.2504825002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26088.88590173598,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8641,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,77591.64231875916,0.0,817016.4462654218,70228.4966183393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86781.65182487515,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8642,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,82774.27653466581,0.0,844210.9155333013,143837.10761560797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187584.73209002323,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8643,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,87956.91075057245,0.0,854852.2295946454,215234.2375512351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269623.1760869946,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8644,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,93139.5449664791,0.0,828840.1285558041,168174.8945052963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196551.7320022144,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8645,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,16460.341763256758,11277.70754735011,98322.17918238573,0.0,724791.7244004393,206325.08938846856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,0.0,114335.69298620269,16209.14631761602,816781.1208027052,1.0
 ,8646,61258.40056505206,165438.86583036682,14705.676962699274,11026.512101709372,0.0,62602.0668302108,0.0,117645.41570159419,3679.164860989902,0.0,102001.34404337563,0.0,488318.0785927919,240289.7136528887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,14705.676962699272,728607.7922456805,1.0
 ,8647,61258.40056505206,124048.26114423042,11026.512101709372,11026.512101709372,0.0,46939.86201697679,0.0,88212.09681367497,0.0,0.0,102001.34404337563,0.0,269579.9562207181,282931.3725923363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.23930076658144,114064.4536854361,11026.512101709372,552782.5681138209,1.0
 ,8648,61258.40056505206,106432.24229444163,9460.643759505923,11026.512101709372,0.0,40273.96048421671,0.0,75685.15007604739,0.0,1565.8683422034483,100435.47570117218,0.0,139519.45102651196,339883.7299514697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114064.4536854361,9460.643759505923,479403.18097798165,1.0
 ,8649,44447.78653915805,90006.76774179505,8000.601577048449,8000.601577048449,0.0,34058.56091349525,0.0,64004.81261638759,0.0,0.0,100435.47570117218,0.0,99318.93123921193,283880.5200098262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18818.872182855965,95245.58150258014,8000.601577048449,402018.3234318941,1.0
 ,8650,42761.963341664596,86592.9757668708,7697.153401499628,7697.153401499628,0.0,32766.782030183913,0.0,61577.22721199702,0.0,0.0,100435.47570117218,0.0,93407.09009402074,292458.15874219866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95245.58150258014,7697.15340149963,385865.2488362194,1.0
 ,8651,61258.40056505206,69339.38230372811,6163.5006492202765,11026.512101709372,0.0,26238.022263730716,0.0,49308.00519376221,0.0,4863.011452489095,95572.46424868309,0.0,0.0,324921.72268887947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95245.58150258014,6163.5006492202765,324921.72268887947,1.0
 ,8652,36570.44900152603,74055.15922809021,6582.680820274686,6582.680820274686,0.0,28022.472251909338,0.0,52661.44656219749,0.0,0.0,95572.46424868309,0.0,0.0,329995.73221833276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95245.58150258014,6582.680820274687,329995.73221833276,1.0
 ,8653,61258.40056505206,52048.89171645393,4626.568152573683,11026.512101709372,0.0,19695.300625506166,0.0,37012.54522058946,0.0,6399.943949135689,89172.52029954742,0.0,0.0,252911.6323069345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95245.58150258014,4626.568152573683,252911.6323069345,1.0
 ,8654,61258.40056505206,40697.642746130754,3617.5682441005115,11026.512101709372,0.0,15399.988015135876,0.0,28940.545952804092,0.0,7408.94385760886,81763.57644193857,0.0,0.0,205636.8334702525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95245.58150258014,3617.568244100512,205636.83347025252,1.0
 ,8655,19044.748324152413,38565.61535640864,3428.0546983474346,3428.0546983474346,0.0,14593.228850865027,0.0,27424.437586779477,0.0,0.0,81763.57644193857,0.0,0.0,171851.47679975958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95245.58150258014,3428.054698347435,171851.47679975958,1.0
 ,8656,61258.40056505206,24957.637355461648,2218.4566538188133,11026.512101709372,0.0,9443.969975306687,0.0,17747.653230550506,0.0,8808.055447890558,72955.52099404801,0.0,0.0,140084.08324183532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95245.58150258014,2218.4566538188137,140084.08324183532,1.0
 ,8657,12251.680113010414,24809.652228846087,2205.3024203418745,2205.3024203418745,0.0,9387.972403395359,0.0,17642.419362734996,0.0,0.0,72955.52099404801,0.0,0.0,107363.16937710477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3358.559844896571,91887.02165768357,2205.3024203418745,110721.72922200135,1.0
 ,8658,61258.40056505206,8042.583013277777,714.8962678469136,11026.512101709372,0.0,3043.313412224311,0.0,5719.170142775309,0.0,10311.615833862457,62643.905160185546,0.0,0.0,69637.58053284563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91887.02165768357,714.8962678469136,69637.58053284563,1.0
 ,8659,12251.680113010414,10350.581337826514,920.051674473468,2205.3024203418745,0.0,3916.659978233553,0.0,7360.413395787744,0.0,1285.2507458684065,61358.65441431714,0.0,0.0,50335.78737724085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91887.02165768357,920.0516744734681,50335.78737724085,1.0
 ,8660,61258.40056505206,1738.8227836693973,154.56202521505753,11026.512101709372,0.0,657.9705413404998,0.0,1236.4962017204602,0.0,10871.950076494313,50486.704337822826,0.0,0.0,43384.170221034954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91887.02165768357,154.56202521505745,43384.170221034954,1.0
 ,8661,61258.40056505206,15712.089353740344,1396.6301647769196,11026.512101709372,0.0,5945.454611455347,0.0,11173.041318215357,0.0,9629.881936932452,40856.82240089038,0.0,66212.62082614128,35366.323196303034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91887.02165768357,1396.6301647769192,101578.94402244431,1.0
 ,8662,61258.40056505206,124048.26114423042,11026.512101709372,11026.512101709372,0.0,46939.86201697679,0.0,88212.09681367497,0.0,0.0,40856.82240089038,0.0,402005.19787300064,63471.13770098241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91887.02165768357,0.0,11026.512101709375,557363.3572316669,1.0
 ,8663,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,46039.456616797026,0.0,623108.056703151,246164.28754750142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68809.05319176638,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8664,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,51222.090832703674,0.0,766174.6124167776,126711.3166346606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92422.63799255225,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8665,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,56404.72504861032,0.0,830022.4967848425,53468.532602917556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79074.03650368951,0.0,79074.03650368951,16209.14631761602,804416.9928840705,1.0
 ,8666,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,61587.35926451697,0.0,852487.4931365689,24478.79972993621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76503.00180761912,0.0,0.0,79074.03650368951,16209.14631761602,800463.291058886,1.0
 ,8667,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,66769.99348042361,0.0,822928.287410613,21052.12488738019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118637.45591761218,0.0,79074.03650368951,0.0,16209.14631761602,804416.9928840705,1.0
 ,8668,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,71952.62769633025,0.0,834751.9697009954,44197.05735361392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78485.73599572328,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,8669,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,77135.26191223689,0.0,796916.1863717719,97886.86825077808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94339.76356366393,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
