Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,8440,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982751,0.0,39452.663278408174,470322.4314581537,0.0,0.0,166798.06901406843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4789.64871723362,12828.894307536088,0.0,12828.894307536088,11851.73278988217,619501.9574474525,1.0
 ,8441,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,40297.818511406454,423496.77210360835,0.0,0.0,224646.12828787032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27887.988247050504,0.0,40716.88255458659,11851.73278988217,620254.9121444281,1.0
 ,8442,54527.595707947214,110418.38130859312,9814.9672274305,9814.9672274305,0.0,55709.753982895505,0.0,78519.737819444,0.0,0.0,40297.818511406454,269936.1539262024,0.0,0.0,243662.67802168417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,9814.9672274305,513598.8319478866,1.0
 ,8443,31352.04858781975,63487.898390334994,5643.368745807556,5643.368745807556,0.0,32031.761001203682,0.0,45146.949966460445,0.0,0.0,40297.818511406454,2065.8379127005287,0.0,0.0,293241.0672390104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,5643.368745807555,295306.9051517109,1.0
 ,8444,39442.90608296026,79871.88481799452,7099.723094932847,7099.723094932847,0.0,40298.02828683883,0.0,56797.784759462775,0.0,0.0,40297.818511406454,0.0,0.0,0.0,371515.19757703296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,7099.723094932849,371515.1975770329,1.0
 ,8445,39724.73123251677,80442.58074584647,7150.45162185302,7150.45162185302,0.0,40585.96340563773,0.0,57203.61297482416,0.0,0.0,40297.818511406454,0.0,0.0,0.0,374169.72627477755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,7150.451621853021,374169.72627477755,1.0
 ,8446,39654.57163627827,80300.5075634635,7137.822894530089,7137.822894530089,0.0,40514.28274935278,0.0,57102.58315624071,0.0,0.0,40297.818511406454,0.0,0.0,0.0,373508.88865283236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,7137.82289453009,373508.88865283236,1.0
 ,8447,41279.6518595437,83591.295015576,7430.337334717867,7430.337334717867,0.0,42174.594711858605,0.0,59442.698677742934,0.0,0.0,40297.818511406454,0.0,0.0,0.0,388815.62084328337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,7430.337334717868,388815.62084328337,1.0
 ,8448,39138.160324812445,79254.7746577452,7044.86885846624,7044.86885846624,0.0,39986.67564065438,0.0,56358.95086772992,0.0,0.0,40297.818511406454,0.0,0.0,0.0,368644.7782344287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,7044.8688584662395,368644.77823442867,1.0
 ,8449,61147.65309379941,59590.9558370129,5296.973852178925,11006.577556883894,0.0,30065.623584967576,0.0,42375.7908174314,0.0,5709.603704704969,34588.21480670149,0.0,0.0,0.0,291454.7191203127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,5296.973852178924,291454.7191203127,1.0
 ,8450,26526.567884947544,53716.29996701877,4774.782219290558,4774.782219290558,0.0,27101.6638766932,0.0,38198.25775432446,0.0,0.0,34588.21480670149,0.0,0.0,0.0,249855.40081881377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,4774.78221929056,249855.4008188138,1.0
 ,8451,21752.474517672956,44048.760898287735,3915.445413181132,3915.445413181132,0.0,22224.068165216104,0.0,31323.563305449057,0.0,0.0,34588.21480670149,0.0,0.0,0.0,204887.91701161896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,3915.4454131811335,204887.917011619,1.0
 ,8452,23368.94208920013,47322.10773063026,4206.409576056023,4206.409576056023,0.0,23875.580753693983,0.0,33651.276608448185,0.0,0.0,34588.21480670149,0.0,0.0,0.0,220113.52609705657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,4206.409576056023,220113.52609705657,1.0
 ,8453,29518.168483264595,59774.29117861081,5313.270326987627,5313.270326987627,0.0,30158.12237598177,0.0,42506.16261590102,0.0,0.0,34588.21480670149,0.0,0.0,0.0,278033.47382939945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,5313.270326987627,278033.47382939945,1.0
 ,8454,28642.79613919923,58001.66218187843,5155.703305055861,5155.703305055861,0.0,29263.771959497066,0.0,41245.62644044689,0.0,0.0,34588.21480670149,0.0,0.0,0.0,269788.2870098763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,5155.703305055862,269788.2870098763,1.0
 ,8455,24289.590413465736,49186.42058726812,4372.126274423833,4372.126274423833,0.0,24816.18873362967,0.0,34977.01019539066,0.0,0.0,34588.21480670149,0.0,0.0,0.0,228785.17020383463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,4372.126274423833,228785.17020383463,1.0
 ,8456,26592.81220075783,53850.44470653461,4786.70619613641,4786.70619613641,0.0,27169.344369270257,0.0,38293.64956909128,0.0,0.0,34588.21480670149,0.0,0.0,0.0,250479.36016970055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,4786.70619613641,250479.36016970055,1.0
 ,8457,28050.944831127497,56803.16328303318,5049.170069602949,5049.170069602949,0.0,28659.089315066336,0.0,40393.360556823594,0.0,0.0,34588.21480670149,15149.478026470542,0.0,0.0,249064.12452197133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,5049.17006960295,264213.60254844185,1.0
 ,8458,29766.33396339608,60276.82627587706,5357.940113411294,5357.940113411294,0.0,30411.668083722503,0.0,42863.52090729035,0.0,0.0,34588.21480670149,73681.55221965218,0.0,0.0,168008.36935059098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,0.0,5357.940113411295,282406.80412482977,1.0
 ,8459,25157.97558047975,50944.900550471495,4528.435604486355,4528.435604486355,0.0,25703.40049106455,0.0,36227.48483589084,0.0,0.0,34588.21480670149,174218.99730441123,0.0,0.0,62745.54706160133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4528.435604486355,236964.54436601256,1.0
 ,8460,27882.969771069926,56463.013786416595,5018.934558792586,5018.934558792586,0.0,28487.472555706718,0.0,40151.47647034069,0.0,0.0,34588.21480670149,215535.7555584218,0.0,0.0,47095.679400896544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5018.934558792588,262631.4349593184,1.0
 ,8461,30297.328924580168,61352.09107227484,5453.51920642443,5453.51920642443,0.0,30954.175015665063,0.0,43628.15365139544,0.0,0.0,34588.21480670149,249966.38743676394,0.0,0.0,35406.047286914465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5453.519206424431,285372.4347236784,1.0
 ,8462,32309.018263467897,65425.76198352249,5815.623287424221,5815.623287424221,0.0,33009.477779419874,0.0,46524.98629939377,0.0,0.0,34588.21480670149,289905.9204156408,0.0,0.0,14414.741921604791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5815.623287424222,304320.66233724565,1.0
 ,8463,39208.05119310495,79396.30366603752,7057.449214758891,7057.449214758891,0.0,40058.08174297146,0.0,56459.593718071126,0.0,0.0,34588.21480670149,326402.3902066835,0.0,0.0,42900.6944843716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057.449214758891,369303.08469105506,1.0
 ,8464,52137.533815841445,105578.50597707894,9384.756086851461,9384.756086851461,0.0,53267.875548968885,0.0,75078.04869481169,0.0,0.0,34588.21480670149,341551.86823315406,0.0,0.0,149534.82137412002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9384.756086851461,491086.68960727414,1.0
 ,8465,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,35433.370039699774,338108.80504531984,0.0,0.0,335754.62056435697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12250.186195285234,40716.88255458659,0.0,40716.88255458659,11851.73278988217,620896.356859805,1.0
 ,8466,61147.65309379941,126146.70187565824,11213.040166725177,11006.577556883894,0.0,63645.2159863321,0.0,89704.32133380142,206.4626098412842,0.0,35639.83264954106,200386.27753195126,0.0,0.0,386049.0082711122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,11213.040166725179,586435.2858030635,1.0
 ,8467,32169.704495456757,65143.651603299935,5790.546809182217,5790.546809182217,0.0,32867.14368891826,0.0,46324.374473457734,0.0,0.0,35639.83264954106,1377.2252751336857,0.0,0.0,301403.7830980816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.41986949775142,40477.46268508884,5790.546809182216,303020.42824271304,1.0
 ,8468,61147.65309379941,67147.71074296674,5968.685399374821,11006.577556883894,0.0,33878.25832685148,0.0,47749.48319499857,0.0,5037.892157509072,30601.940492031987,0.0,0.0,0.0,324924.8460579333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,5968.685399374823,324924.8460579333,1.0
 ,8469,42319.04285592314,85696.06178324435,7617.427714066165,7617.427714066165,0.0,43236.51970503955,0.0,60939.42171252932,0.0,0.0,30601.940492031987,0.0,0.0,0.0,398605.7096001186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,7617.427714066167,398605.7096001186,1.0
 ,8470,45862.58163064109,92871.72780204822,8255.264693515397,8255.264693515397,0.0,46856.88240039339,0.0,66042.11754812318,0.0,0.0,30601.940492031987,0.0,0.0,0.0,431982.5227903603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,8255.264693515397,431982.5227903604,1.0
 ,8471,40034.59706808805,81070.05906287831,7206.2274722558495,7206.2274722558495,0.0,40902.547132524196,0.0,57649.819778046796,0.0,0.0,30601.940492031987,0.0,0.0,0.0,377088.37194663816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,7206.22747225585,377088.37194663816,1.0
 ,8472,41462.70198162731,83961.97151279531,7463.286356692916,7463.286356692916,0.0,42361.613360588985,0.0,59706.29085354333,0.0,0.0,30601.940492031987,0.0,0.0,0.0,390539.7813838215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,7463.286356692916,390539.7813838215,1.0
 ,8473,42173.27559213442,85400.8830740722,7591.189606584197,7591.189606584197,0.0,43087.592206971894,0.0,60729.51685267357,0.0,0.0,30601.940492031987,0.0,0.0,0.0,397232.7186320387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,7591.1896065841975,397232.7186320387,1.0
 ,8474,37273.80404476654,75479.45319065225,6709.284728057977,6709.284728057977,0.0,38081.90011645707,0.0,53674.27782446382,0.0,0.0,30601.940492031987,0.0,0.0,0.0,351084.2899104089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,6709.284728057979,351084.2899104089,1.0
 ,8475,32438.849280500406,65688.66979301332,5838.992870490073,5838.992870490073,0.0,33142.12353290165,0.0,46711.942963920585,0.0,0.0,30601.940492031987,0.0,0.0,0.0,305543.5488011134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,5838.992870490074,305543.5488011134,1.0
 ,8476,29673.84747148284,60089.541129752746,5341.292544866911,5341.292544866911,0.0,30317.176484664586,0.0,42730.34035893529,0.0,0.0,30601.940492031987,0.0,0.0,0.0,279499.82394936384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,5341.292544866912,279499.82394936384,1.0
 ,8477,27658.623290517204,56008.712163297336,4978.552192293097,4978.552192293097,0.0,28258.262243455614,0.0,39828.41753834477,0.0,0.0,30601.940492031987,0.0,0.0,0.0,260518.3014373372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,4978.5521922930975,260518.30143733724,1.0
 ,8478,24442.891461569474,49496.855209678186,4399.720463082505,4399.720463082505,0.0,24972.813348456297,0.0,35197.76370466004,0.0,0.0,30601.940492031987,0.0,0.0,0.0,230229.12235723925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,4399.720463082506,230229.12235723925,1.0
 ,8479,19610.256652581214,39710.76972147696,3529.846197464619,3529.846197464619,0.0,20035.407016809175,0.0,28238.76957971695,0.0,0.0,30601.940492031987,0.0,0.0,0.0,184710.23305170325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,3529.846197464619,184710.23305170325,1.0
 ,8480,17105.92245901241,34639.49297950013,3079.066042622234,3079.066042622234,0.0,17476.778857923797,0.0,24632.52834097787,0.0,0.0,30601.940492031987,688.6126375668429,0.0,0.0,160433.1401240247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,3079.0660426222335,161121.75276159155,1.0
 ,8481,48870.614302608476,98962.99396278216,8796.710574469525,8796.710574469525,0.0,49930.12922068902,0.0,70373.6845957562,0.0,0.0,30601.940492031987,287151.46986537345,0.0,0.0,173163.90066428971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,8796.710574469525,460315.3705296631,1.0
 ,8482,61147.65309379941,133221.98964547177,11841.954635153046,11006.577556883894,0.0,67214.93450912868,0.0,94735.63708122437,835.377078269153,0.0,31437.31757030114,449664.0523311484,0.0,0.0,168700.0418193697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40477.46268508884,11841.954635153044,618364.094150518,1.0
 ,8483,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,32282.472803299417,505441.67597406264,0.0,0.0,113670.22762098566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.41986949775142,0.0,40716.88255458659,11851.732789882173,618872.4837255506,1.0
 ,8484,61147.65309379941,124313.22440629816,11050.064391670949,11006.577556883894,0.0,62720.16548712429,0.0,88400.51513336759,43.486834787055756,0.0,32325.95963808647,517836.7034502658,0.0,0.0,60324.60783287274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,11050.064391670949,578161.3112831385,1.0
 ,8485,59287.34173363689,120056.8670106147,10671.72151205464,10671.72151205464,0.0,60572.691302422136,0.0,85373.77209643713,0.0,0.0,32325.95963808647,505441.67597406264,0.0,0.0,52989.50127392164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,10671.721512054643,558431.1772479843,1.0
 ,8486,59820.41191250287,121136.33412281831,10767.674144250517,10767.674144250517,0.0,61117.31844276593,0.0,86141.39315400414,0.0,0.0,32325.95963808647,503375.8380613621,0.0,0.0,60076.36051824699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,10767.674144250517,563452.198579609,1.0
 ,8487,61147.65309379941,124583.14117822386,11074.056993619899,11006.577556883894,0.0,62856.34749578654,0.0,88592.45594895919,67.47943673600653,0.0,32393.43907482248,497866.9369608273,0.0,0.0,81512.43373713078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,11074.0569936199,579379.3706979582,1.0
 ,8488,61147.65309379941,124818.40606745092,11094.96942821786,11006.577556883894,0.0,62975.046474564566,0.0,88759.75542574289,88.39187133396796,0.0,32481.830946156446,470322.4314581537,0.0,0.0,110118.62433352803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,11094.969428217859,580441.0557916816,1.0
 ,8489,56884.783087679716,115191.68575255142,10239.260955782349,10239.260955782349,0.0,58118.04518502061,0.0,81914.08764625879,0.0,0.0,32481.830946156446,395952.2666009346,0.0,0.0,139849.06060086368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,10239.26095578235,535801.3272017983,1.0
 ,8490,39297.78514947076,79578.01492767828,7073.601326904736,7073.601326904736,0.0,40149.76113151128,0.0,56588.81061523789,0.0,0.0,32481.830946156446,213469.9176457213,0.0,0.0,156678.3767887157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,7073.601326904738,370148.29443443695,1.0
 ,8491,28109.436664751498,56921.60924612178,5059.698599655269,5059.698599655269,0.0,28718.849251643307,0.0,40477.588797242155,0.0,0.0,32481.830946156446,688.6126375668429,0.0,0.0,264075.92814751907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,5059.69859965527,264764.54078508593,1.0
 ,8492,44985.41577080951,91095.46693588926,8097.374838745712,8097.374838745712,0.0,45960.699584720656,0.0,64778.998709965694,0.0,0.0,32481.830946156446,0.0,0.0,0.0,423720.44273374055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,8097.374838745714,423720.44273374055,1.0
 ,8493,49550.860602633446,100340.49272033272,8919.15490847402,8919.15490847402,0.0,50625.123260498534,0.0,71353.23926779216,0.0,0.0,32481.830946156446,0.0,0.0,0.0,466722.65294499206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,8919.15490847402,466722.65294499206,1.0
 ,8494,48255.86666430563,97718.1299952189,8686.055999575014,8686.055999575014,0.0,49302.05385358777,0.0,69488.44799660011,0.0,0.0,32481.830946156446,0.0,0.0,0.0,454525.02410276124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,8686.055999575014,454525.02410276124,1.0
 ,8495,46073.525647805654,93298.88943680644,8293.234616605017,8293.234616605017,0.0,47072.399683850075,0.0,66345.87693284014,0.0,0.0,32481.830946156446,0.0,0.0,0.0,395288.3792451772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,0.0,8293.23461660502,436005.26179976383,1.0
 ,8496,36496.95240803077,73906.3286262623,6569.451433445538,6569.451433445538,0.0,37288.20633623687,0.0,52555.611467564304,0.0,0.0,32481.830946156446,0.0,0.0,0.0,343767.0757907673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6569.45143344554,343767.0757907673,1.0
 ,8497,29363.975732851843,59462.05085902498,5285.515631913332,5285.515631913332,0.0,30000.586726740068,0.0,42284.12505530666,0.0,0.0,32481.830946156446,0.0,0.0,0.0,276581.12267621484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5285.515631913333,276581.12267621484,1.0
 ,8498,61147.65309379941,46491.52106704003,4132.579650403558,11006.577556883894,0.0,23456.52209569059,0.0,33060.63720322846,0.0,6873.9979064803365,25607.83303967611,0.0,0.0,0.0,233435.13928497452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4132.579650403558,233435.13928497452,1.0
 ,8499,23127.88976027372,46833.97676455428,4163.020156849269,4163.020156849269,0.0,23629.30241027645,0.0,33304.161254794155,0.0,0.0,25607.83303967611,0.0,0.0,0.0,217843.03914512822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.02015684927,217843.03914512822,1.0
 ,8500,24453.098668400296,49517.524803510605,4401.557760312054,4401.557760312054,0.0,24983.241847531215,0.0,35212.46208249643,0.0,0.0,25607.83303967611,0.0,0.0,0.0,230325.2646763292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4401.557760312055,230325.2646763292,1.0
 ,8501,25480.349282567677,51597.707297199544,4586.462870862182,4586.462870862182,0.0,26032.763255013742,0.0,36691.70296689746,0.0,0.0,25607.83303967611,0.0,0.0,0.0,240001.00241433512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4586.462870862182,240001.00241433512,1.0
 ,8502,27216.632260755552,55113.680328029994,4898.993806936,4898.993806936,0.0,27806.68884816873,0.0,39191.950455488,0.0,0.0,25607.83303967611,0.0,0.0,0.0,256355.16030357286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4898.993806936,256355.16030357283,1.0
 ,8503,28089.610215845812,56881.46068708777,5056.129838852246,5056.129838852246,0.0,28698.592965325348,0.0,40449.03871081797,0.0,0.0,25607.83303967611,0.0,0.0,0.0,264577.79422369023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5056.129838852247,264577.79422369023,1.0
 ,8504,28538.10799022366,57789.66868020291,5136.859438240259,5136.859438240259,0.0,29156.814171451704,0.0,41094.87550592207,0.0,0.0,25607.83303967611,688.6126375668429,0.0,0.0,268113.6101540992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5136.859438240259,268802.22279166605,1.0
 ,8505,54965.602952854184,111305.34597952972,9893.808531513754,9893.808531513754,0.0,56157.25722487206,0.0,79150.46825211003,0.0,0.0,25607.83303967611,265115.8654632345,0.0,0.0,252608.58409988365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9893.808531513754,517724.44956311816,1.0
 ,8506,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,26452.988272674385,440023.4754052126,0.0,0.0,222529.89506325874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23731.11336670618,19011.185113989985,0.0,19011.185113989985,11851.73278988217,619811.0719877752,1.0
 ,8507,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,27298.143505672662,499932.7748735279,0.0,0.0,141718.7201711742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21705.697440596607,0.0,40716.88255458659,11851.73278988217,619945.7976041054,1.0
 ,8508,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,28143.29873867094,514393.6402624316,0.0,0.0,85430.08244607993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20038.726340593756,20678.156213992836,11851.732789882168,619862.4490491052,1.0
 ,8509,61147.65309379941,126368.63552839517,11232.767602524016,11006.577556883894,0.0,63757.18891192631,0.0,89862.14082019213,226.19004564012437,0.0,28369.488784311063,510950.57707459736,0.0,0.0,76486.23365503117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20678.156213992836,11232.767602524016,587436.8107296284,1.0
 ,8510,61147.65309379941,131282.90611036177,11669.59165425438,11006.577556883894,0.0,66236.60222954785,0.0,93356.73323403504,663.0140973704872,0.0,29032.50288168155,508884.73916189687,0.0,0.0,81084.56122569191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20678.156213992836,0.0,11669.59165425438,610647.4566015817,1.0
 ,8511,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,29877.658114679827,506818.9012491963,0.0,0.0,112834.14635447644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.534871597134,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,8512,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,30722.813347678104,490980.81058515894,0.0,0.0,166079.51622047747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38199.81407356076,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,8513,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,31567.96858067638,435891.7995798115,0.0,0.0,245420.8485645051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19699.408729925053,40716.88255458659,0.0,40716.88255458659,11851.73278988217,620896.356859805,1.0
 ,8514,61147.65309379941,132903.67837712148,11813.660300188576,11006.577556883894,0.0,67054.33586387035,0.0,94509.28240150861,807.0827433046841,0.0,32375.051323981064,281642.5687648387,0.0,0.0,335285.0750514114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40716.88255458659,11813.660300188578,616927.6438162501,1.0
