Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,CSP_tower,Charge_TES,Discharge_TES,TES,CSP + TES,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,4094,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,72820.27027732879,0.0,1.1946112103054398e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123410.24899849668,0.0,0.0,117533.57047475863,21914.02981347938,1.071200961306943e6,1.0
 ,4095,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,84527.60063271085,0.0,1.192965740318793e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115966.45620176173,0.0,233500.02667652036,21914.02981347938,1.0769992841170311e6,1.0
 ,4096,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,34128.89405517391,22421.563699791852,96234.93098809289,0.0,1.1863838603722067e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89625.36113091344,0.0,323125.3878074338,21914.02981347938,1.0967584992412932e6,1.0
 ,4097,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,107942.26134347483,0.0,1.138665230759455e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64251.685192868266,0.0,387377.0730003021,21914.02981347938,1.0744135455665865e6,1.0
 ,4098,56703.885878318484,230265.128096659,20468.01138636969,10206.699458097328,0.0,87132.32447177576,0.0,163744.09109095752,10261.311928272358,0.0,118203.5732717472,0.0,1.0020912218677863e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,20468.01138636969,1.0020912218677863e6,1.0
 ,4099,56703.885878318484,135370.16881758437,12032.90389489639,10206.699458097328,0.0,51224.07188057393,0.0,96263.23115917112,1826.2044367990627,0.0,120029.77770854626,0.0,598951.0751393664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,12032.90389489639,598951.0751393663,1.0
 ,4100,56703.885878318484,9639.622779074114,856.8553581399213,10206.699458097328,0.0,3647.633259601645,0.0,6854.842865119371,0.0,9349.844099957407,110679.93360858885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77475.41460006044,309901.65840024163,856.8553581399213,77475.41460006044,1.0
 ,4101,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,100473.23415049152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,274685.56085475965,0.0,35216.09754548201,1.0
 ,4102,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,98431.89425887205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096409,267642.34134566324,0.0,7043.219509096402,1.0
 ,4103,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,88225.19480077473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,232426.24380018123,0.0,35216.09754548201,1.0
 ,4104,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,78018.4953426774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548202,197210.1462546992,0.0,35216.09754548201,1.0
 ,4105,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,75977.15545105793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,190166.9267456028,0.0,7043.219509096401,1.0
 ,4106,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,65770.4559929606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.097545481985,154950.82920012082,0.0,35216.09754548201,1.0
 ,4107,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,63729.11610134113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,147907.6096910244,0.0,7043.219509096401,1.0
 ,4108,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,53522.41664324381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.097545481985,112691.51214554242,0.0,35216.09754548201,1.0
 ,4109,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,43315.71718514648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,77475.41460006041,0.0,35216.09754548201,1.0
 ,4110,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,33109.017727049155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,42259.31705457841,0.0,35216.09754548201,1.0
 ,4111,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,31067.67783542969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,35216.09754548201,0.0,7043.219509096401,1.0
 ,4112,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,20860.978377332365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,0.0,0.0,35216.09754548201,1.0
 ,4113,56703.885878318484,71776.6104638076,6380.143152338454,10206.699458097328,0.0,27160.269399504796,0.0,51041.14521870763,0.0,3826.5563057588724,17034.422071573492,0.0,332384.9373026155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6380.143152338454,332384.9373026155,1.0
 ,4114,56703.885878318484,215546.72624929232,19159.708999937095,10206.699458097328,0.0,81562.8812127322,0.0,153277.67199949676,8953.009541839763,0.0,25987.431613413253,0.0,939563.3623752149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19159.708999937095,939563.3623752149,1.0
 ,4115,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,37694.7619687953,0.0,1.1172741209330491e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46073.15962610603,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,4116,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,49402.092324177356,0.0,1.1798019804256202e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108601.01911867713,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,4117,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,61109.422679559415,0.0,1.1962566802920864e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119100.68474775551,0.0,119100.68474775551,21914.02981347938,1.077155995544331e6,1.0
 ,4118,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,72816.75303494147,0.0,1.192965740318793e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121764.77901185001,0.0,0.0,119100.68474775551,21914.02981347938,1.071200961306943e6,1.0
 ,4119,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,84524.08339032353,0.0,1.192965740318793e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115966.45620176168,0.0,235067.1409495172,21914.02981347938,1.0769992841170311e6,1.0
 ,4120,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,96231.41374570559,0.0,1.18473839038556e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108130.88483677788,0.0,343198.02578629507,21914.02981347938,1.076607505548782e6,1.0
 ,4121,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,34128.89405517378,22421.563699791728,107938.74410108764,0.0,1.138665230759455e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44179.047214007005,0.0,387377.0730003021,21914.02981347938,1.0944861835454477e6,1.0
 ,4122,56703.885878318484,232589.08628308531,20674.58544738536,10206.699458097328,0.0,88011.71024951947,0.0,165396.6835790829,10467.885989288032,0.0,118406.63009037566,0.0,1.0119640417876659e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,20674.58544738536,1.0119640417876658e6,1.0
 ,4123,56703.885878318484,143504.0224700765,12755.913108451246,10206.699458097328,0.0,54301.92210267695,0.0,102047.30486760997,2549.2136503539173,0.0,120955.84374072959,0.0,633505.9448589453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,12755.913108451246,633505.9448589454,1.0
 ,4124,56703.885878318484,3213.207593024722,285.6184527133086,10206.699458097328,0.0,1215.8777532005547,0.0,2284.947621706469,0.0,9921.08100538402,111034.76273534556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49302.53656367489,338074.53643662715,285.6184527133086,49302.53656367489,1.0
 ,4125,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,100828.06327724823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548196,302858.43889114517,0.0,35216.097545482,1.0
 ,4126,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,90621.36381915091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,267642.3413456632,0.0,35216.09754548201,1.0
 ,4127,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,80414.66436105358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,232426.2438001812,0.0,35216.09754548201,1.0
 ,4128,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,70207.96490295626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,197210.14625469918,0.0,35216.09754548201,1.0
 ,4129,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,60001.26544485893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,161994.04870921717,0.0,35216.09754548201,1.0
 ,4130,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,49794.565986761605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,126777.95116373515,0.0,35216.09754548201,1.0
 ,4131,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,47753.22609514214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096336,119734.73165463882,0.0,7043.219509096399,1.0
 ,4132,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,45711.88620352268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096394,112691.51214554242,0.0,7043.219509096401,1.0
 ,4133,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,35505.18674542535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,77475.41460006041,0.0,35216.09754548201,1.0
 ,4134,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,25298.487287328026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.097545482,42259.31705457841,0.0,35216.09754548201,1.0
 ,4135,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,15091.787829230698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,7043.219509096401,0.0,35216.09754548201,1.0
 ,4136,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,13050.447937611232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096401,0.0,0.0,7043.219509096401,1.0
 ,4137,40664.62741541318,82345.8705162117,7319.632934774373,7319.632934774373,0.0,31159.677403334503,0.0,58557.063478194985,0.0,0.0,13050.447937611232,0.0,366939.8070221943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7319.632934774373,366939.8070221943,1.0
 ,4138,56703.885878318484,224842.5589949976,19986.00524399979,10206.699458097328,0.0,85080.42432370709,0.0,159888.0419519983,9779.30578590246,0.0,22829.75372351369,0.0,979054.6420547337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19986.00524399979,979054.6420547338,1.0
 ,4139,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,34537.08407889574,0.0,1.1452471107060413e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74046.14939909824,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,4140,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,67388.39378526474,55681.06342988268,46244.4144342778,0.0,1.2011930902520262e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73954.218400946,0.0,73954.218400946,21914.02981347938,1.12723887185108e6,1.0
 ,4141,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,57951.74478965986,0.0,1.2110659101719058e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139864.94886496267,0.0,0.0,73954.218400946,21914.02981347938,1.071200961306943e6,1.0
 ,4142,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,69659.07514504189,0.0,1.2044840302253193e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126936.25611273904,0.0,200890.47451368504,21914.02981347938,1.07754777411258e6,1.0
 ,4143,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,81366.40550042395,0.0,1.202838560238673e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131637.5989317298,0.0,0.0,200890.47451368504,21914.02981347938,1.071200961306943e6,1.0
 ,4144,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,93073.73585580601,0.0,1.192965740318793e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115966.4562017618,0.0,316856.9307154468,21914.02981347938,1.0769992841170311e6,1.0
 ,4145,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,104781.06621118807,0.0,1.1452471107060413e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70520.14228485525,0.0,387377.0730003021,21914.02981347938,1.0747269684211859e6,1.0
 ,4146,56703.885878318484,232201.7599186809,20640.156437216083,10206.699458097328,0.0,87865.14595322886,0.0,165121.25149772866,10433.456979118755,0.0,115214.52319030675,0.0,1.0103185718010193e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,20640.156437216083,1.0103185718010191e6,1.0
 ,4147,56703.885878318484,140792.73791924582,12514.910037266296,10206.699458097328,0.0,53275.972028642616,0.0,100119.28029813037,2308.210579168967,0.0,117522.73376947572,0.0,621987.6549524191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,12514.910037266296,621987.6549524191,1.0
 ,4148,56703.885878318484,5738.5148022558315,510.09020464496285,10206.699458097328,0.0,2171.4540011736067,0.0,4080.721637159703,0.0,9696.609253452365,107826.12451602335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60373.27661864625,327003.79638165585,510.09020464496285,60373.27661864624,1.0
 ,4149,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,97619.42505792603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548193,291787.6988361739,0.0,35216.097545482,1.0
 ,4150,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,87412.7255998287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,256571.6012906919,0.0,35216.09754548201,1.0
 ,4151,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,77206.02614173137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,221355.5037452099,0.0,35216.09754548201,1.0
 ,4152,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,75164.6862501119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096409,214312.28423611348,0.0,7043.219509096402,1.0
 ,4153,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,64957.986792014584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548199,179096.1866906315,0.0,35216.09754548201,1.0
 ,4154,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,54751.28733391726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,143880.08914514948,0.0,35216.09754548201,1.0
 ,4155,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,44544.58787581993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.097545482015,108663.99159966747,0.0,35216.09754548201,1.0
 ,4156,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,42503.24798420047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,101620.77209057106,0.0,7043.219509096401,1.0
 ,4157,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,40461.908092581005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,94577.55258147465,0.0,7043.219509096401,1.0
 ,4158,38878.11799319512,0.0,0.0,6998.061238775122,0.0,0.0,0.0,0.0,0.0,6998.061238775122,33463.84685380588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24145.35749051065,70432.195090964,0.0,24145.35749051065,1.0
 ,4159,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,23257.147395708558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,35216.09754548199,0.0,35216.09754548201,1.0
 ,4160,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,13050.447937611232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548199,0.0,0.0,35216.09754548201,1.0
 ,4161,42123.448129867465,85299.98246298161,7582.220663376144,7582.220663376144,0.0,32277.513363992242,0.0,60657.765307009155,0.0,0.0,13050.447937611232,0.0,380103.5669153672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7582.220663376144,380103.5669153672,1.0
 ,4162,56703.885878318484,228715.82263904146,20330.295345692575,10206.699458097328,0.0,86546.06728661328,0.0,162642.3627655406,10123.595887595246,0.0,23174.043825206478,0.0,995509.3419211998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20330.295345692575,995509.3419211998,1.0
