Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6878,32312.79706468141,65433.414055979854,5816.303471642654,5816.303471642654,0.0,24760.003878782776,0.0,46530.42777314123,0.0,291576.54386296927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5816.303471642654,291576.5438629692,1.0
 ,6879,36694.02640465192,74305.40346942014,6604.924752837346,6604.924752837346,0.0,28117.16467282858,0.0,52839.39802269877,0.0,331110.84063902695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6604.924752837347,331110.84063902695,1.0
 ,6880,51540.978864596946,104370.48220080881,9277.37619562745,9277.37619562745,0.0,39493.790464786056,0.0,74219.0095650196,0.0,465083.2440958696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9277.376195627452,465083.2440958696,1.0
 ,6881,61120.61065738641,123769.23658120747,11001.709918329554,11001.709918329554,0.0,46834.27912232891,0.0,88013.67934663643,0.0,551525.6503050925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11001.709918329556,551525.6503050925,1.0
 ,6882,74372.59872839834,150604.51242500666,13387.067771111702,13387.067771111702,0.0,56988.747501622514,0.0,107096.54216889362,0.0,671105.792913123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13387.067771111706,671105.7929131232,1.0
 ,6883,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,827821.5221557427,0.0,0.0,0.0,799.5700471561868,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6884,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6885,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6886,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6887,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6888,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6889,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6890,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6891,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6892,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6893,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6894,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6895,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6896,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6897,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6898,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6899,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6900,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6901,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6902,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6903,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6904,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6905,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6906,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6907,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6908,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6909,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6910,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6911,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6912,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6913,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6914,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6915,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6916,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6917,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6918,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6919,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6920,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6921,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6922,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6923,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6924,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6925,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6926,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6927,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,835817.222627305,0.0,0.0,0.0,8795.270518718404,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6928,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,829065.2977846524,0.0,0.0,0.0,2043.3456760658883,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6929,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,832796.6246713814,0.0,0.0,0.0,5774.672562794876,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6930,91572.61593497921,185434.54726833288,16483.070868296258,16483.070868296258,0.0,70168.43268633717,0.0,131864.56694637006,0.0,826311.223177781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16483.07086829626,826311.2231777809,1.0
 ,6931,89839.8151173729,181925.6256126801,16171.166721127121,16171.166721127121,0.0,68840.65673183816,0.0,129369.33376901697,0.0,810675.1867000592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16171.166721127125,810675.1867000593,1.0
 ,6932,87220.92297258154,176622.36901947763,15699.766135064678,15699.766135064678,0.0,66833.90443697033,0.0,125598.12908051742,0.0,787043.4497507754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15699.766135064681,787043.4497507754,1.0
 ,6933,80781.99266170352,163583.53513994964,14540.758679106635,14540.758679106635,0.0,61900.00969695694,0.0,116326.06943285308,0.0,728941.3596574232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14540.758679106637,728941.3596574231,1.0
 ,6934,66378.08586535104,134415.62387733586,11948.055455763188,11948.055455763188,0.0,50862.872075183885,0.0,95584.4436461055,0.0,598966.8064363616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11948.055455763186,598966.8064363616,1.0
 ,6935,44442.402787925625,89995.86564554939,7999.6325018266125,7999.6325018266125,0.0,34054.43556027589,0.0,63997.0600146129,0.0,401028.79920702113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7999.632501826614,401028.7992070212,1.0
 ,6936,43142.802174720884,87364.17440380978,7765.704391449759,7765.704391449759,0.0,33058.60359440162,0.0,62125.63513159807,0.0,389301.7718487298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7765.70439144976,389301.7718487298,1.0
 ,6937,37412.7449255909,75760.80847432157,6734.294086606363,6734.294086606363,0.0,28667.889926683285,0.0,53874.3526928509,0.0,337596.2421326274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6734.2940866063645,337596.2421326274,1.0
 ,6938,36556.189975978705,74026.28470135687,6580.114195676167,6580.114195676167,0.0,28011.54613099344,0.0,52640.91356540933,0.0,329867.0650101173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6580.114195676167,329867.0650101173,1.0
 ,6939,31318.405686395967,63419.77151495183,5637.3130235512745,5637.3130235512745,0.0,23998.041541257775,0.0,45098.504188410196,0.0,282603.5911115494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5637.313023551275,282603.5911115494,1.0
 ,6940,33405.6430348763,67646.4271456245,6013.015746277734,6013.015746277734,0.0,25597.408031904313,0.0,48104.125970221874,0.0,301437.90777789603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6013.015746277735,301437.90777789603,1.0
 ,6941,36989.39018038027,74903.51511527006,6658.090232468449,6658.090232468449,0.0,28343.490119618185,0.0,53264.721859747595,0.0,333776.0741295477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6658.09023246845,333776.0741295477,1.0
 ,6942,36083.607934813335,73069.30606799701,6495.0494282664,6495.0494282664,0.0,27649.425416130063,0.0,51960.3954261312,0.0,325602.6914252841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6495.049428266401,325602.6914252841,1.0
 ,6943,31407.014819114473,63599.20500870681,5653.262667440606,5653.262667440606,0.0,24065.939175294658,0.0,45226.101339524845,0.0,283403.16115870565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5653.2626674406065,283403.16115870565,1.0
 ,6944,29565.91395040776,59870.975749575715,5321.864511073397,5321.864511073397,0.0,22655.17722363945,0.0,42574.916088587175,0.0,266789.87240112637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5321.864511073398,266789.8724011263,1.0
 ,6945,29290.2410930613,59312.738213449134,5272.243396751034,5272.243396751034,0.0,22443.940139969152,0.0,42177.94717400827,0.0,264302.32114330697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5272.243396751035,264302.32114330697,1.0
 ,6946,27409.758387590813,55504.760734871394,4933.756509766346,4933.756509766346,0.0,21003.001462075335,0.0,39470.05207813077,0.0,247333.66792032492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4933.756509766346,247333.66792032492,1.0
 ,6947,14010.088428714702,28370.429068147274,2521.8159171686466,2521.8159171686466,0.0,10735.370359386929,0.0,20174.527337349173,0.0,126420.90856703391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521.8159171686466,126420.90856703391,1.0
 ,6948,14610.661439362346,29586.58941470875,2629.919059085222,2629.919059085222,0.0,11195.56543452579,0.0,21039.352472681778,0.0,131840.2166644261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.919059085222,131840.2166644261,1.0
 ,6949,19336.48185101593,39156.37574830726,3480.5667331828677,3480.5667331828677,0.0,14816.772583159467,0.0,27844.53386546294,0.0,174483.95251275797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3480.5667331828686,174483.95251275797,1.0
 ,6950,29595.450327980598,59930.78691416071,5327.181059036508,5327.181059036508,0.0,22677.80976831841,0.0,42617.44847229206,0.0,267056.39575017843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5327.1810590365085,267056.39575017843,1.0
 ,6951,44176.57538977011,89457.56516428446,7951.783570158619,7951.783570158619,0.0,33850.74265816524,0.0,63614.26856126895,0.0,398630.0890655524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7951.783570158619,398630.0890655524,1.0
 ,6952,60441.27397321121,122393.5797957527,10879.429315178018,10879.429315178018,0.0,46313.73059471282,0.0,87035.43452142415,0.0,545395.6132768947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10879.429315178018,545395.6132768947,1.0
 ,6953,72137.67949205385,146078.80097140904,12984.782308569695,12984.782308569695,0.0,55276.218287581185,0.0,103878.25846855756,0.0,650938.8595015161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12984.782308569695,650938.8595015162,1.0
 ,6954,75347.2991883019,152578.28085631135,13562.513853894343,13562.513853894343,0.0,57735.62147602822,0.0,108500.11083115474,0.0,679901.0634318414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13562.513853894343,679901.0634318414,1.0
 ,6955,74096.92587105189,150046.27488888009,13337.446656789341,13337.446656789341,0.0,56777.510417952224,0.0,106699.57325431473,0.0,668618.2416553037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13337.446656789343,668618.2416553037,1.0
 ,6956,70552.56056231169,142868.93513868115,12699.460901216104,12699.460901216104,0.0,54061.60505647695,0.0,101595.68720972883,0.0,636635.4397690548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12699.460901216107,636635.4397690548,1.0
 ,6957,68140.42306053019,137984.35669757362,12265.276150895434,12265.276150895434,0.0,52213.28057436186,0.0,98122.20920716347,0.0,614869.3662631355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12265.276150895437,614869.3662631355,1.0
 ,6958,58747.85499236867,118964.40635954656,10574.613898626361,10574.613898626361,0.0,45016.13136645241,0.0,84596.91118901089,0.0,530114.9412645758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10574.613898626363,530114.9412645758,1.0
 ,6959,54081.10733586076,109514.24235511804,9734.599320454938,9734.599320454938,0.0,41440.18930717667,0.0,77876.7945636395,0.0,488004.252114348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9734.599320454936,488004.25211434794,1.0
 ,6960,41616.75600012441,84273.93090025194,7491.016080022395,7491.016080022395,0.0,31889.255452655332,0.0,59928.12864017916,0.0,375531.39881437266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7491.016080022396,375531.39881437266,1.0
 ,6961,24623.493436553385,49862.574209020604,4432.22881857961,4432.22881857961,0.0,18867.998080693396,0.0,35457.83054863688,0.0,222191.63199307924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4432.228818579609,222191.6319930792,1.0
 ,6962,16412.380471305274,33235.07045439318,2954.2284848349495,2954.2284848349495,0.0,12576.15065994238,0.0,23633.827878679596,0.0,148098.1409566026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2954.22848483495,148098.1409566026,1.0
 ,6963,13045.233428002095,26416.597691704243,2348.142017040377,2348.142017040377,0.0,9996.040566540885,0.0,18785.136136323017,0.0,117714.47916466615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2348.142017040377,117714.47916466615,1.0
 ,6964,11913.00562104342,24123.836382612924,2144.3410117878157,2144.3410117878157,0.0,9128.45968718073,0.0,17154.728094302525,0.0,107497.75078433662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144.341011787816,107497.75078433663,1.0
 ,6965,11204.132559295384,22688.368432573152,2016.7438606731691,2016.7438606731691,0.0,8585.278614885681,0.0,16133.950885385353,0.0,101101.19040708685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.7438606731691,101101.19040708685,1.0
 ,6966,9589.477251980406,19418.691435260323,1726.1059053564732,1726.1059053564732,0.0,7348.032839102506,0.0,13808.847242851785,0.0,86531.24732557345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.1059053564734,86531.24732557345,1.0
 ,6967,7551.467199454796,15291.721078895962,1359.2640959018634,1359.2640959018634,0.0,5786.387256254232,0.0,10874.112767214907,0.0,68141.13624098033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.2640959018636,68141.13624098033,1.0
 ,6968,5710.3663307480865,11563.491819764875,1027.8659395346556,1027.8659395346556,0.0,4375.625304599029,0.0,8222.927516277245,0.0,51527.847483401034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.8659395346558,51527.84748340104,1.0
 ,6969,3829.8836252775955,7755.514341187131,689.3790525499672,689.3790525499672,0.0,2934.6866267052105,0.0,5515.032420399738,0.0,34559.19426041896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.3790525499672,34559.19426041896,1.0
 ,6970,1083.0005110039474,2193.0760347829937,194.94009198071055,194.94009198071055,0.0,829.8599715618848,0.0,1559.5207358456844,0.0,9772.522798576056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.94009198071052,9772.522798576056,1.0
 ,6971,2392.446583399629,4844.70433138425,430.6403850119333,430.6403850119333,0.0,1833.2361189957999,0.0,3445.1230800954663,0.0,21588.391273218014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.64038501193323,21588.391273218014,1.0
 ,6972,502.1184187381938,1016.7897979448423,90.38131537287488,90.38131537287488,0.0,384.75325954232835,0.0,723.050522982999,0.0,4530.896933885263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3813153728749,4530.896933885263,1.0
 ,6973,236.29102058267944,478.4893166799259,42.5323837048823,42.5323837048823,0.0,181.06035743168394,0.0,340.2590696390584,0.0,2132.186792416594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.53238370488229,2132.186792416594,1.0
 ,6974,187.06372462795457,378.804042371608,33.67147043303182,33.67147043303182,0.0,143.33944963341645,0.0,269.37176346425457,0.0,1687.981210663137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.67147043303182,1687.981210663137,1.0
 ,6975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,6976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,6977,915.6277047578826,1854.1461021347125,164.8129868564189,164.8129868564189,0.0,701.6088850477752,0.0,1318.503894851351,0.0,8262.223820614303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.81298685641892,8262.223820614303,1.0
 ,6978,8014.203781429211,16228.762657394152,1442.556680657258,1442.556680657258,0.0,6140.963789557947,0.0,11540.453445258065,0.0,72316.66870946283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.5566806572583,72316.66870946283,1.0
 ,6979,16028.407562858421,32457.525314788305,2885.113361314516,2885.113361314516,0.0,12281.927579115894,0.0,23080.90689051613,0.0,144633.33741892566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.1133613145166,144633.33741892566,1.0
 ,6980,22349.192363445094,45257.11453597631,4022.854625420117,4022.854625420117,0.0,17125.292140413436,0.0,32182.837003360935,0.0,201669.33411606954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4022.854625420118,201669.33411606954,1.0
 ,6981,30737.523594130213,62243.48527811368,5532.754246943438,5532.754246943438,0.0,23552.934829238216,0.0,44262.03397554751,0.0,277361.9652468586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5532.754246943439,277361.96524685866,1.0
 ,6982,41469.074112260234,83974.87507732697,7464.433340206842,7464.433340206842,0.0,31776.092729260527,0.0,59715.46672165474,0.0,374198.7820691123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7464.433340206843,374198.7820691123,1.0
 ,6983,29477.304817689255,59691.542255820736,5305.914867184066,5305.914867184066,0.0,22587.279589602567,0.0,42447.318937472526,0.0,265990.3023539701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5305.914867184068,265990.3023539702,1.0
 ,6984,53815.27993770524,108975.94187385312,9686.750388786944,9686.750388786944,0.0,41236.49640506602,0.0,77494.00311029555,0.0,485605.5419728793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9686.750388786944,485605.5419728793,1.0
 ,6985,89485.3785864989,181207.89163766027,16107.368145569802,16107.368145569802,0.0,68569.06619569064,0.0,128858.94516455842,0.0,807476.9065114345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16107.368145569804,807476.9065114345,1.0
 ,6986,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6987,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,6988,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843990.6053315685,0.0,0.0,0.0,16968.653222981957,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
