Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,CSP_tower,Charge_TES,Discharge_TES,TES,CSP + TES,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,7266,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,136336.87152334853,1.2800342159050757e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142171.55213039924,0.0,296210.693635062,21958.48325313795,1.1378626637746764e6,1.0
 ,7267,56848.51696026441,180873.25630469134,16077.622782639231,10232.733052847594,0.0,91256.58691426026,0.0,128620.98226111385,5844.889729791638,0.0,142181.76125314017,832193.8266943186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296210.693635062,16077.622782639231,832193.8266943186,1.0
 ,7268,56848.51696026441,76740.64474640906,6821.39064412525,10232.733052847594,0.0,38718.21329605491,0.0,54571.125153002,0.0,3411.342408722344,138770.4188444178,365478.9383214224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.820766091346741e-11,296210.69363506197,6821.39064412525,365478.93832142244,1.0
 ,7269,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,128537.68579157023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,269282.44875914726,0.0,26928.244875914723,1.0
 ,7270,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,118304.95273872264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.24487591471,242354.20388323255,0.0,26928.24487591472,1.0
 ,7271,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,108072.21968587505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,215425.9590073178,0.0,26928.244875914723,1.0
 ,7272,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,97839.48663302747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,188497.71413140307,0.0,26928.244875914723,1.0
 ,7273,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,87606.75358017988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914737,161569.46925548834,0.0,26928.244875914723,1.0
 ,7274,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,77374.0205273323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,134641.2243795736,0.0,26928.244875914723,1.0
 ,7275,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,67141.28747448469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,107712.97950365889,0.0,26928.244875914723,1.0
 ,7276,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,56908.5544216371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,80784.73462774417,0.0,26928.244875914723,1.0
 ,7277,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,46675.821368789504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,53856.489751829446,0.0,26928.244875914723,1.0
 ,7278,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,36443.08831594191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,26928.244875914723,0.0,26928.244875914723,1.0
 ,7279,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,26210.355263094316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,0.0,0.0,26928.244875914723,1.0
 ,7280,56848.51696026441,30252.525711977465,2689.113396620219,10232.733052847594,0.0,15263.407639216362,0.0,21512.907172961754,0.0,7543.619656227374,18666.73560686694,159575.31109808583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2689.113396620219,159575.31109808583,1.0
 ,7281,56848.51696026441,167565.27463653692,14894.691078803284,10232.733052847594,0.0,84542.26656328743,0.0,119157.52863042627,4661.958025955687,0.0,23328.69363282263,772138.6020875121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14894.691078803284,772138.6020875121,1.0
 ,7282,56848.51696026441,240949.2878352171,21417.714474241522,10232.733052847594,0.0,121566.94735579487,0.0,171341.71579393218,11184.981421393926,0.0,34513.675054216554,1.1033002692050452e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21417.714474241522,1.1033002692050452e6,1.0
 ,7283,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,46239.42525450696,1.2542962625021585e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123542.17633400229,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,7284,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,57965.17545479732,1.3297942591507153e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199040.17298255907,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,7285,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,69690.92565508769,1.3726908481555772e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241936.76198742096,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,7286,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,81416.67585537804,1.393281210877911e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262527.1247097547,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,7287,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,93142.42605566839,1.4104398464798555e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279685.76031169924,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,7288,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,104868.17625595874,1.4275984820818002e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296844.395913644,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,7289,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,129897.24753116818,118171.49733087781,116593.92645624912,1.4207350278410222e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170380.69922080066,0.0,170380.69922080066,21958.48325313795,1.2503543286202215e6,1.0
 ,7290,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,128319.67665653946,1.3812701659565496e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250516.07978839334,0.0,0.0,170380.69922080066,21958.48325313795,1.1307540861681562e6,1.0
 ,7291,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,140045.4268568298,1.262875580303131e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125829.99441426135,0.0,296210.693635062,21958.48325313795,1.1370455858888694e6,1.0
 ,7292,56848.51696026441,160721.16977862892,14286.326202544793,10232.733052847594,0.0,81089.18752564423,0.0,114290.60962035834,4053.5931496971984,0.0,144099.02000652702,741253.0580040116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296210.693635062,14286.326202544793,741253.0580040115,1.0
 ,7293,56848.51696026441,784.3972227092469,69.72419757415528,10232.733052847594,0.0,395.75454543090535,0.0,557.7935805932423,0.0,10163.00885527344,133936.0111512536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30585.32490986178,265625.36872520024,69.72419757415528,30585.32490986178,1.0
 ,7294,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,123703.278098406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,238697.12384928553,0.0,26928.244875914723,1.0
 ,7295,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,113470.54504555839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,211768.87897337083,0.0,26928.244875914723,1.0
 ,7296,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,103237.8119927108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914737,184840.6340974561,0.0,26928.244875914723,1.0
 ,7297,49128.01466637642,0.0,0.0,8843.042639947755,0.0,0.0,0.0,0.0,0.0,8843.042639947755,94394.76935276305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23271.164841967777,161569.4692554883,0.0,23271.164841967777,1.0
 ,7298,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,84162.03629991546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,134641.2243795736,0.0,26928.244875914723,1.0
 ,7299,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,73929.30324706786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,107712.97950365889,0.0,26928.244875914723,1.0
 ,7300,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,63696.570194220265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,80784.73462774417,0.0,26928.244875914723,1.0
 ,7301,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,53463.83714137267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,53856.489751829446,0.0,26928.244875914723,1.0
 ,7302,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,43231.10408852508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,26928.244875914723,0.0,26928.244875914723,1.0
 ,7303,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,32998.37103567748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,0.0,0.0,26928.244875914723,1.0
 ,7304,56848.51696026441,4684.060243040092,416.36091049245266,10232.733052847594,0.0,2363.264527955161,0.0,3330.8872839396213,0.0,9816.372142355141,23181.998893322343,46328.31612525073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.36091049245266,46328.31612525073,1.0
 ,7305,36980.357941087845,74885.2248307029,6656.464429395813,6656.464429395813,0.0,37782.09210125063,0.0,53251.7154351665,0.0,0.0,23181.998893322343,348320.30271947774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6656.464429395813,348320.30271947774,1.0
 ,7306,56848.51696026441,159200.25758798272,14151.134007820687,10232.733052847594,0.0,80321.83662839021,0.0,113209.0720625655,3918.40095497309,0.0,27100.399848295463,734389.6037632338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14151.134007820687,734389.6037632338,1.0
 ,7307,56848.51696026441,223458.79764278553,19863.00423491427,10232.733052847594,0.0,112742.41203737339,0.0,158904.03387931417,9630.271182066675,0.0,36730.67103036214,1.0243705454360994e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19863.00423491427,1.0243705454360993e6,1.0
 ,7308,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,48456.42123065249,1.1976727650157409e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66918.67884758464,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,7309,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,60182.17143094285,1.2783183523448813e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147564.26617672504,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,7310,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,71907.92163123321,1.3366577133914933e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205903.62722333707,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,7311,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,83633.67183152356,1.3692591210351882e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227147.65225431614,0.0,227147.65225431614,21958.48325313795,1.1421114687808722e6,1.0
 ,7312,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,95359.42203181391,1.3641115303546048e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233357.44418644859,0.0,0.0,227147.65225431614,21958.48325313795,1.1307540861681562e6,1.0
 ,7313,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,107085.17223210426,1.3263625320303263e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190010.93125997158,5330.9662878081435,0.0,232478.61854212428,21958.48325313795,1.1310206344825467e6,1.0
 ,7314,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,118810.92243239463,1.1976727650157409e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63732.075092937754,0.0,296210.693635062,21958.48325313795,1.1339406899228033e6,1.0
 ,7315,56848.51696026441,204827.62330736936,18206.899849543945,10232.733052847594,0.0,103342.36354601142,0.0,145655.19879635156,7974.1667966963505,0.0,126785.08922909098,940293.2309865704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296210.693635062,18206.899849543945,940293.2309865704,1.0
 ,7316,56848.51696026441,92208.48575287538,8196.309844700034,10232.733052847594,0.0,46522.25467851738,0.0,65570.47875760027,0.0,2036.42320814756,124748.6660209434,413523.1180068676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21542.595900731885,274668.09773433016,8196.309844700034,435065.71390759945,1.0
 ,7317,11369.703392052883,0.0,0.0,2046.546610569519,0.0,0.0,0.0,0.0,0.0,2046.5466105695189,122702.11941037388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.648975182965,269282.4487591472,0.0,5385.648975182945,1.0
 ,7318,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,112469.3863575263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,242354.2038832325,0.0,26928.244875914723,1.0
 ,7319,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,102236.65330467871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,215425.95900731778,0.0,26928.244875914723,1.0
 ,7320,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,92003.92025183112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,188497.71413140307,0.0,26928.244875914723,1.0
 ,7321,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,81771.18719898353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914737,161569.46925548834,0.0,26928.244875914723,1.0
 ,7322,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,71538.45414613595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914737,134641.2243795736,0.0,26928.244875914723,1.0
 ,7323,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,61305.721093288346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,107712.97950365889,0.0,26928.244875914723,1.0
 ,7324,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,51072.98804044075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,80784.73462774417,0.0,26928.244875914723,1.0
 ,7325,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,40840.25498759316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,53856.489751829446,0.0,26928.244875914723,1.0
 ,7326,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,30607.521934745564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,26928.244875914723,0.0,26928.244875914723,1.0
 ,7327,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,20374.78888189797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,0.0,0.0,26928.244875914723,1.0
 ,7328,56848.51696026441,31802.129679791855,2826.855971537054,10232.733052847594,0.0,16045.234494444316,0.0,22614.84777229643,0.0,7405.87708131054,12968.911800587432,166438.76533886374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2826.855971537054,166438.76533886374,1.0
 ,7329,56848.51696026441,167565.27463653692,14894.691078803284,10232.733052847594,0.0,84542.26656328743,0.0,119157.52863042627,4661.958025955687,0.0,17630.869826543116,772138.6020875121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14894.691078803284,772138.6020875121,1.0
 ,7330,56848.51696026441,242850.4280735249,21586.70471764666,10232.733052847594,0.0,122526.13597736241,0.0,172693.63774117327,11353.971664799064,0.0,28984.84149134218,1.1118795870060176e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21586.70471764666,1.1118795870060173e6,1.0
 ,7331,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,40710.59169163254,1.2611597167429365e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130405.63057478028,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,7332,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,52436.34189192289,1.33151012271091e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200756.0365427537,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,7333,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,64162.09209221325,1.3709749845953828e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240220.89842722658,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,7334,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,75887.84229250363,1.393281210877911e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262527.1247097547,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,7335,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,87613.59249279399,1.4121557100400499e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281401.6238718934,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
