Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,1171,61266.82981796551,44333.44929599253,3940.7510485326693,11028.029367233792,0.0,22367.702951471427,0.0,31526.008388261354,0.0,7087.278318701123,75134.47840187442,0.0,150157.1781680559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,0.0,3940.751048532672,227813.10563141972,1.0
 ,1172,61266.82981796551,21910.71930300017,1947.619493600015,11028.029367233792,0.0,11054.688245673684,0.0,15580.95594880012,0.0,9080.409873633776,66054.06852824065,0.0,124616.30099762272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.619493600015,124616.30099762272,1.0
 ,1173,61266.82981796551,20827.528246958846,1851.3358441741198,11028.029367233792,0.0,10508.182251532302,0.0,14810.686753392958,0.0,9176.693523059672,56877.37500518098,15198.883830839648,104619.7834477334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.33584417412,119818.66727857305,1.0
 ,1174,52318.280710721956,105944.51843921196,9417.290527929952,9417.290527929952,0.0,53452.5410365304,0.0,75338.32422343962,0.0,0.0,56877.37500518098,406570.1424749606,86219.01343187403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9417.290527929956,492789.1559068347,1.0
 ,1175,61266.82981796551,177944.59742030635,15817.297548471677,11028.029367233792,0.0,89778.98088512523,0.0,126538.38038777342,4789.268181237884,0.0,61666.643186418856,754877.8969317024,65340.36798418578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15817.297548471674,820218.2649158881,1.0
 ,1176,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,67271.64538204818,957529.6813428978,93681.89989911017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189580.02991674317,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1177,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.00219562932,0.0,72876.6475776775,1.0271912322342462e6,71896.50355270212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237456.18446168362,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1178,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.00219562932,0.0,78481.64977330682,1.0284578058868162e6,54421.067217483076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221247.32177903457,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1179,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,84086.65196893614,1.0195917903188263e6,51496.12247942825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209456.36147298978,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1180,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,89691.65416456547,1.0081926274456966e6,57106.13710483267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203667.21322526445,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1181,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.00219562932,0.0,95296.65636019479,995526.8909199969,89490.0500163725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223385.3896111045,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1182,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,100901.6585558241,973995.1388263074,146476.98130927462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258840.5688103172,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1183,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,106506.66075145343,904333.587934959,224377.1595667548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267079.19617644895,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1184,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,112111.66294708275,777676.2226779619,299252.549546614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133758.49706277903,77655.92746336381,0.0,77655.92746336381,16633.031562863118,865514.347698433,1.0
 ,1185,61266.82981796551,182181.63378587732,16193.923003189095,11028.029367233792,0.0,91916.7069661013,0.0,129551.38402551276,5165.893635955302,0.0,117277.55658303805,510429.1819856982,328909.6510934659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,16193.923003189097,839338.8330791641,1.0
 ,1186,53841.8041517155,109029.6534072239,9691.524747308791,9691.524747308791,0.0,55009.094465724695,0.0,77532.19797847033,0.0,0.0,117277.55658303805,93726.45029017782,339639.73703739437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,0.0,9691.524747308793,511022.1147909361,1.0
 ,1187,61266.82981796551,60739.522623566525,5399.068677650358,11028.029367233792,0.0,30645.11381434343,0.0,43192.549421202864,0.0,5628.960689583434,111648.5958934546,0.0,296595.5423716313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5399.06867765036,296595.5423716313,1.0
 ,1188,61266.82981796551,54115.25349651451,4810.244755245734,11028.029367233792,0.0,27302.949230774786,0.0,38481.958041965874,0.0,6217.784611988056,105430.81128146655,0.0,267255.5503630633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4810.244755245733,267255.5503630633,1.0
 ,1189,61266.82981796551,43609.27510748456,3876.380009554183,11028.029367233792,0.0,22002.33293422954,0.0,31011.040076433463,0.0,7151.649357679609,98279.16192378695,0.0,220722.82108165152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3876.3800095541837,220722.82108165155,1.0
 ,1190,61266.82981796551,31673.747451461022,2815.4442179076464,11028.029367233792,0.0,15980.461380843799,0.0,22523.55374326117,0.0,8212.585149326145,90066.5767744608,0.0,167858.37983851394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815.444217907647,167858.37983851394,1.0
 ,1191,14671.42047055529,29709.62645287446,2640.8556846999522,2640.8556846999522,0.0,14989.496866356927,0.0,21126.845477599618,0.0,0.0,90066.5767744608,0.0,138191.0263759397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2640.8556846999527,138191.0263759397,1.0
 ,1192,61266.82981796551,20447.995742094394,1817.5996215195016,11028.029367233792,0.0,10316.69545174469,0.0,14540.796972156013,0.0,9210.429745714291,80856.1470287465,0.0,118137.65455911089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.5996215195014,118137.65455911087,1.0
 ,1193,61266.82981796551,21422.967726900173,1904.2637979466822,11028.029367233792,0.0,10808.601317145367,0.0,15234.110383573458,0.0,9123.765569287105,71732.3814594594,0.0,122455.96797514649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.2637979466822,122455.96797514649,1.0
 ,1194,61266.82981796551,20384.542996327313,1811.9593774513166,11028.029367233792,0.0,10284.681426413672,0.0,14495.675019610533,0.0,9216.069989782476,62516.31146967695,0.0,117856.61177265087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.9593774513166,117856.61177265087,1.0
 ,1195,61266.82981796551,15341.863295066896,1363.7211817837242,11028.029367233792,0.0,7740.481427804418,0.0,10909.769454269794,0.0,9664.308185450067,52852.003284226885,0.0,95521.7429291516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.721181783724,95521.7429291516,1.0
 ,1196,61266.82981796551,9884.68648103215,878.6387983139689,11028.029367233792,0.0,4987.153819230087,0.0,7029.110386511751,0.0,10149.390568919824,42702.61271530706,0.0,71350.99729032272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.638798313969,71350.99729032272,1.0
 ,1197,61266.82981796551,11745.216168997702,1044.019215022018,11028.029367233792,0.0,5925.853064464974,0.0,8352.153720176144,0.0,9984.010152211775,32718.60256309529,17732.03113597959,61859.56223062388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.019215022018,79591.59336660347,1.0
 ,1198,61266.82981796551,94730.18671689575,8420.461041501845,11028.029367233792,0.0,47794.536871564465,0.0,67363.68833201476,0.0,2607.568325731947,30111.034237363343,393904.40594926086,53241.452802407766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8420.461041501847,447145.8587516687,1.0
 ,1199,61266.82981796551,161265.6660027112,14334.725866907662,11028.029367233792,0.0,81363.90402056788,0.0,114677.8069352613,3306.696499673869,0.0,33417.73073703719,713080.9663968934,31869.914067892776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14334.72586690766,744950.8804647861,1.0
 ,1200,61266.82981796551,173875.24801169775,15455.5776010398,11028.029367233792,0.0,87725.85846350189,0.0,123644.6208083184,4427.548233806008,0.0,37845.2789708432,766277.0598048322,35577.361604841324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15455.5776010398,801854.4214096734,1.0
 ,1201,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,43450.28116647253,985394.3016994372,45310.12622092927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169072.87659510167,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1202,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,49055.28336210186,1.0195917903188263e6,26880.298699143957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184840.53769270552,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1203,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,54660.285557731186,1.0170586430136864e6,16277.175337165028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171704.26702558668,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1204,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,60265.28775336051,1.0031263328354168e6,29980.108111108933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171474.88962126093,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1205,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,65870.28994898984,984127.7280468672,59856.259529247705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182352.43625084998,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1206,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,71475.29214461887,958796.2549954677,122652.33013387848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219817.03380408138,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1207,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,77080.29434024819,900533.866977249,231965.35973458027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270867.67538656446,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1208,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,82685.29653587751,773876.501720252,333510.3979135391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215855.57355734683,28475.975953504145,0.0,28475.975953504145,16633.031562863118,863055.3501229399,1.0
 ,1209,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,88290.29873150683,510429.1819856982,402841.31842491933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49179.95150985967,0.0,77655.92746336381,16633.031562863118,864090.5489007577,1.0
 ,1210,52514.33445980359,106341.52728110226,9452.580202764646,9452.580202764646,0.0,53652.845230892126,0.0,75620.64162211717,0.0,0.0,88290.29873150683,91193.30298503788,403442.4954377559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,9452.580202764648,494635.7984227938,1.0
 ,1211,61266.82981796551,81058.68183575297,7205.216163178042,11028.029367233792,0.0,40896.80694219856,0.0,57641.729305424335,0.0,3822.8132040557502,84467.48552745108,0.0,386592.4850489404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,7205.216163178044,386592.4850489404,1.0
 ,1212,61266.82981796551,75894.39357618094,6746.168317882751,11028.029367233792,0.0,38291.25137230249,0.0,53969.346543062005,0.0,4281.861049351035,80185.62447810004,0.0,363718.9916325859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,6746.168317882751,363718.99163258594,1.0
 ,1213,61266.82981796551,68980.08990525447,6131.563547133731,11028.029367233792,0.0,34802.75469353105,0.0,49052.50837706985,0.0,4896.465820100061,75289.15865799999,0.0,333094.38829010737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,6131.563547133731,333094.38829010737,1.0
 ,1214,31396.99794158716,63578.920831714,5651.459629485689,5651.459629485689,0.0,32077.68485696077,0.0,45211.677035885514,0.0,0.0,75289.15865799999,0.0,295730.2859241808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,5651.459629485689,295730.2859241808,1.0
 ,1215,61266.82981796551,55544.89865089721,4937.3243245241965,11028.029367233792,0.0,28024.252865999337,0.0,39498.59459619357,0.0,6090.705042709596,69198.45361529039,0.0,273587.68702601676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,4937.324324524197,273587.68702601676,1.0
 ,1216,61266.82981796551,46958.43038240181,4174.082700657939,11028.029367233792,0.0,23692.09340893446,0.0,33392.661605263515,0.0,6853.946666575852,62344.50694871454,0.0,235556.7879868059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,4174.08270065794,235556.7879868059,1.0
 ,1217,61266.82981796551,40287.92786733651,3581.149143763246,11028.029367233792,0.0,20326.60254000018,0.0,28649.193150105966,0.0,7446.880223470546,54897.626725243994,0.0,206012.02059716245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,3581.1491437632462,206012.02059716248,1.0
 ,1218,61266.82981796551,38639.096543318294,3434.5863594060706,11028.029367233792,0.0,19494.712175988854,0.0,27476.690875248565,0.0,7593.443007827722,47304.18371741627,0.0,198709.07185786508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,3434.5863594060706,198709.07185786508,1.0
 ,1219,61266.82981796551,39212.4672992798,3485.5526488248715,11028.029367233792,0.0,19783.99683472997,0.0,27884.421190598972,0.0,7542.476718408921,39761.70699900735,0.0,201248.62649781132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,3485.5526488248724,201248.62649781132,1.0
 ,1220,61266.82981796551,55012.38484466607,4889.989763970318,11028.029367233792,0.0,27755.581900295518,0.0,39119.91811176254,0.0,6138.039603263474,33623.667395743876,0.0,197455.96353572235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,0.0,4889.989763970318,275111.89099908614,1.0
 ,1221,61266.82981796551,44510.008337212355,3956.445185529987,11028.029367233792,0.0,22456.782873068205,0.0,31651.561484239897,0.0,7071.584181703802,26552.083214040074,36730.635924529146,187981.6827537917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956.445185529987,224712.31867832085,1.0
 ,1222,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,32157.085409669402,728279.850227733,172184.42071558538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38832.719618053525,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1223,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,37762.08760529873,913199.6035029488,95938.62716700729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147506.67934469134,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1224,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,43367.08980092805,989194.022657147,70627.29319769607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198189.76452957827,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1225,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,48972.09199655738,1.0221249376239664e6,49201.75187250626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209695.13817120786,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1226,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,54577.0941921867,1.029724379539386e6,22839.9385717286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190932.76678584982,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1227,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,60182.096387816026,1.0195917903188263e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157960.23899356148,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1228,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,65787.09858344536,1.0043929064879867e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142761.35516272194,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1229,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,71392.10077907468,982861.1543942972,15201.276913966129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136430.8799829986,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1230,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,76997.102974704,948663.6657749079,67544.49483940052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154576.6092890437,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1231,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,82602.10517033332,884068.4094938394,165000.01395975944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187436.8721283339,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,1232,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,88207.10736596264,761210.7651945523,280620.49391287286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98660.98394562828,77655.92746336381,0.0,77655.92746336381,16633.031562863118,865514.347698433,1.0
 ,1233,61266.82981796551,186458.29396766238,16574.070574903322,11028.029367233792,0.0,94074.42458315124,0.0,132592.56459922658,5546.041207669531,0.0,93753.14857363218,505362.8873754183,353275.32514298015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,16574.070574903322,858638.2125183984,1.0
 ,1234,57686.31058093534,116814.77892639406,10383.535904568362,10383.535904568362,0.0,58936.949794330016,0.0,83068.2872365469,0.0,0.0,93753.14857363218,84860.43472218803,384717.39894385764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,0.0,10383.535904568362,547233.7611294094,1.0
 ,1235,45482.12304335282,92101.29916278945,8186.7821478035075,8186.7821478035075,0.0,46468.1754709327,0.0,65494.25718242806,0.0,0.0,93753.14857363218,0.0,428398.9595780304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8186.7821478035075,428398.9595780304,1.0
 ,1236,61266.82981796551,88926.3950592779,7904.568449713592,11028.029367233792,0.0,44866.33052057434,0.0,63236.54759770873,0.0,3123.4609175202004,90629.68765611202,0.0,421439.89820146956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7904.568449713593,421439.89820146956,1.0
 ,1237,61266.82981796551,85048.23223686565,7559.8428654991685,11028.029367233792,0.0,42909.66810457328,0.0,60478.74292399335,0.0,3468.1865017346236,87161.50115437739,0.0,404262.86870053527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7559.842865499169,404262.86870053527,1.0
 ,1238,61266.82981796551,81283.4304478809,7225.193817589414,11028.029367233792,0.0,41010.20010863751,0.0,57801.55054071531,0.0,3802.8355496443783,83358.665604733,0.0,387587.934110157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.193817589416,387587.9341101571,1.0
 ,1239,61266.82981796551,83465.54458161151,7419.159518365467,11028.029367233792,0.0,42111.14942624239,0.0,59353.27614692374,0.0,3608.8698488683294,79749.79575586467,0.0,397252.8812941388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7419.159518365467,397252.8812941388,1.0
 ,1240,43831.8647736822,88759.52616670646,7889.735659262797,7889.735659262797,0.0,44782.13960197563,0.0,63117.88527410237,0.0,0.0,79749.79575586467,0.0,412855.07379486103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7889.735659262797,412855.07379486103,1.0
 ,1241,61266.82981796551,85414.57165591231,7592.406369414428,11028.029367233792,0.0,43094.498552796285,0.0,60739.25095531542,0.0,3435.622997819365,76314.17275804532,0.0,405885.4470440628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7592.406369414429,405885.4470440628,1.0
