Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,8016,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8017,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8018,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8019,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8020,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8021,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8022,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8023,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8024,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8025,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,8026,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,-6.127122201417621e-11,6.127122201417621e-11,10170.266353112558,509844.63377199013,1.0
 ,8027,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719894,0.0,-3.9388642723398996e-10,0.0,-3.3261520521981376e-10,10170.26635311255,509844.6337719898,1.0
 ,8028,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8029,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.6337719902,0.0,5.543586753663562e-11,0.0,5.543586753663562e-11,10170.266353112558,509844.63377199013,1.0
 ,8030,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-5.543586753663562e-11,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8031,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8032,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8033,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8034,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8035,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8036,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8037,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8038,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8039,56501.4797395142,114415.49647251626,10170.266353112556,10170.266353112556,0.0,43294.823865200146,0.0,81362.13082490045,0.0,0.0,0.0,0.0,509844.6337719902,0.0,1.1087173507327125e-10,0.0,1.1087173507327125e-10,10170.266353112556,509844.6337719901,1.0
 ,8040,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.6337719902,0.0,1.1087173507327125e-10,0.0,1.1087173507327125e-10,10170.266353112556,509844.6337719901,1.0
 ,8041,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8042,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,8043,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.63377199013,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,8044,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.63377199013,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,8045,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.63377199013,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,8046,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8047,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8048,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8049,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8050,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.63377199013,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,8051,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8052,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8053,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8054,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8055,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.63377199013,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,8056,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8057,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8058,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8059,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8060,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8061,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8062,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8063,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8064,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.63377199013,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,8065,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8066,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8067,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8068,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8069,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8070,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8071,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8072,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8073,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8074,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,8075,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8076,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8077,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8078,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8079,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8080,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8081,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8082,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8083,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8084,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8085,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8086,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8087,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8088,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.63377199013,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,8089,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719899,0.0,5.543586753663562e-11,0.0,5.543586753663562e-11,10170.26635311255,509844.63377198984,1.0
 ,8090,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-5.543586753663562e-11,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8091,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8092,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8093,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,-1.1087173507327125e-10,10170.26635311256,509844.63377199025,1.0
 ,8094,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198996,0.0,1.1087173507327125e-10,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8095,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8096,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8097,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8098,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8099,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8100,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198944,0.0,-3.676273320850573e-10,0.0,-3.676273320850573e-10,10170.26635311255,509844.6337719898,1.0
 ,8101,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,-3.676273320850573e-10,0.0,10170.26635311255,509844.6337719898,1.0
 ,8102,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8103,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,8104,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8105,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8106,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8107,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8108,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8109,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8110,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8111,11300.295947902834,22883.099294503238,2034.0532706225101,2034.0532706225101,0.0,8658.964773040025,0.0,16272.426164980081,0.0,0.0,0.0,0.0,101968.92675439797,0.0,0.0,0.0,0.0,2034.0532706225101,101968.92675439797,1.0
 ,8112,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8113,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.6337719902,0.0,5.543586753663562e-11,0.0,5.543586753663562e-11,10170.266353112558,509844.63377199013,1.0
 ,8114,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,3.880510727564494e-10,10170.26635311255,509844.63377198984,1.0
 ,8115,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,7.206662779762632e-10,10170.26635311255,509844.63377198984,1.0
 ,8116,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,1.0532814831960769e-9,10170.26635311255,509844.63377198984,1.0
 ,8117,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198874,0.0,-1.0532814831960769e-9,0.0,0.0,10170.26635311255,509844.6337719898,1.0
 ,8118,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,8119,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.6337719902,0.0,5.543586753663562e-11,0.0,5.543586753663562e-11,10170.266353112558,509844.63377199013,1.0
 ,8120,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,-5.543586753663562e-11,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8121,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.63377199013,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,8122,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8123,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,8124,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199,0.0,-2.7134398320563756e-10,0.0,-2.7134398320563756e-10,10170.26635311256,509844.63377199025,1.0
