Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_tank,H2_from_tank,H2_stored_tank,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,1455,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,243940.6313627711,0.0,902422.1736856569,0.0,0.0,0.0,47120.49977840367,0.0,0.0,228453.39604763995,16286.375457138964,855301.6739072532,1.0
 ,1456,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.183189153351,0.0,247006.81455192444,0.0,897907.1809069442,0.0,0.0,0.0,42605.50699969102,0.0,0.0,228453.39604763995,16286.375457138964,855301.6739072532,1.0
 ,1457,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,250072.9977410778,0.0,904631.6382369417,0.0,0.0,0.0,0.0,46980.91840922721,0.0,275434.31445686717,16286.375457138964,857650.7198277145,1.0
 ,1458,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,253139.18093023114,0.0,902614.3010379424,0.0,0.0,0.0,0.0,45059.64488637079,0.0,320493.959343238,16286.375457138964,857554.6561515717,1.0
 ,1459,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,256205.3641193845,0.0,895313.4616510881,0.0,0.0,0.0,40011.787743834895,0.0,0.0,320493.959343238,16286.375457138964,855301.6739072532,1.0
 ,1460,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,17215.352241145978,14149.169051992627,259271.54730853785,0.0,904823.7655892273,0.0,0.0,0.0,0.0,0.0,0.0,320493.959343238,16286.375457138964,904823.7655892273,1.0
 ,1461,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,262337.7304976912,0.0,902422.1736856569,0.0,0.0,0.0,0.0,44876.66645562265,0.0,365370.6257988606,16286.375457138964,857545.5072300343,1.0
 ,1462,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,265403.9136868445,0.0,890606.3415200899,0.0,0.0,0.0,0.0,33623.492964606485,0.0,398994.1187634671,16286.375457138964,856982.8485554835,1.0
 ,1463,73445.51259992008,179341.16494387688,15941.436883900167,13220.192267985616,0.0,90483.59575301733,0.0,127531.49507120134,2721.244615914553,0.0,268125.15830275905,0.0,836906.7465562532,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,15941.436883900173,836906.7465562532,1.0
 ,1464,73445.51259992008,150645.3433496406,13390.697186634721,13220.192267985616,0.0,76005.59723133867,0.0,107125.57749307777,170.50491864910637,0.0,268295.66322140815,0.0,700880.5811380192,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,13390.697186634725,700880.5811380193,1.0
 ,1465,73445.51259992008,133602.4840556029,11875.776360498036,13220.192267985616,0.0,67406.90662218684,0.0,95006.21088398428,0.0,1344.415907487506,266951.24731392064,0.0,624798.1496329053,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,11875.776360498037,624798.1496329053,1.0
 ,1466,73445.51259992008,89205.34123768672,7929.363665572153,13220.192267985616,0.0,45007.06816578753,0.0,63434.909324577224,0.0,5290.828602413461,261660.41871150717,0.0,428155.8045685514,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,7929.363665572152,428155.8045685514,1.0
 ,1467,30056.0330280102,60863.46688172066,5410.085945041837,5410.085945041836,0.0,30707.64782405746,0.0,43280.68756033469,0.0,0.0,261660.41871150717,0.0,283099.65359289234,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,5410.085945041837,283099.65359289234,1.0
 ,1468,73445.51259992008,60055.48293417946,5338.265149704841,13220.192267985616,0.0,30299.992989724673,0.0,42706.12119763873,0.0,7881.927118280773,253778.49159322632,0.0,299046.2238326006,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,5338.265149704841,299046.2238326006,1.0
 ,1469,43936.67807420018,88971.77310025536,7908.602053356033,7908.602053356032,0.0,44889.22525484884,0.0,63268.816426848265,0.0,0.0,253778.49159322632,0.0,413842.3168232712,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,7908.602053356035,413842.3168232712,1.0
 ,1470,38204.92016387044,77364.96333183764,6876.88562949668,6876.885629496679,0.0,39033.20283302315,0.0,55015.08503597344,0.0,0.0,253778.49159322632,0.0,359854.530831006,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,6876.885629496682,359854.530831006,1.0
 ,1471,27200.35293033702,55080.71468393246,4896.063527460664,4896.063527460664,0.0,27790.056581866724,0.0,39168.50821968531,0.0,0.0,253778.49159322632,0.0,256201.82427290257,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,4896.063527460665,256201.8242729026,1.0
 ,1472,23589.95737827879,47769.663691014546,4246.192328090182,4246.192328090182,0.0,24101.38765423987,0.0,33969.538624721456,0.0,0.0,253778.49159322632,0.0,222195.28291834408,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,4246.192328090182,222195.28291834405,1.0
 ,1473,14689.102519984017,24772.835147686837,2202.0297909054966,2644.038453597123,0.0,12498.721093179598,0.0,17616.238327243973,0.0,442.00866269162634,253336.4829305347,0.0,116333.11180895576,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,2202.0297909054966,116333.11180895576,1.0
 ,1474,14689.102519984017,18374.614761128327,1633.2990898780736,2644.038453597123,0.0,9270.605634147945,0.0,13066.392719024589,0.0,1010.7393637190496,252325.74356681565,0.0,87994.32734682369,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,1633.2990898780736,87994.32734682369,1.0
 ,1475,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,249681.70511321854,0.0,2113.400875142054,0.0,0.0,0.0,0.0,0.0,4733.363430369215,394260.7553330979,0.0,6846.7643055112685,1.0
 ,1476,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,247037.66665962143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,387302.75940257916,0.0,6957.995930518746,1.0
 ,1477,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,244393.62820602432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,380344.76347206044,0.0,6957.995930518746,1.0
 ,1478,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,241749.58975242721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,373386.7675415417,0.0,6957.995930518746,1.0
 ,1479,73445.51259992008,43796.05311609189,3892.982499208168,13220.192267985616,0.0,22096.568665505558,0.0,31143.859993665345,0.0,9327.209768777446,232422.37998364976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238979.47290875902,134407.2946327827,3892.982499208168,238979.472908759,1.0
 ,1480,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,229778.34153005257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,127449.29870226394,0.0,6957.995930518746,1.0
 ,1481,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,227134.30307645546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,120491.30277174522,0.0,6957.995930518746,1.0
 ,1482,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,224490.26462285835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,113533.30684122647,0.0,6957.995930518746,1.0
 ,1483,73445.51259992008,0.0,0.0,13220.192267985616,0.0,0.0,0.0,0.0,0.0,13220.192267985616,211270.07235487274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34789.97965259373,78743.32718863277,0.0,34789.97965259373,1.0
 ,1484,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,208626.03390127563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,71785.33125811402,0.0,6957.995930518746,1.0
 ,1485,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,205981.99544767852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,64827.335327595276,0.0,6957.995930518746,1.0
 ,1486,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,203337.9569940814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,57869.33939707653,0.0,6957.995930518746,1.0
 ,1487,73445.51259992008,0.0,0.0,13220.192267985616,0.0,0.0,0.0,0.0,0.0,13220.192267985616,190117.7647260958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34789.97965259373,23079.359744482805,0.0,34789.97965259373,1.0
 ,1488,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,187473.7262724987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,16121.363813964057,0.0,6957.995930518746,1.0
 ,1489,27965.203499354444,0.0,0.0,5033.7366298838,0.0,0.0,0.0,0.0,0.0,5033.7366298838,182439.9896426149,0.0,12584.3415747095,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,0.0,12584.3415747095,1.0
 ,1490,14689.102519984017,4884.129742689697,434.14486601686195,2644.038453597123,0.0,2464.206259511708,0.0,3473.1589281348956,0.0,2209.893587580261,180230.09605503464,0.0,28242.72078598926,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,434.144866016862,28242.72078598926,1.0
 ,1491,73445.51259992008,13706.340676296268,1218.3413934485573,13220.192267985616,0.0,6915.30574921401,0.0,9746.731147588458,0.0,12001.850874537058,168228.2451804976,0.0,93758.14791539292,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,1218.3413934485573,93758.14791539292,1.0
 ,1492,18510.926347417208,37484.62585351984,3331.966742535097,3331.9667425350976,0.0,18912.24323062921,0.0,26655.733940280777,0.0,0.0,168228.2451804976,0.0,174355.5721992194,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,3331.9667425350976,174355.5721992194,1.0
 ,1493,19663.397243978172,39818.3794190558,3539.4115039160706,3539.411503916071,0.0,20089.699696227613,0.0,28315.292031328565,0.0,0.0,168228.2451804976,0.0,185210.76760335814,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,3539.411503916071,185210.76760335814,1.0
 ,1494,14689.102519984017,25293.368331678033,2248.2994072602696,2644.038453597123,0.0,12761.347435609288,0.0,17986.395258082157,0.0,395.73904633685333,167832.5061341607,0.0,118638.64003638345,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,2248.29940726027,118638.64003638345,1.0
 ,1495,14689.102519984017,16899.770739819924,1502.2018435395487,2644.038453597123,0.0,8526.497663930477,0.0,12017.61474831639,0.0,1141.8366100575743,166690.66952410314,0.0,81461.99736911188,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,1502.2018435395487,81461.99736911188,1.0
 ,1496,14689.102519984017,16487.68196916022,1465.5717305920198,2644.038453597123,0.0,8318.585142840304,0.0,11724.573844736158,0.0,1178.4667230051032,165512.20280109803,0.0,79636.78752239828,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,1465.5717305920198,79636.78752239828,1.0
 ,1497,14689.102519984017,14709.193590523619,1307.4838747132105,2644.038453597123,0.0,7421.278472872182,0.0,10459.870997705684,0.0,1336.5545788839124,164175.6482222141,0.0,71759.566078687,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,1307.4838747132105,71759.566078687,1.0
 ,1498,14689.102519984017,14991.149065185513,1332.5465835720456,2644.038453597123,0.0,7563.53440835493,0.0,10660.372668576365,0.0,1311.4918700250773,162864.15635218902,0.0,73008.39386854366,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,1332.546583572046,73008.39386854367,1.0
 ,1499,14689.102519984017,21562.88051307443,1916.7004900510603,2644.038453597123,0.0,10879.191981529817,0.0,15333.603920408483,0.0,727.3379635460626,162136.81838864295,0.0,102115.68773981831,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,1916.700490051061,102115.68773981833,1.0
 ,1500,14689.102519984017,17593.81498514152,1563.894665345913,2644.038453597123,0.0,8876.6661205034,0.0,12511.157322767303,0.0,1080.14378825121,161056.67460039174,0.0,84536.03500568213,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,1563.8946653459132,84536.03500568213,1.0
 ,1501,14689.102519984017,15641.815545174519,1390.383604015513,2644.038453597123,0.0,7891.8173363920505,0.0,11123.068832124103,0.0,1253.65484958161,159803.0197508101,0.0,75890.30415282828,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,1390.3836040155127,75890.30415282828,1.0
 ,1502,14689.102519984017,17246.792862480725,1533.0482544427311,2644.038453597123,0.0,8701.58189221694,0.0,12264.38603554185,0.0,1110.9901991543918,158692.02955165572,0.0,82999.016187397,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,1533.048254442731,82999.016187397,1.0
 ,1503,73445.51259992008,22121.62715082068,1966.3668578507272,13220.192267985616,0.0,11161.098285160726,0.0,15730.934862805818,0.0,11253.825410134888,147438.20414152084,0.0,131030.8542588073,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,1966.3668578507275,131030.85425880732,1.0
 ,1504,14689.102519984017,25922.345929000738,2304.208527022288,2644.038453597123,0.0,13078.687599378503,0.0,18433.668216178303,0.0,339.8299265748351,147098.374214946,0.0,121424.48664452527,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,2304.2085270222888,121424.48664452528,1.0
 ,1505,14689.102519984017,25531.946041007337,2269.5063147562078,2644.038453597123,0.0,12881.717842556234,0.0,18156.050518049662,0.0,374.5321388409152,146723.8420761051,0.0,119695.34047395448,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,2269.5063147562078,119695.34047395446,1.0
 ,1506,14689.102519984017,24577.635203690137,2184.6786847724566,2644.038453597123,0.0,12400.236214768462,0.0,17477.429478179653,0.0,459.3597688246664,146264.4823072804,0.0,115468.53872367038,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,2184.678684772457,115468.53872367038,1.0
 ,1507,14689.102519984017,14926.08241718662,1326.7628815276996,2644.038453597123,0.0,7530.706115551222,0.0,10614.103052221597,0.0,1317.2755720694233,144947.206735211,0.0,72720.2028401152,0.0,0.0,0.0,0.0,0.0,0.0,16121.363813964057,1326.7628815276994,72720.2028401152,1.0
 ,1508,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,142303.16828161388,0.0,4514.992778712569,0.0,0.0,0.0,0.0,0.0,2205.3719529265677,13915.99186103749,0.0,6720.364731639136,1.0
 ,1509,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,139659.12982801677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,6957.995930518746,0.0,6957.995930518746,1.0
 ,1510,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,137015.09137441966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,0.0,0.0,6957.995930518746,1.0
 ,1511,14689.102519984017,2888.752537390093,256.77800332356384,2644.038453597123,0.0,1457.471946864548,0.0,2054.2240265885107,0.0,2387.260450273559,134627.8309241461,0.0,19404.862580849764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.7780033235639,19404.862580849764,1.0
 ,1512,14689.102519984017,21064.036211749524,1872.3587743777357,2644.038453597123,0.0,10627.508403368027,0.0,14978.870195021886,0.0,771.6796792193873,133856.15124492673,0.0,99906.22318853343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.3587743777362,99906.22318853343,1.0
 ,1513,15206.496520109675,30793.155453222087,2737.1693736197412,2737.1693736197417,0.0,15536.173364665648,0.0,21897.35498895793,0.0,0.0,133856.15124492673,0.0,143230.94112894553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2737.1693736197412,143230.94112894553,1.0
 ,1514,19622.601814011407,39735.7686733731,3532.0683265220537,3532.068326522053,0.0,20048.019821339174,0.0,28256.54661217643,0.0,0.0,133856.15124492673,0.0,184826.51289878684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532.068326522054,184826.51289878687,1.0
 ,1515,36919.86411991752,74762.72484283296,6645.575541585153,6645.575541585154,0.0,37720.28677403732,0.0,53164.60433268122,0.0,0.0,133856.15124492673,0.0,347750.5076370106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6645.575541585154,347750.5076370106,1.0
 ,1516,59010.58944691788,119496.44363000871,10621.90610044522,10621.90610044522,0.0,60289.93902612706,0.0,84975.24880356176,0.0,0.0,133856.15124492673,0.0,555824.4301623601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10621.90610044522,555824.43016236,1.0
 ,1517,73445.51259992008,160089.02475000368,14230.13553333366,13220.192267985616,0.0,80770.24928720185,0.0,113841.08426666928,1009.9432653480458,0.0,134866.0945102748,0.0,745646.2542205736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14230.135533333665,745646.2542205737,1.0
 ,1518,73445.51259992008,180131.5159623622,16011.69030776553,13220.192267985616,0.0,90882.35418687713,0.0,128093.52246212424,2791.498039779916,0.0,137657.59255005472,0.0,840653.2299258232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16011.690307765535,840653.2299258233,1.0
 ,1519,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153351,0.0,140723.77573920807,0.0,878982.6367068086,0.0,0.0,0.0,0.0,22553.29790433869,0.0,22553.29790433869,16286.375457138962,856429.33880247,1.0
 ,1520,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,143789.95892836142,0.0,866014.0404275277,0.0,0.0,0.0,0.0,10202.25382883299,0.0,32755.551733171684,16286.375457138964,855811.7865986947,1.0
 ,1521,73445.51259992008,174740.91670807774,15532.52592960691,13220.192267985616,0.0,88162.61717644881,0.0,124260.20743685529,2312.3336616212937,0.0,146102.29258998274,0.0,815100.2920718329,0.0,0.0,0.0,0.0,0.0,0.0,32755.551733171684,15532.525929606913,815100.2920718329,1.0
 ,1522,73445.51259992008,171498.45099121486,15244.306754774654,13220.192267985616,0.0,86526.68514010092,0.0,121954.45403819723,2024.1144867890373,0.0,148126.40707677178,0.0,799730.1038889816,0.0,0.0,0.0,0.0,0.0,0.0,32755.551733171684,15244.306754774658,799730.1038889816,1.0
 ,1523,73445.51259992008,168559.9664353079,14983.108127582924,13220.192267985616,0.0,85044.12173216067,0.0,119864.86502066339,1762.915859597307,0.0,149889.32293636908,0.0,785800.8708482726,0.0,0.0,0.0,0.0,0.0,0.0,32755.551733171684,14983.108127582927,785800.8708482726,1.0
 ,1524,73445.51259992008,174923.30540465124,15548.738258191222,13220.192267985616,0.0,88254.63835349337,0.0,124389.90606552978,2328.5459902056086,0.0,152217.86892657468,0.0,815964.8651571183,0.0,0.0,0.0,0.0,0.0,0.0,32755.551733171684,15548.738258191228,815964.8651571184,1.0
 ,1525,73445.51259992008,166634.75241592055,14811.977992526272,13220.192267985616,0.0,84072.78708557911,0.0,118495.82394021018,1591.7857245406592,0.0,153809.65465111533,0.0,776674.8216147047,0.0,0.0,0.0,0.0,0.0,0.0,32755.551733171684,14811.977992526277,776674.8216147047,1.0
 ,1526,73445.51259992008,154313.38269184172,13716.74512816371,13220.192267985616,0.0,77856.24534745721,0.0,109733.96102530968,496.5528601780937,0.0,154306.2075112934,0.0,718268.1065198698,0.0,0.0,0.0,0.0,0.0,0.0,32755.551733171684,13716.745128163713,718268.1065198699,1.0
 ,1527,73445.51259992008,150544.01629598864,13381.690337421212,13220.192267985616,0.0,75954.4743552028,0.0,107053.5226993697,161.49806943559645,0.0,154467.705580729,0.0,700400.262757305,0.0,0.0,0.0,0.0,0.0,0.0,32755.551733171684,13381.690337421216,700400.262757305,1.0
 ,1528,73445.51259992008,145314.48069540493,12916.842728480438,13220.192267985616,0.0,73315.99932685496,0.0,103334.7418278435,0.0,303.3495395051759,154164.35604122383,0.0,676672.5347500284,0.0,0.0,0.0,0.0,0.0,0.0,32755.551733171684,12916.84272848044,676672.5347500284,1.0
 ,1529,73445.51259992008,132171.0177996271,11748.534915522408,13220.192267985616,0.0,66684.68418050518,0.0,93988.27932417927,0.0,1471.6573524631967,152692.69868876063,0.0,618457.9470074791,0.0,0.0,0.0,0.0,0.0,0.0,32755.551733171684,11748.534915522412,618457.9470074793,1.0
 ,1530,55532.77904225162,112453.87756055951,9995.90022760529,9995.900227605292,0.0,56736.72969188762,0.0,79967.20182084233,0.0,0.0,152692.69868876063,0.0,523066.71659765823,0.0,0.0,0.0,0.0,0.0,0.0,32755.551733171684,9995.900227605294,523066.7165976583,1.0
 ,1531,73445.51259992008,99919.64927483894,8881.746602207906,13220.192267985616,0.0,50412.793714132065,0.0,71053.97281766325,0.0,4338.445665777708,148354.2530229829,0.0,475611.26058310486,0.0,0.0,0.0,0.0,0.0,0.0,32755.551733171684,8881.746602207906,475611.26058310486,1.0
 ,1532,43732.700924366385,88558.71937184191,7871.886166385949,7871.88616638595,0.0,44680.82588040664,0.0,62975.08933108759,0.0,0.0,148354.2530229829,0.0,411921.0433004148,0.0,0.0,0.0,0.0,0.0,0.0,32755.551733171684,7871.886166385951,411921.0433004148,1.0
