Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,7784,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,771182.0292641043,0.0,0.0,0.0,182051.70521527494,0.0,0.0,6.202932474876072e6,11751.839512253537,589130.3240488294,1.0
 ,7785,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,902355.2489570896,0.0,0.0,0.0,313224.92490826023,0.0,0.0,6.202932474876072e6,11751.839512253537,589130.3240488294,1.0
 ,7786,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,940002.8259906848,0.0,0.0,0.0,350872.5019418554,0.0,0.0,6.202932474876072e6,11751.839512253537,589130.3240488294,1.0
 ,7787,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,714980.3454976197,0.0,0.0,0.0,125850.02144879033,0.0,0.0,6.202932474876072e6,11751.839512253537,589130.3240488294,1.0
 ,7788,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,955105.0058895482,0.0,0.0,0.0,365974.68184071884,0.0,0.0,6.202932474876072e6,11751.839512253537,589130.3240488294,1.0
 ,7789,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,949927.1156385094,0.0,0.0,0.0,0.0,343615.99199017143,0.0,6.546548466866244e6,11751.839512253537,606311.123648338,1.0
 ,7790,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,876681.5431290218,0.0,0.0,0.0,287551.2190801924,0.0,0.0,6.546548466866244e6,11751.839512253537,589130.3240488294,1.0
 ,7791,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,883046.033229257,0.0,0.0,0.0,293915.7091804276,0.0,0.0,6.546548466866244e6,11751.839512253537,589130.3240488294,1.0
 ,7792,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,962979.71397967,0.0,0.0,0.0,373849.3899308406,0.0,0.0,6.546548466866244e6,11751.839512253537,589130.3240488294,1.0
 ,7793,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,937198.1354380387,0.0,0.0,0.0,348067.81138920935,0.0,0.0,6.546548466866244e6,11751.839512253537,589130.3240488294,1.0
 ,7794,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,919722.7558407825,0.0,0.0,0.0,330592.43179195316,0.0,0.0,6.546548466866244e6,11751.839512253537,589130.3240488294,1.0
 ,7795,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,664388.0428364273,0.0,0.0,0.0,2.304859343750144e6,0.0,2.3469490789079433e6,4.1995993879583e6,11751.839512253537,706477.7779942265,1.0
 ,7796,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,424910.6187258787,0.0,0.0,0.0,0.0,0.0,172862.84770836914,4.026736540249931e6,11751.839512253537,597773.4664342478,1.0
 ,7797,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,357705.9181759365,0.0,0.0,0.0,0.0,0.0,243604.6377609399,3.783131902488991e6,11751.839512253537,601310.5559368765,1.0
 ,7798,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,253824.49501446885,0.0,0.0,0.0,0.0,0.0,352953.5042466953,3.4301783982422957e6,11751.839512253537,606777.9992611641,1.0
 ,7799,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,226424.82576938806,0.0,0.0,0.0,0.0,0.0,381795.26134678046,3.048383136895515e6,11751.839512253537,608220.0871161685,1.0
 ,7800,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,421458.6918918528,0.0,0.0,0.0,0.0,0.0,176496.4549020806,2.8718866819934347e6,11751.839512253537,597955.1467939335,1.0
 ,7801,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,443896.2163130213,0.0,0.0,0.0,0.0,0.0,152878.00814295586,2.7190086738504786e6,11751.839512253537,596774.2244559772,1.0
 ,7802,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,512503.2621392866,0.0,0.0,0.0,0.0,0.0,80660.06516793976,2.638348608682539e6,11751.839512253537,593163.3273072264,1.0
 ,7803,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,534617.1684197652,0.0,0.0,0.0,0.0,0.0,57382.26908322547,2.580966339599313e6,11751.839512253537,591999.4375029907,1.0
 ,7804,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,805485.5521772371,0.0,0.0,0.0,216355.22812840773,0.0,0.0,2.580966339599313e6,11751.839512253537,589130.3240488294,1.0
 ,7805,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0063445448321205e6,0.0,0.0,0.0,417214.22078329115,0.0,0.0,2.580966339599313e6,11751.839512253537,589130.3240488294,1.0
 ,7806,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,2.580966339599313e6,11751.839512253537,589130.3240488294,1.0
 ,7807,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,2.580966339599313e6,11751.839512253537,589130.3240488294,1.0
 ,7808,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,2.9958810584589485e6,11751.839512253537,609876.0599918112,1.0
 ,7809,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,2.9958810584589485e6,11751.839512253537,589130.3240488294,1.0
 ,7810,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,2.9958810584589485e6,11751.839512253537,589130.3240488294,1.0
 ,7811,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,2.9958810584589485e6,11751.839512253537,589130.3240488294,1.0
 ,7812,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,2.9958810584589485e6,11751.839512253537,589130.3240488294,1.0
 ,7813,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,3.410795777318584e6,11751.839512253537,609876.0599918112,1.0
 ,7814,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,3.410795777318584e6,11751.839512253537,589130.3240488294,1.0
 ,7815,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,3.410795777318584e6,11751.839512253537,589130.3240488294,1.0
 ,7816,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,3.410795777318584e6,11751.839512253537,589130.3240488294,1.0
 ,7817,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,3.410795777318584e6,11751.839512253537,589130.3240488294,1.0
 ,7818,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,3.410795777318584e6,11751.839512253537,589130.3240488294,1.0
 ,7819,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,3.825710496178219e6,11751.839512253537,609876.0599918112,1.0
 ,7820,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,3.825710496178219e6,11751.839512253537,589130.3240488294,1.0
 ,7821,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,3.825710496178219e6,11751.839512253537,589130.3240488294,1.0
 ,7822,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,3.825710496178219e6,11751.839512253537,589130.3240488294,1.0
 ,7823,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,3.825710496178219e6,11751.839512253537,589130.3240488294,1.0
 ,7824,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,3.825710496178219e6,11751.839512253537,589130.3240488294,1.0
 ,7825,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,3.825710496178219e6,11751.839512253537,589130.3240488294,1.0
 ,7826,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,4.240625215037854e6,11751.839512253537,609876.0599918112,1.0
 ,7827,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.240625215037854e6,11751.839512253537,589130.3240488294,1.0
 ,7828,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.240625215037854e6,11751.839512253537,589130.3240488294,1.0
 ,7829,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.240625215037854e6,11751.839512253537,589130.3240488294,1.0
 ,7830,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.240625215037854e6,11751.839512253537,589130.3240488294,1.0
 ,7831,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.240625215037854e6,11751.839512253537,589130.3240488294,1.0
 ,7832,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026171,0.0,0.0,4.240625215037854e6,11751.839512253537,589130.3240488294,1.0
 ,7833,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.240625215037854e6,11751.839512253537,589130.3240488294,1.0
 ,7834,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,4.65553993389749e6,11751.839512253537,609876.0599918112,1.0
 ,7835,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026171,0.0,0.0,4.65553993389749e6,11751.839512253537,589130.3240488294,1.0
 ,7836,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.65553993389749e6,11751.839512253537,589130.3240488294,1.0
 ,7837,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.65553993389749e6,11751.839512253537,589130.3240488294,1.0
 ,7838,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.65553993389749e6,11751.839512253537,589130.3240488294,1.0
 ,7839,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.65553993389749e6,11751.839512253537,589130.3240488294,1.0
 ,7840,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.65553993389749e6,11751.839512253537,589130.3240488294,1.0
 ,7841,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.65553993389749e6,11751.839512253537,589130.3240488294,1.0
 ,7842,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,4.65553993389749e6,11751.839512253537,589130.3240488294,1.0
 ,7843,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,5.070454652757125e6,11751.839512253537,609876.0599918112,1.0
 ,7844,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026171,0.0,0.0,5.070454652757125e6,11751.839512253537,589130.3240488294,1.0
 ,7845,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026171,0.0,0.0,5.070454652757125e6,11751.839512253537,589130.3240488294,1.0
 ,7846,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026171,0.0,0.0,5.070454652757125e6,11751.839512253537,589130.3240488294,1.0
 ,7847,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.070454652757125e6,11751.839512253537,589130.3240488294,1.0
 ,7848,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.070454652757125e6,11751.839512253537,589130.3240488294,1.0
 ,7849,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.070454652757125e6,11751.839512253537,589130.3240488294,1.0
 ,7850,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.070454652757125e6,11751.839512253537,589130.3240488294,1.0
 ,7851,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,5.48536937161676e6,11751.839512253537,609876.0599918112,1.0
 ,7852,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.48536937161676e6,11751.839512253537,589130.3240488294,1.0
 ,7853,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.48536937161676e6,11751.839512253537,589130.3240488294,1.0
 ,7854,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.48536937161676e6,11751.839512253537,589130.3240488294,1.0
 ,7855,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.48536937161676e6,11751.839512253537,589130.3240488294,1.0
 ,7856,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.48536937161676e6,11751.839512253537,589130.3240488294,1.0
 ,7857,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.48536937161676e6,11751.839512253537,589130.3240488294,1.0
 ,7858,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596353,0.0,5.900284090476396e6,11751.839512253537,609876.0599918112,1.0
 ,7859,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.900284090476396e6,11751.839512253537,589130.3240488294,1.0
 ,7860,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.900284090476396e6,11751.839512253537,589130.3240488294,1.0
 ,7861,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.900284090476396e6,11751.839512253537,589130.3240488294,1.0
 ,7862,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026171,0.0,0.0,5.900284090476396e6,11751.839512253537,589130.3240488294,1.0
 ,7863,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,5.900284090476396e6,11751.839512253537,589130.3240488294,1.0
 ,7864,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,6.315198809336031e6,11751.839512253537,609876.0599918112,1.0
 ,7865,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,6.315198809336031e6,11751.839512253537,589130.3240488294,1.0
 ,7866,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,6.315198809336031e6,11751.839512253537,589130.3240488294,1.0
 ,7867,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026171,0.0,0.0,6.315198809336031e6,11751.839512253537,589130.3240488294,1.0
 ,7868,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,6.315198809336031e6,11751.839512253537,589130.3240488294,1.0
 ,7869,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,6.730113528195666e6,11751.839512253537,609876.0599918112,1.0
 ,7870,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,6.730113528195666e6,11751.839512253537,589130.3240488294,1.0
 ,7871,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0232805608615603e6,0.0,0.0,0.0,434150.2368127309,0.0,0.0,6.730113528195666e6,11751.839512253537,589130.3240488294,1.0
 ,7872,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,6.730113528195666e6,11751.839512253537,589130.3240488294,1.0
 ,7873,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0204758703089141e6,0.0,0.0,0.0,431345.5462600847,0.0,0.0,6.730113528195666e6,11751.839512253537,589130.3240488294,1.0
 ,7874,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,7.145028247055301e6,11751.839512253537,609876.0599918112,1.0
 ,7875,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,7.145028247055301e6,11751.839512253537,589130.3240488294,1.0
 ,7876,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,7.145028247055301e6,11751.839512253537,589130.3240488294,1.0
 ,7877,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0107673260882164e6,0.0,0.0,0.0,421637.002039387,0.0,0.0,7.145028247055301e6,11751.839512253537,589130.3240488294,1.0
 ,7878,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596353,0.0,7.559942965914937e6,11751.839512253537,609876.0599918112,1.0
 ,7879,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0100122170932732e6,0.0,0.0,0.0,420881.8930444437,0.0,0.0,7.559942965914937e6,11751.839512253537,589130.3240488294,1.0
 ,7880,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.021770342871674e6,0.0,0.0,0.0,432640.0188228446,0.0,0.0,7.559942965914937e6,11751.839512253537,589130.3240488294,1.0
 ,7881,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,7.974857684774572e6,11751.839512253537,609876.0599918112,1.0
 ,7882,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,8.389772403634207e6,11751.839512253537,609876.0599918112,1.0
 ,7883,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,435660.4548026172,0.0,0.0,8.389772403634207e6,11751.839512253537,589130.3240488294,1.0
 ,7884,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,8.804687122493843e6,11751.839512253537,609876.0599918112,1.0
 ,7885,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,9.219601841353478e6,11751.839512253537,609876.0599918112,1.0
