Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,28,61442.22288073098,131511.3388063263,11689.89678278456,11059.600118531576,0.0,49763.89060431387,0.0,93519.17426227649,630.2966642529846,0.0,10718.49267764313,0.0,0.0,0.0,0.0,584551.5855649321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11689.896782784564,584551.5855649321,1.0
 ,29,61442.22288073098,129042.38816231162,11470.434503316588,11059.600118531576,0.0,48829.63968061871,0.0,91763.4760265327,410.83438478501284,0.0,11129.327062428141,0.0,0.0,0.0,0.0,574062.7974095342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11470.434503316588,574062.7974095342,1.0
 ,30,61442.22288073098,128132.34557548526,11389.541828932024,11059.600118531576,0.0,48485.27956576362,0.0,91116.3346314562,329.941710400447,0.0,11459.268772828584,0.0,0.0,0.0,0.0,570196.6837110885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11389.541828932028,570196.6837110885,1.0
 ,31,61442.22288073098,127630.44326508176,11344.92829022949,11059.600118531576,0.0,48295.35973150694,0.0,90759.42632183593,285.32817169791446,0.0,11744.596944526498,0.0,0.0,0.0,0.0,568064.4632791859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11344.92829022949,568064.4632791858,1.0
 ,32,61442.22288073098,129171.67406833934,11481.926583852386,11059.600118531576,0.0,48878.56146745961,0.0,91855.41267081909,422.326465320809,0.0,12166.923409847308,0.0,658.5143005209143,0.0,0.0,573953.5255505708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11481.926583852388,574612.0398510918,1.0
 ,33,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,12904.228309658547,0.0,215334.17627033897,0.0,0.0,584071.2275410695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209739.56026841156,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,34,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,13641.533209469784,0.0,405644.8091208832,0.0,0.0,583338.8102923706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399317.7758702569,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,35,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,14378.838109281021,0.0,476764.3535771419,0.0,0.0,558850.0039711797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445948.5140053247,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,36,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112918,0.0,15116.143009092313,0.0,495202.75399172754,0.0,0.0,476636.84024780215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382173.75069653266,0.0,0.0,0.0,11796.905018342813,589665.843542997,1.0
 ,37,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,15853.44790890355,0.0,504421.95419902034,0.0,0.0,328418.27747680485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243174.3881328283,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,38,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,16590.752808714788,0.0,495202.75399172754,0.0,0.0,189480.64921573972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41000.18960729445,51445.11434016748,0.0,51445.11434016748,11796.905018342813,592238.0992600053,1.0
 ,39,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,17328.057708526027,0.0,487959.09668599744,0.0,0.0,108296.18831779732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6275.658534093083,0.0,57720.77287426056,11796.905018342813,589979.6264697016,1.0
 ,40,61442.22288073098,124420.50133348024,11059.600118531576,11059.600118531576,0.0,47080.71770458892,0.0,88476.80094825261,0.0,0.0,17328.057708526027,0.0,472813.2677740164,0.0,0.0,62078.074654564545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20564.627236447323,37156.14563781324,11059.600118531576,555455.9696650284,1.0
 ,41,52049.192619657486,105399.6150548064,9368.854671538347,9368.854671538347,0.0,39883.21433673874,0.0,74950.83737230678,0.0,0.0,17328.057708526027,0.0,416839.55222973874,0.0,0.0,52829.590448279254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37156.14563781324,9368.854671538345,469669.1426780179,1.0
 ,42,37891.732936182016,76730.75919576858,6820.511928512763,6820.511928512763,0.0,29034.91927967883,0.0,54564.095428102104,0.0,0.0,17328.057708526027,0.0,262747.2059078448,0.0,0.0,79171.21447510216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37156.14563781324,6820.511928512764,341918.42038294696,1.0
 ,43,26983.8362880984,54642.26848339925,4857.0905318577115,4857.0905318577115,0.0,20676.634394118275,0.0,38856.72425486169,0.0,0.0,17328.057708526027,0.0,3292.5715026045714,0.0,0.0,240197.7617328194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37156.14563781324,4857.090531857714,243490.333235424,1.0
 ,44,49994.209323497016,101238.27388008145,8998.957678229463,8998.957678229463,0.0,38308.562836222816,0.0,71991.6614258357,0.0,0.0,17328.057708526027,0.0,0.0,0.0,0.0,451125.8724686581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37156.14563781324,8998.957678229466,451125.8724686582,1.0
 ,45,55111.87933476961,111601.55565290846,9920.13828025853,9920.13828025853,0.0,42230.02865906056,0.0,79361.10624206824,0.0,0.0,17328.057708526027,0.0,0.0,0.0,0.0,497305.487669752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37156.14563781324,9920.138280258529,497305.48766975186,1.0
 ,46,53556.59569744357,108452.10628732323,9640.187225539843,9640.187225539843,0.0,41038.27701912311,0.0,77121.49780431874,0.0,0.0,17328.057708526027,0.0,0.0,0.0,0.0,483271.2885631132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37156.14563781324,9640.187225539845,483271.2885631132,1.0
 ,47,56871.52031924028,115164.82864646155,10236.87365746325,10236.87365746325,0.0,43578.37115982105,0.0,81894.989259706,0.0,0.0,17328.057708526027,0.0,0.0,0.0,0.0,477885.37971476215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37156.14563781324,0.0,10236.873657463253,515041.52535257535,1.0
 ,48,45642.00108338975,92425.05219386425,8215.560195010155,8215.560195010155,0.0,34973.63975015823,0.0,65724.48156008124,0.0,0.0,17328.057708526027,0.0,0.0,0.0,0.0,411853.44940103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8215.560195010157,411853.44940103515,1.0
 ,49,39578.6174583404,80146.70035313931,7124.151142501272,7124.151142501272,0.0,30327.511413627915,0.0,56993.20914001018,0.0,0.0,17328.057708526027,0.0,0.0,0.0,0.0,357140.12829892576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7124.151142501274,357140.1282989258,1.0
 ,50,34850.367192282654,70571.99356437237,6273.066094610878,6273.066094610878,0.0,26704.442364758506,0.0,50184.528756887026,0.0,0.0,17328.057708526027,0.0,0.0,0.0,0.0,314474.466507512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273.066094610878,314474.466507512,1.0
 ,51,30682.96560561312,62133.00535136657,5522.933809010362,5522.933809010362,0.0,23511.12922495711,0.0,44183.470472082896,0.0,0.0,17328.057708526027,0.0,0.0,0.0,0.0,276869.6578276004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5522.933809010363,276869.6578276004,1.0
 ,52,26523.666853384228,53710.42537810306,4774.260033609161,4774.260033609161,0.0,20324.024963074196,0.0,38194.08026887329,0.0,0.0,17328.057708526027,0.0,0.0,0.0,0.0,239337.96558069088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4774.260033609161,239337.96558069088,1.0
 ,53,24461.31329481515,49534.15942200068,4403.036393066727,4403.036393066727,0.0,18743.725925285056,0.0,35224.29114453382,0.0,0.0,17328.057708526027,0.0,0.0,0.0,0.0,220728.18934784547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4403.036393066728,220728.18934784547,1.0
 ,54,19638.415257416997,39767.79089626942,3534.9147463350596,3534.9147463350596,0.0,15048.132075148347,0.0,28279.317970680477,0.0,0.0,17328.057708526027,0.0,0.0,0.0,0.0,177208.46747625587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3534.9147463350596,177208.46747625584,1.0
 ,55,15089.15517004191,30555.539219334867,2716.047930607544,2716.047930607544,0.0,11562.216040596313,0.0,21728.383444860352,0.0,0.0,17328.057708526027,0.0,0.0,0.0,0.0,136157.9347490713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2716.047930607544,136157.9347490713,1.0
 ,56,13481.68460598279,27300.411327115147,2426.703229076902,2426.703229076902,0.0,10330.475646180372,0.0,19413.625832615216,0.0,0.0,17328.057708526027,0.0,1317.0286010418286,0.0,0.0,120335.79504633175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.7032290769025,121652.82364737357,1.0
 ,57,36390.683384964956,73691.13385455403,6550.323009293692,6550.323009293692,0.0,27884.725050563244,0.0,52402.584074349536,0.0,0.0,17328.057708526027,0.0,196237.26155523243,0.0,0.0,132136.3443867104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6550.323009293693,328373.60594194283,1.0
 ,58,58804.09892254589,119078.30031815544,10584.737806058261,10584.737806058261,0.0,45059.22884039002,0.0,84677.90244846609,0.0,0.0,17328.057708526027,0.0,383913.837203693,0.0,0.0,146708.6246800825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10584.73780605826,530622.4618837754,1.0
 ,59,61442.22288073098,132715.18145635666,11796.905018342815,11059.600118531576,0.0,50219.42466308536,0.0,94375.24014674252,737.304899811239,0.0,18065.362608337266,0.0,445814.18145265896,0.0,0.0,159156.17986087655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14575.731210036352,0.0,14575.731210036352,11796.90501834282,590394.6301034992,1.0
 ,60,61442.22288073098,130667.03527523876,11614.847580021224,11059.600118531576,0.0,49444.406148150345,0.0,92918.78064016979,555.2474614896473,0.0,18620.610069826915,0.0,484666.52518339286,0.0,0.0,96298.2244527206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14575.731210036352,11614.847580021225,580964.7496361134,1.0
 ,61,61442.22288073098,132021.30626185503,11735.227223276002,11059.600118531576,0.0,49956.862289485936,0.0,93881.81778620802,675.6271047444266,0.0,19296.237174571343,0.0,484666.52518339286,0.0,0.0,102051.54379025176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14575.731210036352,11735.227223276008,586718.0689736446,1.0
 ,62,61442.22288073098,132715.18145635666,11796.905018342815,11059.600118531576,0.0,50219.42466308536,0.0,94375.24014674252,737.304899811239,0.0,20033.54207438258,0.0,486642.0680849556,0.0,0.0,113601.17201248939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10073.711004236247,0.0,24649.4422142726,11796.905018342815,590169.5290932087,1.0
 ,63,61442.22288073098,130671.8398825567,11615.274656227262,11059.600118531576,0.0,49446.22421155945,0.0,92922.1972498181,555.6745376956865,0.0,20589.216612078268,0.0,477422.8678776628,0.0,0.0,103562.29306495041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24649.4422142726,11615.274656227266,580985.1609426133,1.0
 ,64,60491.71850566171,122495.72997396496,10888.509331019108,10888.509331019108,0.0,46352.384222148336,0.0,87108.07464815286,0.0,0.0,20589.216612078268,0.0,433302.4097427616,0.0,0.0,112548.39292548348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24649.4422142726,10888.50933101911,545850.8026682452,1.0
 ,65,55283.84695516733,111949.79008421385,9951.09245193012,9951.09245193012,0.0,42361.80056786652,0.0,79608.73961544097,0.0,0.0,20589.216612078268,0.0,345061.4934729591,0.0,0.0,153795.7547674281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24649.4422142726,9951.092451930122,498857.2482403872,1.0
 ,66,46203.533632029146,93562.15560485903,8316.636053765247,8316.636053765247,0.0,35403.91968087865,0.0,66533.08843012198,0.0,0.0,20589.216612078268,0.0,194920.2329541906,0.0,0.0,222000.24049527643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24649.4422142726,8316.636053765249,416920.4734494671,1.0
 ,67,26182.13146257728,53018.816211718986,4712.78366326391,4712.78366326391,0.0,20062.320054514465,0.0,37702.26930611128,0.0,0.0,20589.216612078268,0.0,3292.5715026045714,0.0,0.0,232963.52813317796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24649.4422142726,4712.783663263912,236256.09963578254,1.0
 ,68,61442.22288073098,51270.87426060512,4557.411045387122,11059.600118531576,0.0,19400.898820212977,0.0,36459.28836309697,0.0,6502.189073144455,14087.027538933813,0.0,0.0,0.0,0.0,249779.86088553478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24649.4422142726,4557.411045387123,249779.86088553478,1.0
 ,69,28485.448679592362,57683.03357617454,5127.380762326626,5127.380762326626,0.0,21827.259905224444,0.0,41019.046098613006,0.0,0.0,14087.027538933813,0.0,0.0,0.0,0.0,257040.22650084415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24649.4422142726,5127.380762326626,257040.22650084418,1.0
 ,70,23143.31864225855,46865.22025057356,4165.797355606539,4165.797355606539,0.0,17733.799342817034,0.0,33326.37884485231,0.0,0.0,14087.027538933813,0.0,0.0,0.0,0.0,208835.18222583516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24649.4422142726,4165.797355606539,208835.18222583516,1.0
 ,71,22788.710123632347,46147.1380003555,4101.967822253822,4101.967822253822,0.0,17462.07701933452,0.0,32815.74257803058,0.0,0.0,14087.027538933813,0.0,0.0,0.0,0.0,185582.36351013344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21108.406931416524,3541.035282856074,4101.967822253822,206690.77044155,1.0
 ,72,15860.023660029236,32116.547911559202,2854.8042588052626,2854.8042588052626,0.0,12152.901729734001,0.0,22838.4340704421,0.0,0.0,14087.027538933813,0.0,0.0,0.0,0.0,143113.91474775254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3541.035282856074,2854.804258805262,143113.91474775254,1.0
 ,73,12887.239337149504,26096.659657727745,2319.7030806869107,2319.7030806869107,0.0,9874.976014484178,0.0,18557.624645495285,0.0,0.0,14087.027538933813,0.0,0.0,0.0,0.0,116288.80961122713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3541.035282856074,2319.7030806869116,116288.80961122716,1.0
 ,74,12288.444576146198,20839.79117087685,1852.4258818557203,2211.9200237063155,0.0,7885.7769790598,0.0,14819.407054845762,0.0,359.49414185059527,13727.533397083218,0.0,0.0,0.0,0.0,94042.12369574756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3541.035282856074,1852.425881855721,94042.12369574758,1.0
 ,75,12288.444576146198,19293.71972802088,1714.9973091574116,2211.9200237063155,0.0,7300.743545083101,0.0,13719.978473259293,0.0,496.92271454890397,13230.610682534314,0.0,0.0,0.0,0.0,87603.16560054211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3541.035282856074,1714.9973091574118,87603.16560054211,1.0
 ,76,12288.444576146198,24884.10026669605,2211.9200237063155,2211.9200237063155,0.0,9416.143540917785,0.0,17695.360189650524,0.0,0.0,13230.610682534314,0.0,0.0,0.0,0.0,107521.56414192794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3541.035282856074,0.0,2211.9200237063155,111062.59942478401,1.0
 ,77,14348.449689817968,29055.610621881387,2582.7209441672344,2582.7209441672344,0.0,10994.643059319917,0.0,20661.767553337875,0.0,0.0,13230.610682534314,0.0,0.0,0.0,0.0,129474.13255417804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.7209441672344,129474.13255417804,1.0
 ,78,14788.857061379913,29947.43554929432,2661.9942710483842,2661.9942710483842,0.0,11332.109611852971,0.0,21295.954168387074,0.0,0.0,13230.610682534314,0.0,0.0,0.0,0.0,133448.17599692798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2661.9942710483847,133448.17599692798,1.0
 ,79,17358.951650335883,35151.87709193016,3124.611297060459,3124.611297060459,0.0,13301.470291586373,0.0,24996.890376483672,0.0,0.0,13230.610682534314,0.0,0.0,0.0,0.0,156639.585151284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124.6112970604595,156639.585151284,1.0
 ,80,20652.149148615805,41820.602025947,3717.386846750845,3717.386846750845,0.0,15824.915806618346,0.0,29739.09477400676,0.0,0.0,13230.610682534314,0.0,0.0,0.0,0.0,186355.9586018565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3717.3868467508455,186355.95860185652,1.0
 ,81,36889.185557384706,74700.60075370403,6640.053400329247,6640.053400329247,0.0,28266.7073252016,0.0,53120.427202633975,0.0,0.0,13230.610682534314,0.0,125776.23139949463,0.0,0.0,207095.64005166353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6640.053400329247,332871.8714511582,1.0
 ,82,61241.765846096736,124014.57583834589,11023.517852297413,11023.517852297413,0.0,46927.11549723009,0.0,88188.1428183793,0.0,0.0,13230.610682534314,0.0,311477.2641463924,0.0,0.0,241141.63757622693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11023.517852297413,552618.9017226192,1.0
 ,83,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,13967.915582345551,0.0,430009.838240157,0.0,0.0,235977.17539489063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76321.17009205068,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,84,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,14705.220482156788,0.0,480056.92507974646,0.0,0.0,177847.19924756064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68238.28078431007,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,85,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,15442.525381968,0.0,495861.2682922484,0.0,0.0,181520.78276848086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66023.5135713318,20659.708520381508,0.0,20659.708520381508,11796.905018342813,590698.828969016,1.0
 ,86,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,16179.830281779237,0.0,497178.29689329024,0.0,0.0,179493.82807703965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87006.2814273329,0.0,0.0,20659.708520381508,11796.905018342813,589665.8435429969,1.0
 ,87,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,16917.135181590475,0.0,494544.2396912066,0.0,0.0,134035.72142336343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37061.064353879054,0.0,57720.77287426056,11796.905018342813,591518.896760691,1.0
 ,88,61442.22288073098,126467.07589892438,11241.517857682167,11059.600118531576,0.0,47855.14152015298,0.0,89932.14286145734,181.917739150591,0.0,17099.052920741065,0.0,475447.32497610006,0.0,0.0,87674.83057404762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,11241.51785768217,563122.1555501478,1.0
 ,89,53679.74355867295,108701.48070631272,9662.35384056113,9662.35384056113,0.0,41132.64029926873,0.0,77298.83072448905,0.0,0.0,17099.052920741065,0.0,414205.4950276551,0.0,0.0,70177.02595800269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,9662.353840561133,484382.5209856578,1.0
 ,90,34830.632364449026,70532.03053800928,6269.513825600825,6269.513825600825,0.0,26689.32035558271,0.0,50156.1106048066,0.0,0.0,17099.052920741065,0.0,251552.46279898926,0.0,0.0,62743.92525613928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,6269.513825600825,314296.3880551285,1.0
 ,91,13176.516414095362,26682.44573854311,2371.7729545371653,2371.7729545371653,0.0,10096.637467464712,0.0,18974.183636297323,0.0,0.0,17099.052920741065,0.0,3292.5715026045714,0.0,0.0,60771.81366171328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57720.77287426056,0.0,2371.7729545371653,121785.1580385784,1.0
 ,92,12288.444576146198,20572.12715026233,1828.6335244677628,2211.9200237063155,0.0,7784.4929136592655,0.0,14629.068195742102,0.0,383.2864992385528,16715.766421502514,0.0,0.0,0.0,0.0,92927.3774010049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.633524467763,92927.3774010049,1.0
 ,93,19917.201803021966,40332.33365111948,3585.096324543954,3585.096324543954,0.0,15261.75505358361,0.0,28680.77059635163,0.0,0.0,16715.766421502514,0.0,0.0,0.0,0.0,179724.11529468143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3585.096324543955,179724.11529468143,1.0
 ,94,29461.501921567313,59659.54139117381,5303.070345882116,5303.070345882116,0.0,22575.170462420167,0.0,42424.56276705693,0.0,0.0,16715.766421502514,0.0,0.0,0.0,0.0,265847.7039331327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.070345882116,265847.7039331327,1.0
 ,95,40780.05717243369,82579.61577417822,7340.410291038064,7340.410291038064,0.0,31248.12660894904,0.0,58723.282328304515,0.0,0.0,16715.766421502514,0.0,0.0,0.0,0.0,367981.39464902866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7340.410291038065,367981.3946490287,1.0
 ,96,42967.06793160674,87008.31256150366,7734.072227689214,7734.072227689214,0.0,32923.94547327298,0.0,61872.57782151371,0.0,0.0,16715.766421502514,0.0,0.0,0.0,0.0,387716.02292259916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7734.072227689214,387716.02292259916,1.0
 ,97,46905.38355237692,94983.40169356327,8442.969039427846,8442.969039427846,0.0,35941.71920084434,0.0,67543.75231542277,0.0,0.0,16715.766421502514,0.0,0.0,0.0,0.0,423253.6600713452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8442.969039427848,423253.6600713453,1.0
 ,98,51402.951028390286,104090.97583249034,9252.531185110252,9252.531185110252,0.0,39388.02525501434,0.0,74020.24948088202,0.0,0.0,16715.766421502514,0.0,0.0,0.0,0.0,463837.741289119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9252.531185110252,463837.74128911906,1.0
 ,99,53586.831987351405,108513.33477438659,9645.629757723253,9645.629757723253,0.0,41061.445878627885,0.0,77165.03806178602,0.0,0.0,16715.766421502514,0.0,0.0,0.0,0.0,483544.1276148646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9645.629757723254,483544.1276148646,1.0
 ,100,51974.35930802399,105248.07759874858,9355.384675444318,9355.384675444318,0.0,39825.87256336646,0.0,74843.07740355455,0.0,0.0,16715.766421502514,0.0,0.0,0.0,0.0,468993.8796134112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9355.384675444318,468993.8796134112,1.0
 ,101,47523.09031042212,96234.25787860478,8554.156255875982,8554.156255875982,0.0,36415.04318126405,0.0,68433.25004700785,0.0,0.0,16715.766421502514,0.0,0.0,0.0,0.0,428827.5756092384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8554.156255875983,428827.57560923847,1.0
