Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_tank,H2_from_tank,H2_stored_tank,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,2384,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,144368.0510971145,0.0,703651.3084654923,0.0,0.0,0.0,0.0,43592.54092327995,0.0,126289.41474865656,15949.110959277592,660058.7675422124,1.0
 ,2385,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,147435.3632194112,0.0,678330.5227441962,0.0,0.0,0.0,0.0,19477.506902997957,0.0,145766.92165165453,15949.110959277592,658853.0158411983,1.0
 ,2386,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,150502.6753417079,0.0,645797.6246812306,0.0,0.0,0.0,55285.97227338073,0.0,70913.14535599838,74853.77629565615,15949.110959277592,661424.7977638483,1.0
 ,2387,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,153569.9874640046,0.0,586768.053015175,0.0,0.0,0.0,0.0,0.0,74853.77629565615,0.0,15949.110959277592,661621.8293108313,1.0
 ,2388,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,156637.2995863013,0.0,671823.9431316032,0.0,0.0,0.0,13944.802635554806,0.0,0.0,0.0,15949.110959277592,657879.1404960484,1.0
 ,2389,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,159704.61170859798,0.0,720662.486488778,0.0,0.0,0.0,0.0,59793.662850218665,0.0,59793.662850218665,15949.110959277592,660868.8236385593,1.0
 ,2390,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,162771.92383089467,0.0,731559.0475267352,0.0,0.0,0.0,0.0,70171.34002922557,0.0,129965.00287944419,15949.110959277592,661387.7074975097,1.0
 ,2391,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,165839.23595319135,0.0,740966.1505810868,0.0,0.0,0.0,0.0,79130.48579527464,0.0,209095.48867471883,15949.110959277592,661835.6647858121,1.0
 ,2392,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,168906.54807548804,0.0,738692.7673429517,0.0,0.0,0.0,0.0,76965.35890181271,0.0,286060.84757653147,15949.110959277592,661727.408441139,1.0
 ,2393,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,171973.86019778473,0.0,733754.0382394172,0.0,0.0,0.0,0.0,72261.80737463702,0.0,358322.6549511685,15949.110959277592,661492.2308647803,1.0
 ,2394,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,175041.17232008144,0.0,735400.2812739287,0.0,0.0,0.0,0.0,73829.65788369555,0.0,432152.3128348641,15949.110959277592,661570.6233902331,1.0
 ,2395,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,178108.48444237813,0.0,724738.8978123303,0.0,0.0,0.0,0.0,63675.959348839904,0.0,495828.27218370396,15949.110959277592,661062.9384634905,1.0
 ,2396,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,4679.1680497789885,1611.855927482301,181175.79656467482,0.0,682485.3265932015,0.0,0.0,0.0,0.0,18061.60985806206,0.0,513889.882041766,15949.110959277592,664423.7167351395,1.0
 ,2397,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,184243.1086869798,0.0,660378.6344154755,0.0,0.0,0.0,0.0,2380.4703994544357,0.0,516270.3524412204,15949.110959277592,657998.1640160212,1.0
 ,2398,71565.54909433832,174528.82952086395,15513.673735187907,12881.798836980897,0.0,0.0,0.0,124109.38988150326,2631.8748982070124,0.0,186874.98358518683,0.0,639839.792746808,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,15513.673735187911,639839.7927468081,1.0
 ,2399,71565.54909433832,165758.23332626602,14734.065184556981,12881.798836980897,0.0,0.0,0.0,117872.52147645585,1852.2663475760849,0.0,188727.2499327629,0.0,607542.0722602012,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,14734.065184556983,607542.0722602012,1.0
 ,2400,71565.54909433832,135151.20035175225,12013.440031266868,12881.798836980897,0.0,0.0,0.0,96107.52025013494,0.0,868.3588057140296,187858.89112704888,0.0,497870.92915155325,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,12013.440031266868,497870.92915155325,1.0
 ,2401,71565.54909433832,124943.44330917092,11106.083849704082,12881.798836980897,0.0,0.0,0.0,88848.67079763266,0.0,1775.714987276815,186083.17613977205,0.0,463456.6104777173,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,11106.083849704084,463456.6104777173,1.0
 ,2402,71565.54909433832,85577.30965748498,7606.87196955422,12881.798836980897,0.0,0.0,0.0,60854.97575643376,0.0,5274.926867426693,180808.24927234536,0.0,330738.0648859082,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,7606.871969554218,330738.06488590816,1.0
 ,2403,71565.54909433832,41281.68968910824,3669.4835279207327,12881.798836980897,0.0,0.0,0.0,29355.868223365862,0.0,9212.315309060165,171595.9339632852,0.0,181400.30389807813,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,3669.4835279207323,181400.30389807813,1.0
 ,2404,18770.925174811757,38011.12347899381,3378.7665314661162,3378.7665314661162,0.0,0.0,0.0,27030.13225172893,0.0,0.0,171595.9339632852,0.0,139225.12520440225,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,3378.766531466117,139225.12520440225,1.0
 ,2405,71565.54909433832,22563.593062051405,2005.6527166267917,12881.798836980897,0.0,0.0,0.0,16045.221733014334,0.0,10876.146120354106,160719.7878429311,0.0,118294.32090847015,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,2005.652716626792,118294.32090847014,1.0
 ,2406,48257.79631845695,97722.03754487535,8686.403337322254,8686.403337322252,0.0,0.0,0.0,69491.22669857803,0.0,0.0,160719.7878429311,0.0,40058.580506446815,0.0,0.0,0.0,0.0,0.0,334602.6430524403,181667.70938878012,8686.40333732225,374661.2235588871,1.0
 ,2407,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,158143.42807553493,0.0,3370.878594475955,0.0,0.0,0.0,0.0,0.0,5340.9012617431235,176326.808127037,0.0,8711.779856219078,1.0
 ,2408,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,155567.06830813875,0.0,5017.121628987468,0.0,0.0,0.0,0.0,0.0,3608.013856994162,172718.79427004282,0.0,8625.13548598163,1.0
 ,2409,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,152990.70854074258,0.0,4154.803849005247,0.0,0.0,0.0,0.0,0.0,4515.716783291237,168203.0774867516,0.0,8670.520632296484,1.0
 ,2410,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,150414.3487733464,0.0,3449.2711199288847,0.0,0.0,0.0,0.0,0.0,5258.382813897934,162944.69467285366,0.0,8707.65393382682,1.0
 ,2411,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,147837.98900595022,0.0,235.17757635878755,0.0,0.0,0.0,0.0,0.0,8641.639175550667,154303.055497303,0.0,8876.816751909455,1.0
 ,2412,14313.109818867664,2424.6626160007118,215.52556586672995,2576.3597673961794,0.0,0.0,0.0,1724.2045269338396,0.0,2360.8342015294493,145477.15480442077,0.0,16619.215396020987,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,215.52556586672992,16619.215396020987,1.0
 ,2413,71565.54909433832,12634.863546829956,1123.0989819404406,12881.798836980897,0.0,0.0,0.0,8984.791855523525,0.0,11758.699855040457,133718.4549493803,0.0,84820.71254006939,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,1123.098981940441,84820.71254006939,1.0
 ,2414,19479.062554717384,39445.10167330269,3506.2312598491285,3506.2312598491294,0.0,0.0,0.0,28049.850078793028,0.0,0.0,133718.4549493803,0.0,144477.4244097485,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,3506.2312598491285,144477.4244097485,1.0
 ,2415,22670.965371605413,45908.70487750097,4080.7737668889754,4080.7737668889745,0.0,0.0,0.0,32646.190135111803,0.0,0.0,133718.4549493803,0.0,168151.9670965331,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,4080.7737668889754,168151.9670965331,1.0
 ,2416,71565.54909433832,30260.102358394033,2689.786876301692,12881.798836980897,0.0,0.0,0.0,21518.295010413534,0.0,10192.011960679205,123526.4429887011,0.0,144242.2468333897,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,2689.7868763016922,144242.2468333897,1.0
 ,2417,14313.109818867664,25886.227208175053,2300.9979740600047,2576.3597673961794,0.0,0.0,0.0,18407.983792480038,0.0,275.36179333617474,123251.08119536494,0.0,95717.27357802654,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,2300.9979740600047,95717.27357802654,1.0
 ,2418,71565.54909433832,14657.813120188895,1302.9167217945685,12881.798836980897,0.0,0.0,0.0,10423.333774356548,0.0,11578.882115186338,111672.1990801786,0.0,91640.86225447422,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,1302.9167217945687,91640.86225447422,1.0
 ,2419,15473.330211669152,31333.49367863004,2785.199438100448,2785.1994381004474,0.0,0.0,0.0,22281.595504803583,0.0,0.0,111672.1990801786,0.0,114766.65726308833,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,2785.1994381004474,114766.65726308833,1.0
 ,2420,71565.54909433832,30980.923470740316,2753.859864065806,12881.798836980897,0.0,0.0,0.0,22030.87891252645,0.0,10127.938972915092,101544.26010726352,0.0,146672.4151224305,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,2753.8598640658065,146672.4151224305,1.0
 ,2421,22607.550083852675,45780.28891980167,4069.359015093482,4069.3590150934815,0.0,0.0,0.0,32554.872120747856,0.0,0.0,101544.26010726352,0.0,167681.61194381554,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,4069.359015093482,167681.61194381554,1.0
 ,2422,29593.800951279798,59927.44692634159,5326.884171230364,5326.884171230364,0.0,0.0,0.0,42615.07336984291,0.0,0.0,101544.26010726352,0.0,219499.07126820175,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,5326.884171230365,219499.07126820175,1.0
 ,2423,71565.54909433832,77345.9976003693,6875.199786699493,12881.798836980897,0.0,0.0,0.0,55001.59829359595,0.0,6006.599050281405,95537.6610569821,0.0,302987.1108755713,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,6875.199786699493,302987.1108755713,1.0
 ,2424,36527.205745579646,73967.59163479877,6574.897034204335,6574.897034204337,0.0,0.0,0.0,52599.17627363468,0.0,0.0,95537.6610569821,0.0,270924.5679653233,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,6574.897034204335,270924.5679653233,1.0
 ,2425,71565.54909433832,43327.89155641383,3851.368138347896,12881.798836980897,0.0,0.0,0.0,30810.94510678317,0.0,9030.430698633001,86507.2303583491,0.0,188298.8461379359,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,3851.368138347896,188298.8461379359,1.0
 ,2426,14313.109818867664,28536.98871809366,2536.6212193861033,2576.3597673961794,0.0,0.0,0.0,20292.969755088827,0.0,39.738548010076556,86467.49181033901,0.0,104654.02147966047,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,2536.6212193861033,104654.02147966047,1.0
 ,2427,14313.109818867664,10958.254494422894,974.0670661709239,2576.3597673961794,0.0,0.0,0.0,7792.536529367391,0.0,1602.2927012252555,84865.19910911375,0.0,45389.272237246,0.0,0.0,0.0,0.0,0.0,0.0,154303.055497303,974.067066170924,45389.272237246,1.0
 ,2428,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,82288.83934171757,0.0,6271.402036234335,0.0,0.0,0.0,0.0,0.0,2287.7186914711438,152015.33680583184,0.0,8559.120727705478,1.0
 ,2429,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,79712.47957432139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,143126.1422867456,0.0,8889.194519086233,1.0
 ,2430,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,77136.11980692521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,134236.94776765935,0.0,8889.194519086233,1.0
 ,2431,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,74559.76003952904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,125347.75324857312,0.0,8889.194519086233,1.0
 ,2432,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,71983.40027213286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,116458.55872948674,0.0,8889.194519086233,1.0
 ,2433,71565.54909433832,0.0,0.0,12881.798836980897,0.0,0.0,0.0,0.0,0.0,12881.798836980897,59101.60143515196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44445.972595431165,72012.58613405559,0.0,44445.972595431165,1.0
 ,2434,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,56525.241667755785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,63123.39161496935,0.0,8889.194519086233,1.0
 ,2435,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,53948.8819003596,0.0,6036.224459875548,0.0,0.0,0.0,0.0,0.0,2535.2740350067097,60588.117579962636,0.0,8571.498494882257,1.0
 ,2436,16741.454588252676,0.0,0.0,3013.4618258854816,0.0,0.0,0.0,0.0,0.0,3013.4618258854816,50935.42007447412,0.0,9877.458207069078,0.0,0.0,0.0,0.0,0.0,0.0,60588.117579962636,0.0,9877.458207069078,1.0
 ,2437,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,48359.06030707794,0.0,5879.439408969689,0.0,0.0,0.0,0.0,0.0,2700.3109306970873,57887.80664926555,0.0,8579.750339666776,1.0
 ,2438,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,45782.70053968176,0.0,1803.0280854173714,0.0,0.0,0.0,0.0,0.0,6991.270218646895,50896.53643061865,0.0,8794.298304064267,1.0
 ,2439,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,43206.340772285585,0.0,3057.308492664238,0.0,0.0,0.0,0.0,0.0,5670.975053123877,45225.56137749478,0.0,8728.283545788116,1.0
 ,2440,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,40629.98100488941,0.0,5565.869307157973,0.0,0.0,0.0,0.0,0.0,3030.384722077841,42195.17665541694,0.0,8596.254029235814,1.0
 ,2441,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,38053.62123749323,0.0,4311.588899911105,0.0,0.0,0.0,0.0,0.0,4350.679887600861,37844.496767816076,0.0,8662.268787511965,1.0
 ,2442,20594.646517294957,0.0,0.0,3707.0363731130924,0.0,0.0,0.0,0.0,0.0,3707.0363731130924,34346.58486438014,0.0,12150.841445204023,0.0,0.0,0.0,0.0,0.0,0.0,37844.496767816076,0.0,12150.841445204025,1.0
 ,2443,71565.54909433832,0.0,0.0,12881.798836980897,0.0,0.0,0.0,0.0,0.0,12881.798836980897,21464.786027399237,0.0,6271.402036234335,0.0,0.0,0.0,0.0,0.0,37844.496767816076,0.0,0.0,44115.898804050405,1.0
 ,2444,14313.109818867664,10190.9287941833,905.8603372607379,2576.3597673961794,0.0,0.0,0.0,7246.882698085903,0.0,1670.4994301354416,19794.286597263796,0.0,42802.31889729934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.8603372607375,42802.31889729933,1.0
 ,2445,71565.54909433832,14727.570002028859,1309.1173335136764,12881.798836980897,0.0,0.0,0.0,10472.938668109411,0.0,11572.681503467222,8221.605093796574,0.0,91876.039830833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.1173335136764,91876.039830833,1.0
 ,2446,25366.11510109697,51366.38307972135,4565.900718197454,4565.900718197455,0.0,0.0,0.0,36527.20574557963,0.0,0.0,8221.605093796574,0.0,188142.06108703004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4565.900718197455,188142.06108703004,1.0
 ,2447,49548.478164142754,100335.66828238907,8918.726069545695,8918.726069545695,0.0,0.0,0.0,71349.80855636556,0.0,0.0,8221.605093796574,0.0,367504.159323332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8918.726069545695,367504.159323332,1.0
 ,2448,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,8221.605093796574,0.0,580653.4360298465,0.0,0.0,0.0,49847.28555032087,0.0,0.0,0.0,12881.798836980897,530806.1504795257,1.0
 ,2449,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,11288.917216093269,0.0,675821.9619297025,0.0,0.0,0.0,17942.82143365417,0.0,0.0,0.0,15949.110959277592,657879.1404960484,1.0
 ,2450,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,14356.229338389963,0.0,719956.9537597017,0.0,0.0,0.0,0.0,59121.72691776506,0.0,59121.72691776506,15949.110959277592,660835.2268419367,1.0
 ,2451,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,17423.541460686658,0.0,712352.8787907675,0.0,0.0,0.0,54473.738294719136,0.0,0.0,59121.72691776506,15949.110959277592,657879.1404960484,1.0
 ,2452,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,20490.853582983353,0.0,701064.3551255458,0.0,0.0,0.0,0.0,41128.77583761655,0.0,100250.5027553816,15949.110959277592,659935.5792879292,1.0
 ,2453,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,23558.165705280047,0.0,714312.6919270908,0.0,0.0,0.0,56433.551431042375,0.0,0.0,100250.5027553816,15949.110959277592,657879.1404960484,1.0
 ,2454,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,23558.165705280047,0.0,720113.7388106075,0.0,0.0,0.0,189307.5883310818,0.0,0.0,100250.5027553816,12881.798836980897,530806.1504795257,1.0
 ,2455,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,23558.165705280047,0.0,717761.9630470197,0.0,0.0,0.0,0.0,178053.15482618476,0.0,278303.65758156637,12881.798836980897,539708.8082208349,1.0
 ,2456,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,26625.477827576742,0.0,728893.7016613355,0.0,0.0,0.0,71014.56116528716,0.0,0.0,278303.65758156637,15949.110959277592,657879.1404960484,1.0
 ,2457,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,29692.789949873437,0.0,734146.0008666818,0.0,0.0,0.0,76266.86037063343,0.0,0.0,278303.65758156637,15949.110959277592,657879.1404960484,1.0
 ,2458,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,32760.10207217013,0.0,733283.6830866997,0.0,0.0,0.0,0.0,71813.85008633458,0.0,350117.50766790094,15949.110959277592,661469.8330003652,1.0
 ,2459,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,35827.41419446682,0.0,600173.1748676258,0.0,0.0,0.0,0.0,0.0,60743.12171412902,289374.38595377194,15949.110959277592,660916.2965817548,1.0
 ,2460,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,38894.72631676352,0.0,660927.382093646,0.0,0.0,0.0,277953.9082536809,0.0,289374.38595377194,0.0,15949.110959277592,672347.8597937371,1.0
 ,2461,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,5147.722971455493,2080.4108491587995,41962.03843906021,0.0,665160.5784681042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15949.110959277592,665160.5784681042,1.0
 ,2462,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,41962.03843906021,0.0,678565.7003205551,0.0,0.0,0.0,147759.54984102945,0.0,0.0,0.0,12881.798836980897,530806.1504795257,1.0
 ,2463,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,45029.35056135691,0.0,705532.7290763627,0.0,0.0,0.0,47653.5885803143,0.0,0.0,0.0,15949.110959277592,657879.1404960484,1.0
 ,2464,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,45029.35056135691,0.0,719564.991132437,0.0,0.0,0.0,188758.84065291134,0.0,0.0,0.0,12881.798836980897,530806.1504795257,1.0
 ,2465,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,48096.6626836536,0.0,735478.6737993817,0.0,0.0,0.0,77599.53330333333,0.0,0.0,0.0,15949.110959277592,657879.1404960484,1.0
 ,2466,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,51163.974805950296,0.0,743161.1412937687,0.0,0.0,0.0,85282.00079772028,0.0,0.0,0.0,15949.110959277592,657879.1404960484,1.0
 ,2467,71565.54909433832,158288.3612483753,14070.076555411137,12881.798836980897,0.0,0.0,0.0,112560.6124432891,1188.2777184302395,0.0,52352.252524380536,0.0,744728.9918028272,0.0,0.0,0.0,0.0,156852.11758996072,0.0,156852.11758996072,14070.076555411137,587876.8742128665,1.0
 ,2468,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,55419.56464667723,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,239566.26169165486,15949.110959277592,662014.8477011331,1.0
 ,2469,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,58486.876768973925,0.0,743317.9263446745,0.0,0.0,0.0,85438.78584862617,0.0,0.0,239566.26169165486,15949.110959277592,657879.1404960484,1.0
 ,2470,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,61554.18889127062,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,239566.26169165486,15949.110959277592,657879.1404960484,1.0
 ,2471,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,64621.501013567315,0.0,737752.0570375166,0.0,0.0,0.0,79872.91654146824,0.0,0.0,239566.26169165486,15949.110959277592,657879.1404960484,1.0
 ,2472,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,64621.501013567315,0.0,736105.814003005,0.0,0.0,0.0,205299.66352347936,0.0,0.0,239566.26169165486,12881.798836980897,530806.1504795257,1.0
 ,2473,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,67688.81313586401,0.0,737673.6645120636,0.0,0.0,0.0,79794.52401601523,0.0,0.0,239566.26169165486,15949.110959277592,657879.1404960484,1.0
 ,2474,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,67688.81313586401,0.0,739555.085122934,0.0,0.0,0.0,208748.93464340828,0.0,0.0,239566.26169165486,12881.798836980897,530806.1504795257,1.0
 ,2475,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,70756.1252581607,0.0,734694.7485448524,0.0,0.0,0.0,76815.60804880399,0.0,0.0,239566.26169165486,15949.110959277592,657879.1404960484,1.0
 ,2476,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,73823.43738045738,0.0,743317.9263446745,0.0,0.0,0.0,85438.78584862617,0.0,0.0,239566.26169165486,15949.110959277592,657879.1404960484,1.0
 ,2477,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,73823.43738045738,0.0,738771.1598684047,0.0,0.0,0.0,0.0,198061.91370369433,0.0,437628.17539534916,12881.798836980897,540709.2461647104,1.0
 ,2478,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,76890.74950275407,0.0,735321.8887484757,0.0,0.0,0.0,77442.74825242732,0.0,0.0,437628.17539534916,15949.110959277592,657879.1404960484,1.0
 ,2479,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,76890.74950275407,0.0,733362.0756121526,0.0,0.0,0.0,202555.9251326269,0.0,0.0,437628.17539534916,12881.798836980897,530806.1504795257,1.0
 ,2480,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,76890.74950275407,0.0,733362.0756121526,0.0,0.0,0.0,202555.9251326269,0.0,0.0,437628.17539534916,12881.798836980897,530806.1504795257,1.0
