Informations,Time,CO2 DAC,MeOH,H2O sea,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,3361,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,79682.86541999139,0.0,240081.32093253263,18310.86244524763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37553.07851874713,0.0,38267.91196343566,4201.685238948757,220839.1048590331,1.0
 ,3362,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,80971.19131554138,0.0,252890.53775057933,3335.3453638582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35489.93541080169,0.0,73757.84737423735,4201.685238948757,220735.94770363584,1.0
 ,3363,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,82259.51721109137,0.0,253256.51537395208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32661.966134148865,0.0,106419.81350838621,4201.685238948757,220594.54923980322,1.0
 ,3364,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,83547.84310664136,0.0,252158.5825038338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31616.315781655278,0.0,138036.12929004148,4201.685238948757,220542.26672217852,1.0
 ,3365,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,84836.16900219135,0.0,248132.82864673345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27782.264489178753,0.0,165818.39377922023,4201.685238948757,220350.5641575547,1.0
 ,3366,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,86124.49489774134,0.0,233859.70133519566,658.3947399401474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14815.85251622845,0.0,180634.24629544868,4201.685238948757,219702.24355890718,1.0
 ,3367,20994.25010040016,15324.270146277488,44697.07514642441,3973.073346348837,2913.359343398762,0.0,10420.503699468693,0.0,31784.586770790695,1059.7140029500747,0.0,87184.20890069142,0.0,203483.55859525633,5369.603182884675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180634.24629544868,3973.073346348837,208853.16177814102,1.0
 ,3368,19618.48726425049,14320.063696533201,30627.512658935084,2722.4455696831187,2722.4455696831183,0.0,9737.643313642579,0.0,21779.56455746495,0.0,0.0,87184.20890069142,0.0,133581.83253105855,17799.349088004186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180634.24629544868,2722.4455696831187,151381.18161906273,1.0
 ,3369,20994.250100400157,15324.270146277486,0.0,0.0,2913.3593433987617,0.0,10420.50369946869,0.0,0.0,0.0,2913.3593433987617,84270.84955729266,0.0,365.97762337276316,28512.97810527589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7410.106386538045,173224.13990891064,0.0,36289.0621151867,1.0
 ,3370,4198.850020080032,3064.8540292554976,5610.844965624991,498.74177472222146,582.6718686797524,0.0,2084.1007398937386,0.0,3989.9341977777717,0.0,83.93009395753103,84186.91946333513,0.0,0.0,28767.2292306899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173224.13990891064,498.74177472222146,28767.229230689896,1.0
 ,3371,16397.481007706087,11968.964239201523,0.0,0.0,2275.4684865402137,0.0,8138.895682657037,0.0,0.0,0.0,2275.4684865402137,81911.45097679492,0.0,0.0,28054.055280264452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173224.13990891064,0.0,28054.05528026445,1.0
 ,3372,4198.850020080032,3064.8540292554976,4927.490728466974,437.99917586373107,582.6718686797524,0.0,2084.1007398937386,0.0,3503.9934069098485,0.0,144.67269281602137,81766.7782839789,0.0,0.0,26138.536318902297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173224.13990891064,437.99917586373107,26138.536318902297,1.0
 ,3373,20994.250100400157,15324.270146277486,5779.856933331008,513.7650607405341,2913.3593433987617,0.0,10420.50369946869,0.0,4110.1204859242725,0.0,2399.5942826582277,79367.18400132067,0.0,0.0,24703.847212607106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35208.81499109869,138015.32491781196,513.7650607405341,59912.66220370579,1.0
 ,3374,4198.850020080032,3064.8540292554976,6555.0585226471985,582.671868679751,582.6718686797524,0.0,2084.1007398937386,0.0,4661.374949438008,0.0,0.0,79367.18400132067,0.0,0.0,23962.69717598527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8880.721637031373,129134.60328078059,582.671868679751,32843.418813016644,1.0
 ,3375,13814.56503044148,10083.624109811299,0.0,0.0,1917.038804146635,0.0,6856.864394671684,0.0,0.0,0.0,1917.038804146635,77450.14519717403,0.0,0.0,23635.006550986705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129134.60328078059,0.0,23635.0065509867,1.0
 ,3376,4198.850020080032,3064.8540292554976,3695.0636126472873,328.4500989019811,582.6718686797524,0.0,2084.1007398937386,0.0,2627.600791215849,0.0,254.22176977777139,77195.92342739626,0.0,0.0,21397.697311122916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129134.60328078059,328.4500989019811,21397.697311122916,1.0
 ,3377,4198.850020080032,3064.8540292554976,4059.246671174316,360.8219263266059,582.6718686797524,0.0,2084.1007398937386,0.0,2886.575410612847,0.0,221.84994235314662,76974.07348504312,0.0,0.0,22798.618491511763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129134.60328078059,360.8219263266059,22798.618491511763,1.0
 ,3378,4252.443574550613,3103.9734120807393,6638.726404165079,590.1090137035626,590.1090137035626,0.0,2110.7019202149027,0.0,4720.872109628501,0.0,0.0,76974.07348504312,0.0,0.0,32812.924075798066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129134.60328078059,590.1090137035626,32812.924075798066,1.0
 ,3379,20994.250100400157,15324.270146277486,32775.292613236066,2913.3593433987617,2913.3593433987617,0.0,10420.50369946869,0.0,23306.874747190093,0.0,0.0,76974.07348504312,0.0,0.0,39319.04053908418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129134.60328078059,0.0,2913.3593433987617,168453.64381986466,1.0
 ,3380,5468.981811074134,3991.9575263314846,8537.93197171658,758.9272863748072,758.927286374807,0.0,2714.5311179054097,0.0,6071.418290998457,0.0,0.0,76974.07348504312,0.0,0.0,42200.039058169124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.9272863748072,42200.03905816913,1.0
 ,3381,5627.247526595093,4107.479946419776,8785.009391106936,780.8897236539499,780.8897236539498,0.0,2793.0863635654478,0.0,6247.117789231599,0.0,0.0,76974.07348504312,0.0,0.0,43421.25712165392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.8897236539499,43421.25712165392,1.0
 ,3382,5309.380200680279,3875.4600004965537,8288.769012468863,736.7794677750102,736.7794677750103,0.0,2635.312800337657,0.0,5894.235742200081,0.0,0.0,76974.07348504312,0.0,0.0,40968.512893878484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.7794677750102,40968.51289387848,1.0
 ,3383,18316.91114691425,13370.00813643376,28595.549721460033,2541.8266419075585,2541.826641907559,0.0,9091.605532774958,0.0,20334.613135260468,0.0,0.0,76974.07348504312,0.0,101375.8016742554,39962.0912877581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2541.8266419075585,141337.8929620135,1.0
 ,3384,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,78262.39938059261,0.0,192870.2075174462,33162.17967945766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6734.225013150549,0.0,6734.225013150549,4201.685238948757,219298.1621837533,1.0
 ,3385,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,79550.7252761426,0.0,228736.01460797698,16620.060151487043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25137.736977493565,0.0,31871.961990644115,4201.685238948757,220218.33778197045,1.0
 ,3386,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,80839.0511716926,0.0,245570.9852831241,6301.558736223324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31343.898177382514,0.0,63215.86016802663,4201.685238948757,220528.6458419649,1.0
 ,3387,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,82127.37706724259,0.0,249230.76151685172,3416.6185856932275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32081.837304237302,0.0,95297.69747226393,4201.685238948757,220565.54279830764,1.0
 ,3388,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,83415.70296279258,0.0,248498.8062701062,2572.437974919879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30580.755535171727,0.0,125878.4530074356,4201.685238948757,220490.48870985437,1.0
 ,3389,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,84704.02885834257,0.0,244107.07478963304,2643.503430444942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26465.83551141165,0.0,152344.28851884726,4201.685238948757,220284.74270866637,1.0
 ,3390,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,85992.35475389256,0.0,228736.01460797698,3086.9913752277957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12249.10004772287,0.0,164593.38856657012,4201.685238948757,219573.9059354819,1.0
 ,3391,20994.250100400157,15324.270146277486,42649.38428656328,3791.0563810278472,2913.3593433987617,0.0,10420.50369946869,0.0,30328.451048222778,877.6970376290855,0.0,86870.05179152165,0.0,195066.0732576828,5739.037757885668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164593.38856657012,3791.0563810278472,200805.11101556843,1.0
 ,3392,20994.250100400157,15324.270146277486,32775.292613236146,2913.359343398769,2913.3593433987617,0.0,10420.50369946869,0.0,23306.87474719015,0.0,0.0,86870.05179152165,0.0,121138.59333638461,14245.718422228836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28013.265154960576,136580.12341160956,2913.359343398769,163397.576913574,1.0
 ,3393,4198.850020080032,3064.8540292554976,4225.459855316527,375.5964315836913,582.6718686797524,0.0,2084.1007398937386,0.0,3004.7714526695304,0.0,207.0754370960612,86662.97635442558,0.0,0.0,23437.999057610814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136580.12341160956,375.5964315836913,23437.999057610814,1.0
 ,3394,20994.250100400157,15324.270146277486,14129.184684844811,1255.927527541761,2913.3593433987617,0.0,10420.50369946869,0.0,10047.420220334088,0.0,1657.4318158570006,85005.54453856859,0.0,0.0,30286.438719797938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63140.58869735648,73439.5347142531,1255.927527541761,93427.0274171544,1.0
 ,3395,13754.770487355192,10039.978457923497,0.0,0.0,1908.7411516964823,0.0,6827.185351387978,0.0,0.0,0.0,1908.7411516964823,83096.80338687211,0.0,0.0,23532.705507526884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73439.5347142531,0.0,23532.705507526884,1.0
 ,3396,4198.850020080032,3064.8540292554976,3580.2756880194,318.2467278239467,582.6718686797524,0.0,2084.1007398937386,0.0,2545.9738225915735,0.0,264.42514085580575,82832.3782460163,0.0,0.0,20956.13686206059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73439.5347142531,318.2467278239467,20956.13686206059,1.0
 ,3397,4198.850020080032,3064.8540292554976,2601.1468540653927,231.21305369470159,582.6718686797524,0.0,2084.1007398937386,0.0,1849.7044295576127,0.0,351.45881498505094,82480.91943103126,0.0,0.0,17189.673020048012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73439.5347142531,231.21305369470159,17189.673020048012,1.0
 ,3398,4198.850020080032,3064.8540292554976,1254.7215208268233,111.53080185127318,582.6718686797524,0.0,2084.1007398937386,0.0,892.2464148101855,0.0,471.1410668284793,82009.77836420278,0.0,0.0,12010.311369412544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73439.5347142531,111.53080185127318,12010.311369412544,1.0
 ,3399,4198.850020080032,3064.8540292554976,0.0,0.0,582.6718686797524,0.0,2084.1007398937386,0.0,0.0,0.0,582.6718686797524,81427.10649552302,0.0,0.0,5442.710888341425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.6320745578741,71606.90263969522,0.0,7275.342962899855,1.0
 ,3400,4198.850020080032,3064.8540292554976,0.0,0.0,582.6718686797524,0.0,2084.1007398937386,0.0,0.0,0.0,582.6718686797524,80844.43462684327,0.0,0.0,1280.2092532393187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6214.212743086991,65392.68989660824,0.0,7494.42199632631,1.0
 ,3401,4198.850020080032,3064.8540292554976,0.0,0.0,582.6718686797524,0.0,2084.1007398937386,0.0,0.0,0.0,582.6718686797524,80261.76275816352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7561.801430707333,57830.888465900905,0.0,7561.801430707327,1.0
 ,3402,4198.850020080032,3064.8540292554976,0.0,0.0,582.6718686797524,0.0,2084.1007398937386,0.0,0.0,0.0,582.6718686797524,79679.09088948376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7561.801430707327,50269.08703519358,0.0,7561.801430707327,1.0
 ,3403,20994.250100400157,15324.270146277486,0.0,0.0,2913.3593433987617,0.0,10420.50369946869,0.0,0.0,0.0,2913.3593433987617,76765.73154608501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37809.00715353663,12460.07988165695,0.0,37809.00715353663,1.0
 ,3404,4198.850020080032,3064.8540292554976,0.0,0.0,582.6718686797524,0.0,2084.1007398937386,0.0,0.0,0.0,582.6718686797524,76183.05967740525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7561.801430707327,4898.278450949622,0.0,7561.801430707327,1.0
 ,3405,4198.850020080032,3064.8540292554976,0.0,0.0,582.6718686797524,0.0,2084.1007398937386,0.0,0.0,0.0,582.6718686797524,75600.3878087255,0.0,0.0,2530.3468307698195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4898.278450949622,0.0,0.0,7428.625281719442,1.0
 ,3406,4198.850020080032,3064.8540292554976,984.5760807914166,87.51787384812593,582.6718686797524,0.0,2084.1007398937386,0.0,700.1429907850074,0.0,495.15399483162656,75105.23381389388,0.0,0.0,10971.129397956343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.51787384812593,10971.129397956343,1.0
 ,3407,14764.681046025593,10777.139449653716,23049.9655529666,2048.8858269303646,2048.885826930364,0.0,7328.454825764527,0.0,16391.086615442917,0.0,0.0,75105.23381389388,0.0,93324.29396005461,20603.698186863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.8858269303646,113927.99214691762,1.0
 ,3408,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,76393.55970944387,0.0,182988.81168638158,50407.872437380574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14435.23319066639,0.0,0.0,0.0,4201.685238948757,218961.45093309577,1.0
 ,3409,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,77681.88560499386,0.0,216658.75303667577,77950.69461368973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75647.99671726974,0.0,0.0,0.0,4201.685238948757,218961.45093309577,1.0
 ,3410,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,78970.21150054385,0.0,233493.7237118229,69084.81453562796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79635.32125176677,0.0,79635.32125176677,4201.685238948757,222943.21699568408,1.0
 ,3411,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,80258.53739609385,0.0,237519.4775689233,80177.31759620662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98735.34423203417,0.0,0.0,79635.32125176677,4201.685238948757,218961.45093309577,1.0
 ,3412,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,81546.86329164385,0.0,230931.88034821357,103467.72903776448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115438.15845288232,0.0,0.0,79635.32125176677,4201.685238948757,218961.45093309577,1.0
 ,3413,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,82835.18918719384,0.0,203117.58097188358,127784.29959591884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106609.93298543486,0.0,186245.25423720165,4201.685238948757,224291.94758236752,1.0
 ,3414,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,60401.40773846257,59113.08184291258,84123.51508274383,0.0,144195.18360886868,145698.94902003685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14634.652155687563,0.0,200879.9063928892,4201.685238948757,275259.48047321796,1.0
 ,3415,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,85411.84097829383,0.0,112355.13037543828,146834.03078848464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38312.10498174012,0.0,239192.01137462934,4201.685238948757,220877.05618218277,1.0
 ,3416,20994.250100400157,15324.270146277486,36349.76878469984,3231.090558639986,2913.3593433987617,0.0,10420.50369946869,0.0,25848.724469119887,317.7312152412236,0.0,85729.57219353504,0.0,23422.567895856842,152623.12931487383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239192.01137462934,3231.090558639986,176045.69721073066,1.0
 ,3417,20994.250100400157,15324.270146277486,32775.292613236066,2913.3593433987617,2913.3593433987617,0.0,10420.50369946869,0.0,23306.874747190093,0.0,0.0,85729.57219353504,0.0,0.0,144233.503382575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18698.326603421763,220493.68477120757,2913.3593433987617,162931.82998599674,1.0
 ,3418,20994.250100400157,15324.270146277486,32775.292613236066,2913.3593433987617,2913.3593433987617,0.0,10420.50369946869,0.0,23306.874747190093,0.0,0.0,85729.57219353504,0.0,0.0,148240.3957128905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14480.545203089669,206013.1395681179,2913.3593433987617,162720.94091598014,1.0
 ,3419,20994.250100400157,15324.270146277486,36847.334438411184,3275.318616747661,2913.3593433987617,0.0,10420.50369946869,0.0,26202.54893398129,361.9592733488988,0.0,86091.53146688394,0.0,0.0,178001.282263766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206013.1395681179,3275.318616747661,178001.282263766,1.0
 ,3420,20994.25010040016,15324.270146277488,38961.199278119566,3463.2177136106284,2913.359343398762,0.0,10420.503699468693,0.0,27705.741708885027,549.858370211866,0.0,86641.3898370958,0.0,0.0,186309.41698696543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206013.1395681179,3463.2177136106284,186309.41698696543,1.0
 ,3421,20994.250100400157,15324.270146277486,42782.782604561995,3802.9140092944,2913.3593433987617,0.0,10420.50369946869,0.0,30423.3120743552,889.5546658956378,0.0,87530.94450299145,0.0,0.0,201329.40716590057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206013.1395681179,3802.9140092944,201329.40716590057,1.0
 ,3422,20994.25010040016,15324.270146277488,44412.950083869604,3947.817785232854,2913.359343398762,0.0,10420.503699468693,0.0,31582.542281862832,1034.4584418340914,0.0,88565.40294482555,0.0,0.0,207736.46346630927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206013.1395681179,3947.817785232854,207736.46346630927,1.0
 ,3423,20994.250100400157,15324.270146277486,44417.687862039566,3948.2389210701836,2913.3593433987617,0.0,10420.50369946869,0.0,31585.91136856147,1034.8795776714214,0.0,89600.28252249697,0.0,0.0,207755.08438217166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206013.1395681179,3948.2389210701836,207755.08438217163,1.0
 ,3424,19935.549172176416,14551.495746114171,31122.495654711878,2766.4440581966114,2766.4440581966105,0.0,9895.017107357637,0.0,22131.55246557289,0.0,0.0,89600.28252249697,0.0,0.0,153827.71103907994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206013.1395681179,2766.4440581966114,153827.71103907994,1.0
 ,3425,20994.250100400157,15324.270146277486,32775.292613236066,2913.3593433987617,2913.3593433987617,0.0,10420.50369946869,0.0,23306.874747190093,0.0,0.0,89600.28252249697,0.0,0.0,68062.06909608172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98878.78374709889,107134.35582101902,2913.3593433987617,166940.8528431806,1.0
 ,3426,4198.850020080032,3064.8540292554976,4412.610641506456,392.2320570227961,582.6718686797524,0.0,2084.1007398937386,0.0,3137.8564561823687,0.0,190.4398116569564,89409.84271084002,0.0,0.0,24157.921344386923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107134.35582101902,392.2320570227961,24157.921344386923,1.0
 ,3427,20358.46849246533,14860.1959799017,25719.90910183452,2286.214142385291,2825.1323155706655,0.0,10104.933266333157,0.0,18289.713139082327,0.0,538.918173185375,88870.92453765465,0.0,0.0,31991.2356648055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107134.35582101902,0.0,2286.214142385291,139125.5914858245,1.0
 ,3428,6109.286204555772,4459.332996026111,9537.546807090068,847.781938408006,847.7819384080059,0.0,3032.3464372977555,0.0,6782.255507264048,0.0,0.0,88870.92453765465,0.0,0.0,47140.78878955932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.781938408006,47140.788789559316,1.0
 ,3429,7405.765342718691,5405.668133371307,11561.55256662114,1027.6935614774347,1027.6935614774347,0.0,3675.854330692489,0.0,8221.548491819478,0.0,0.0,88870.92453765465,0.0,0.0,57144.74787345889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.6935614774347,57144.74787345888,1.0
 ,3430,20994.250100400157,15324.270146277486,4612.101015937532,409.9645347500028,2913.3593433987617,0.0,10420.50369946869,0.0,3279.7162780000226,0.0,2503.394808648759,86367.52972900588,0.0,0.0,53660.1563789175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.9645347500028,53660.1563789175,1.0
 ,3431,20994.250100400157,15324.270146277486,11613.73626095465,1032.332112084858,2913.3593433987617,0.0,10420.50369946869,0.0,8258.656896678864,0.0,1881.0272313139037,84486.50249769198,0.0,28546.254623075525,52047.442134611585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.332112084858,80593.69675768711,1.0
 ,3432,13949.98201171103,10182.468621686883,21778.093534976702,1935.8305364423736,1935.8305364423734,0.0,6924.078662747081,0.0,15486.644291538989,0.0,0.0,84486.50249769198,0.0,66973.90507721566,40667.66443082786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.8305364423736,107641.56950804353,1.0
 ,3433,20861.405267988,15227.303115319706,32567.901149685684,2894.9245466387274,2894.9245466387274,0.0,10354.5661184174,0.0,23159.39637310982,0.0,0.0,84486.50249769198,0.0,120406.63808963909,40565.211429912204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2894.9245466387274,160971.84951955127,1.0
 ,3434,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,85774.82839324197,0.0,214828.86491981195,22010.65080633146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17026.72837433109,0.0,17026.72837433109,4201.685238948757,219812.78735181232,1.0
 ,3435,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,87063.15428879196,0.0,236421.544698805,17743.9252715555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33527.63717834736,0.0,50554.36555267845,4201.685238948757,220637.83279201313,1.0
 ,3436,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,88351.48018434197,0.0,240447.2985559054,21178.543080416992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40632.75305069204,0.0,91187.11860337049,4201.685238948757,220993.08858563035,1.0
