Informations,Time,MeOH biogas H2,Biogas,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,25,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,36725.86977868117,0.0,162731.3821721732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26171.68551765327,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,26,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,37882.55375753053,0.0,162675.95030152152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26116.253647001577,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,27,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,39039.23773637989,0.0,162652.26479468538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26092.568140165444,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,28,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,40195.92171522925,0.0,162889.46340381514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26329.766749295202,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,29,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,41352.60569407861,0.0,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.35064295592,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,30,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,42509.28967292797,0.0,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.35064295592,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,31,0.0,0.0,35256.321070761616,3133.8952062899216,0.0,0.0,0.0,0.0,3133.8952062899216,0.0,45643.184879217886,0.0,162698.9211060673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24280.645897753246,0.0,0.0,0.0,3133.8952062899216,138418.27520831407,1.0
 ,32,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,46799.868858067246,0.0,157348.95882971035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20789.262175190408,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,33,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,47956.552836916606,27822.68261089754,150965.9524174024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42228.93837378001,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,34,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493526,0.0,49113.23681576596,65442.08445098437,140852.32636852973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69734.71416499416,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,35,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,50269.92079461532,83076.17906352505,137510.79439144145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84027.27680044656,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,36,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,51426.60477346468,87386.73552436834,115145.5043971909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65972.5432670393,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,37,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,52583.28875231404,81508.70398685477,99669.15104892595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44618.158381260786,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,38,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,53739.9727311634,61719.331143892436,78498.2845670022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.9190563747034,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,39,43077.6151519181,54141.26494503367,18391.225065281033,1634.775561358314,1634.775561358314,0.0,0.0,0.0,0.0,0.0,53739.9727311634,22532.454227135335,48135.82808620703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.775561358314,70668.28231334237,1.0
 ,40,19335.630328492312,24301.611888269024,8255.005015860123,733.7782236320108,733.778223632011,0.0,0.0,0.0,0.0,0.0,53739.9727311634,0.0,31719.856773442527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.778223632011,31719.856773442527,1.0
 ,41,52101.06288778051,65482.21018682795,5218.998638460604,463.91099008538697,1977.2112274405633,0.0,0.0,0.0,0.0,1513.3002373551763,52226.67249380822,0.0,20054.002268284872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.910990085387,20054.002268284872,1.0
 ,42,52101.06288778051,65482.21018682795,3790.929613871614,336.9715212330324,1977.2112274405633,0.0,0.0,0.0,0.0,1640.239706207531,50586.43278760069,0.0,14566.647041301681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.97152123303243,14566.647041301681,1.0
 ,43,52101.06288778051,65482.21018682795,2251.1317858770412,200.10060318907034,1977.2112274405633,0.0,0.0,0.0,0.0,1777.1106242514943,48809.32216334919,0.0,8649.973887232532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.10060318907034,8649.973887232532,1.0
 ,44,52101.06288778051,65482.21018682795,1327.3731778470274,117.98872691973577,1977.2112274405633,0.0,0.0,0.0,0.0,1859.2225005208238,46950.09966282837,0.0,5100.4314358772035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.98872691973578,5100.4314358772035,1.0
 ,45,52101.06288778051,65482.21018682795,1734.4078590290037,154.1695874692448,1977.2112274405633,0.0,0.0,0.0,0.0,1823.0416399713185,45127.05802285705,0.0,6664.462198318948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.1695874692448,6664.462198318947,1.0
 ,46,52101.06288778051,65482.21018682795,2085.22582167696,185.35340637128533,1977.2112274405633,0.0,0.0,0.0,0.0,1791.857821069278,43335.20020178777,0.0,8012.480219793719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.35340637128533,8012.480219793719,1.0
 ,47,52101.06288778051,65482.21018682795,1955.157697804895,173.79179536043512,1977.2112274405633,0.0,0.0,0.0,0.0,1803.4194320801282,41531.78076970764,0.0,7512.69345381531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.79179536043512,7512.69345381531,1.0
 ,48,52101.06288778051,65482.21018682795,3061.6046060095446,272.14263164529285,1977.2112274405633,0.0,0.0,0.0,0.0,1705.0685957952705,39826.71217391237,0.0,11764.215698591675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.14263164529285,11764.215698591675,1.0
 ,49,52101.06288778051,65482.21018682795,3977.4462079361797,353.5507740387715,1977.2112274405633,0.0,0.0,0.0,0.0,1623.660453401792,38203.05172051058,0.0,15283.337053994772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.5507740387715,15283.33705399477,1.0
 ,50,10819.47080627457,13598.24199695711,4619.18151779961,410.59391269329876,410.59391051595486,0.0,0.0,0.0,0.0,0.0,38203.05172051058,0.0,17749.20498214501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.5939126932988,17749.20498214501,1.0
 ,51,52101.06288778051,65482.21018682795,5912.978004169816,525.5980448150948,1977.2112274405633,0.0,0.0,0.0,0.0,1451.6131826254687,36751.43853788511,0.0,22720.617981022526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.5980448150949,22720.617981022526,1.0
 ,52,52101.06288778051,65482.21018682795,4964.5462084564315,441.2929963072384,1977.2112274405633,0.0,0.0,0.0,0.0,1535.918231133325,35215.52030675178,0.0,19076.26880599384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.2929963072384,19076.26880599384,1.0
 ,53,52101.06288778051,65482.21018682795,5684.640701740485,505.30139571026535,1977.2112274405633,0.0,0.0,0.0,0.0,1471.909831730298,33743.61047502148,0.0,21843.231896437814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.3013957102653,21843.231896437814,1.0
 ,54,52101.06288778051,65482.21018682795,5255.937736700407,467.19446548448065,1977.2112274405633,0.0,0.0,0.0,0.0,1510.0167619560827,32233.5937130654,0.0,20195.940753271316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.1944654844807,20195.940753271316,1.0
 ,55,52101.06288778051,65482.21018682795,6068.831723299602,539.4517087377425,1977.2112274405633,0.0,0.0,0.0,0.0,1437.7595187028207,30795.83419436258,0.0,23319.48589677873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.4517087377426,23319.48589677873,1.0
 ,56,52101.06288778051,65482.21018682795,6875.160276612116,611.125357921077,1977.2112274405633,0.0,0.0,0.0,0.0,1366.085869519473,29429.748324843105,0.0,26417.80336288206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.125357921077,26417.80336288206,1.0
 ,57,52101.06288778051,65482.21018682795,13782.513632025131,1225.1123228466784,1977.2112274405633,0.0,0.0,0.0,0.0,752.0989045938841,28677.64942024922,29782.0264567354,23177.28217432117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.1123228466784,52959.30863105657,1.0
 ,58,52101.06288778051,65482.21018682795,17804.492997344467,1582.6215997639526,1977.2112274405633,0.0,0.0,0.0,0.0,394.5896276766107,28283.05979257261,45652.71160802203,22761.052734274097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.6215997639529,68413.76434229613,1.0
 ,59,52101.06288778051,65482.21018682795,17130.896889752054,1522.7463902001825,1977.2112274405633,0.0,0.0,0.0,0.0,454.464837240379,27828.59495533223,43889.30214676796,21936.169152104318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.7463902001828,65825.47129887227,1.0
 ,60,38495.36744310201,48382.1558028058,16434.915538383913,1460.8813811896814,1460.8813811896814,0.0,0.0,0.0,0.0,0.0,27828.59495533223,45456.77722343824,17694.385732801966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.8813811896816,63151.16295624021,1.0
 ,61,52101.06288778051,65482.21018682795,14994.130941898835,1332.8116392798966,1977.2112274405633,0.0,0.0,0.0,0.0,644.3995881606668,27184.195367171564,42125.892685513885,15489.055458732404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.8116392798966,57614.948144246286,1.0
 ,62,32322.855037408364,40624.3533257045,13799.67065607068,1226.6373916507273,1226.6373916507273,0.0,0.0,0.0,0.0,0.0,27184.195367171564,34092.58291757868,18932.651578372923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.6373916507273,53025.234495951605,1.0
 ,63,52101.06288778051,65482.21018682795,10243.370916355108,910.5218592315653,1977.2112274405633,0.0,0.0,0.0,0.0,1066.6893682089976,26117.505998962566,15086.947612951484,24273.20513314303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.5218592315655,39360.152746094514,1.0
 ,64,52101.06288778051,65482.21018682795,6666.030079483955,592.5360070652405,1977.2112274405633,0.0,0.0,0.0,0.0,1384.675220375324,24732.830778587242,0.0,25614.220580417106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.5360070652406,25614.220580417106,1.0
 ,65,52101.06288778051,65482.21018682795,8884.209159591774,789.7074808526021,1977.2112274405633,0.0,0.0,0.0,0.0,1187.5037465879614,23545.32703199928,0.0,34137.57369573139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.7074808526021,34137.57369573139,1.0
 ,66,52101.06288778051,65482.21018682795,11495.095511867277,1021.7862677215359,1977.2112274405633,0.0,0.0,0.0,0.0,955.4249597190275,22589.902072280252,0.0,44169.90450435002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.786267721536,44169.90450435002,1.0
 ,67,30604.269955381347,38464.383004031195,13065.951184230653,1161.4178830427247,1161.4178830427247,0.0,0.0,0.0,0.0,0.0,22589.902072280252,0.0,50205.91742540629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.4178830427247,50205.91742540629,1.0
 ,68,52101.06288778051,65482.21018682795,13640.825842991766,1212.5178527103792,1977.2112274405633,0.0,0.0,0.0,0.0,764.6933747301841,21825.208697550068,0.0,52414.873301695865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.5178527103792,52414.873301695865,1.0
 ,69,40316.213928006066,50670.65138492565,17212.29370556189,1529.9816627166124,1529.9816627166126,0.0,0.0,0.0,0.0,0.0,21825.208697550068,0.0,66138.23856362156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.9816627166124,66138.23856362156,1.0
 ,70,49411.22151941147,62101.535242976155,21095.24616228647,1875.1329922032417,1875.1329922032417,0.0,0.0,0.0,0.0,0.0,21825.208697550068,0.0,81058.48337858576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.1329922032417,81058.48337858576,1.0
 ,71,52101.06288778051,65482.21018682795,29903.21568546717,2658.0636164859707,1977.2112274405633,0.0,0.0,0.0,680.8523890454074,0.0,22506.061086595477,0.0,115543.1075171103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2658.0636164859707,115543.10751711029,1.0
 ,72,52101.06288778051,65482.21018682795,32180.90959809823,2860.5252976087318,1977.2112274405633,0.0,0.0,0.0,883.3140701681683,0.0,23389.375156763646,0.0,124485.46035665055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.5252976087318,124485.46035665054,1.0
 ,73,52101.06288778051,65482.21018682795,35176.527362948545,3126.802432262093,1977.2112274405633,0.0,0.0,0.0,1149.59120482153,0.0,24538.96636158517,0.0,136246.42212466206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3126.802432262094,136246.4221246621,1.0
 ,74,52101.06288778051,65482.21018682795,34301.05667373271,3048.9828154429074,1977.2112274405633,0.0,0.0,0.0,1071.771588002344,0.0,25610.737949587514,0.0,132809.27556154015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048.9828154429083,132809.27556154018,1.0
 ,75,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,26767.421928436874,0.0,141416.5691556115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4856.872501091566,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,76,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493562,0.0,27924.10590728623,0.0,148085.4570294427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11525.760374922771,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,77,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,29080.78988613559,0.0,157452.98644114105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20893.289786621113,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,78,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,30237.47386498495,0.0,160804.5559071525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24244.859252632566,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,79,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,31394.15784383431,0.0,161734.4395418129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25174.74288729296,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,80,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,32550.841822683633,0.0,161958.18635642633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25398.489701906394,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,81,10420.212577556102,13096.44203736559,35256.321070761616,3133.8952062899216,395.4422454881127,0.0,0.0,0.0,2738.452960801809,0.0,35289.29478348544,391.86876916757103,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25290.356569088177,0.0,0.0,0.0,3133.8952062899216,138046.55949755525,1.0
 ,82,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,36445.9787623348,4898.3596145946385,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31283.71025755056,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,83,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,37602.66274118416,13715.406920864987,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40100.75756382091,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,84,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,38759.34672003352,19985.30722754612,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46370.65787050204,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,85,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,39916.03069888288,14303.210074616341,161743.7935261813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39487.30694627771,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,86,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,41072.71467773224,5094.293999178423,162183.7025733096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30718.299917968077,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,87,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,42229.3986565816,587.8031537513566,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26973.153796707276,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,88,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493526,0.0,43386.082635430954,0.0,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.35064295592,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,89,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493598,0.0,44542.766614280314,0.0,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.35064295592,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,90,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,45699.45059312967,0.0,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.35064295592,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,91,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.683978849338,0.0,46856.13457197901,0.0,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.35064295595,0.0,0.0,0.0,3133.8952062899216,136559.6966545199,1.0
 ,92,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,48012.81855082837,0.0,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.35064295592,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,93,10420.212577556102,13096.44203736559,35256.321070761616,3133.8952062899216,395.4422454881127,0.0,0.0,0.0,2738.452960801809,0.0,50751.27151163018,0.0,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24898.487799920607,0.0,0.0,0.0,3133.8952062899216,138046.55949755525,1.0
 ,94,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,51907.95549047954,0.0,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.35064295592,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,95,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,53064.6394693289,0.0,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.35064295592,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,96,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,54221.32344817826,0.0,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.35064295592,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,97,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,55378.007427027616,0.0,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.35064295592,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,98,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,56534.691405876976,0.0,159470.36135074476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22910.66469622482,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,99,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,57691.375384726336,0.0,157699.74609313297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21140.04943861303,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,100,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,58848.059363575696,0.0,160096.8353237279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23537.138669207954,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,101,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493598,0.0,60004.743342425056,0.0,158306.052575577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.355921057053,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,102,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,61161.427321274416,0.0,150368.8974556635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13809.200801143568,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,103,52101.06288778051,65482.21018682795,35187.084233523165,3127.740820757615,1977.2112274405633,0.0,0.0,0.0,1150.5295933170516,0.0,62311.956914591465,0.0,136287.86898503083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3127.7408207576154,136287.86898503083,1.0
 ,104,52101.06288778051,65482.21018682795,30076.74069042283,2673.4880613709183,1977.2112274405633,0.0,0.0,0.0,696.276833930355,0.0,63008.23374852182,0.0,116224.37632684429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2673.488061370919,116224.3763268443,1.0
 ,105,52101.06288778051,65482.21018682795,23910.049501731206,2125.3377334872184,1977.2112274405633,0.0,0.0,0.0,148.12650604665504,0.0,63156.36025456848,3918.6876916757105,88094.91643441033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.337733487219,92013.60412608605,1.0
 ,106,43473.57847811486,54638.92377030829,18560.274596551513,1649.8021863601346,1649.8021863601346,0.0,0.0,0.0,0.0,0.0,63156.36025456848,11951.997459610917,59365.85767763828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.8021863601343,71317.8551372492,1.0
 ,107,52101.06288778051,65482.21018682795,14685.385260709607,1305.367578729743,1977.2112274405633,0.0,0.0,0.0,0.0,671.8436487108204,62484.51660585765,21748.716688800192,34679.876175476486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.3675787297432,56428.59286427669,1.0
 ,108,52101.06288778051,65482.21018682795,14119.265580558409,1255.0458293829697,1977.2112274405633,0.0,0.0,0.0,0.0,722.1653980575936,61762.35120780006,26647.07630339483,27606.201689900867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.04582938297,54253.2779932957,1.0
