Informations,Time,CO2 DAC,MeOH,H2O sea,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6218,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,30496.227307575613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.3282937592,218024.0166391328,0.0,36527.32829375916,1.0
 ,6219,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,27681.627264208353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,181496.68834537364,0.0,36527.32829375916,1.0
 ,6220,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,24867.027220841093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,144969.36005161447,0.0,36527.32829375916,1.0
 ,6221,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,22052.427177473834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,108442.03175785531,0.0,36527.32829375916,1.0
 ,6222,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,19237.827134106574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,71914.70346409615,0.0,36527.32829375916,1.0
 ,6223,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,16423.227090739318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375906,35387.37517033709,0.0,36527.32829375915,1.0
 ,6224,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,13608.627047372058,0.0,1082.9554672509719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35387.37517033709,0.0,0.0,36470.33063758805,1.0
 ,6225,20282.570832513138,14804.79622811178,39236.92454671323,3487.7266263745096,2814.6000433672584,0.0,10067.261435116012,0.0,27901.813010996077,673.1265830072505,0.0,14281.75363037931,0.0,186268.34036716714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3487.7266263745096,186268.34036716714,1.0
 ,6226,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,17759.66893398337,0.0,329218.46204429545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18933.758906514908,0.0,0.0,0.0,6292.515346971318,310284.70313778054,1.0
 ,6227,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,21237.584237587413,0.0,393654.3123457282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83369.60920794768,0.0,0.0,0.0,6292.515346971318,310284.70313778054,1.0
 ,6228,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,24715.49954119147,0.0,412606.03302262025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97448.88560460917,0.0,97448.88560460917,6292.515346971318,315157.14741801104,1.0
 ,6229,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,84718.68361378537,81240.7683101813,28193.414844795538,0.0,423977.0654287555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35548.60959943278,0.0,132997.49520404194,6292.515346971318,388428.45582932263,1.0
 ,6230,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,31671.330148399597,0.0,433723.66463401425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123438.96149623371,0.0,0.0,132997.49520404194,6292.515346971318,310284.70313778054,1.0
 ,6231,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,35149.245452003655,0.0,419645.2435597516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104152.89563997238,0.0,237150.39084401433,6292.515346971318,315492.3479197792,1.0
 ,6232,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,38627.160755607714,0.0,408815.6888872419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93839.03404710596,0.0,330989.4248911203,6292.515346971318,314976.65484013583,1.0
 ,6233,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,42105.07605921177,0.0,386615.1018085969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72695.61778172982,0.0,403685.0426728501,6292.515346971318,313919.4840268671,1.0
 ,6234,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,45582.99136281583,0.0,345462.79405306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33502.94372883758,0.0,437187.98640168767,6292.515346971318,311959.85032422247,1.0
 ,6235,20282.570832513138,14804.79622811178,59626.86712084579,5300.165966297403,2814.6000433672584,0.0,10067.261435116012,0.0,42401.32773037923,2485.5659229301436,0.0,48068.55728574598,0.0,266407.0449437391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437187.98640168767,5300.165966297403,266407.0449437391,1.0
 ,6236,20282.570832513138,14804.79622811178,2521.66433436502,224.1479408324462,2814.6000433672584,0.0,10067.261435116012,0.0,1793.1835266595697,0.0,2590.4521025348126,45478.10518321116,0.0,44401.174157289846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437187.98640168767,224.1479408324462,44401.17415728984,1.0
 ,6237,20282.570832513138,14804.796228111778,281.5247851435169,25.024425346090393,2814.6000433672584,0.0,10067.26143511601,0.0,200.19540276872314,0.0,2789.575618021168,42688.529565189994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37667.281417181075,399520.7049845066,25.024425346090393,37667.281417181075,1.0
 ,6238,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,39873.929521822734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,362993.37669074745,0.0,36527.32829375916,1.0
 ,6239,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,37059.329478455475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,326466.0483969883,0.0,36527.32829375916,1.0
 ,6240,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,34244.729435088215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,289938.72010322916,0.0,36527.32829375916,1.0
 ,6241,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,31430.129391720955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,253411.39180947,0.0,36527.32829375916,1.0
 ,6242,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,28615.529348353695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,216884.06351571082,0.0,36527.32829375916,1.0
 ,6243,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,25800.929304986435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,180356.73522195165,0.0,36527.32829375916,1.0
 ,6244,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,22986.329261619176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375915,143829.4069281925,0.0,36527.32829375916,1.0
 ,6245,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,20171.729218251916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,107302.07863443335,0.0,36527.32829375916,1.0
 ,6246,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,17357.129174884656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,70774.75034067419,0.0,36527.32829375916,1.0
 ,6247,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,14542.529131517396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375917,34247.42204691502,0.0,36527.32829375916,1.0
 ,6248,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,11727.929088150137,0.0,2165.9109345019438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34247.42204691502,0.0,0.0,36413.33298141695,1.0
 ,6249,20282.570832513138,14804.796228111778,44609.94995476167,3965.3288848677043,2814.6000433672584,0.0,10067.26143511601,0.0,31722.631078941635,1150.7288415004464,0.0,12878.657929650582,0.0,207385.9719785611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3965.3288848677043,207385.97197856108,1.0
 ,6250,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,16356.573233254641,0.0,336799.15031505225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26514.447177271708,0.0,0.0,0.0,6292.515346971318,310284.70313778054,1.0
 ,6251,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,19834.488536858702,0.0,399610.5674156086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89325.86427782808,0.0,0.0,0.0,6292.515346971318,310284.70313778054,1.0
 ,6252,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,23312.40384046276,0.0,426142.97636325745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115858.2732254769,0.0,0.0,0.0,6292.515346971318,310284.70313778054,1.0
 ,6253,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,70317.6800599162,66839.76475631213,26790.319144066834,0.0,424518.543162381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48956.629670159,0.0,48956.629670159,6292.515346971318,375561.9134922219,1.0
 ,6254,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,30268.234447670893,0.0,435348.0978348907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119107.99494962873,0.0,168064.62461978773,6292.515346971318,316240.102885262,1.0
 ,6255,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,33746.14975127495,0.0,437514.0087693926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127229.30563161208,0.0,0.0,168064.62461978773,6292.515346971318,310284.70313778054,1.0
 ,6256,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,37224.06505487901,0.0,425601.49862963194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109825.5195160489,0.0,277890.1441358366,6292.515346971318,315775.979113583,1.0
 ,6257,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,40701.980358483066,0.0,398527.6119483576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84040.86553388293,0.0,361931.00966971955,6292.515346971318,314486.7464144747,1.0
 ,6258,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,44179.895662087125,0.0,380117.3690050911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66507.30082600995,0.0,428438.3104957295,6292.515346971318,313610.0681790811,1.0
 ,6259,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,47657.810965691184,0.0,319471.8628390367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8749.675905958164,0.0,437187.98640168767,6292.515346971318,310722.18693307845,1.0
 ,6260,20282.570832513138,14804.79622811178,7448.348074377239,662.075384389088,2814.6000433672584,0.0,10067.261435116012,0.0,5296.603075112704,0.0,2152.524658978171,45505.28630671301,0.0,63352.894834181854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437187.98640168767,662.075384389088,63352.89483418185,1.0
 ,6261,20282.570832513138,14804.79622811178,563.0495702870679,50.04885069218381,2814.6000433672584,0.0,10067.261435116012,0.0,400.3908055374705,0.0,2764.551192675075,42740.73511403793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38807.234540603145,398380.75186108454,50.04885069218381,38807.23454060313,1.0
 ,6262,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,39926.13507067067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,361853.4235673254,0.0,36527.32829375916,1.0
 ,6263,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,37111.53502730341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,325326.09527356626,0.0,36527.32829375916,1.0
 ,6264,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,34296.93498393615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,288798.7669798071,0.0,36527.32829375916,1.0
 ,6265,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,31482.334940568893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,252271.43868604794,0.0,36527.32829375916,1.0
 ,6266,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,28667.734897201633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,215744.11039228877,0.0,36527.32829375916,1.0
 ,6267,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,25853.134853834374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375918,179216.7820985296,0.0,36527.32829375916,1.0
 ,6268,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,23038.534810467114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375915,142689.4538047704,0.0,36527.32829375916,1.0
 ,6269,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,20223.934767099854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,106162.12551101124,0.0,36527.32829375916,1.0
 ,6270,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,17409.334723732594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,69634.79721725208,0.0,36527.32829375916,1.0
 ,6271,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,14594.734680365336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,33107.46892349293,0.0,36527.32829375916,1.0
 ,6272,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,11780.134636998078,0.0,3248.8664017529154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33107.46892349293,0.0,0.0,36356.33532524585,1.0
 ,6273,20282.570832513138,14804.796228111778,52049.5235966749,4626.624319704436,2814.6000433672584,0.0,10067.26143511601,0.0,37012.99455763549,1812.0242763371778,0.0,13592.158913335255,0.0,236625.76959433735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4626.624319704436,236625.76959433733,1.0
 ,6274,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,17070.074216939316,0.0,365497.470197203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55212.76705942245,0.0,0.0,0.0,6292.515346971318,310284.70313778054,1.0
 ,6275,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,20547.989520543375,0.0,422894.1099615045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112609.40682372398,0.0,0.0,0.0,6292.515346971318,310284.70313778054,1.0
 ,6276,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,81857.59116937021,78379.67586576614,24025.904824147456,0.0,442387.30837202194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55643.533257544,0.0,55643.533257544,6292.515346971318,386743.77511447796,1.0
 ,6277,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,27503.820127751515,0.0,450509.47437640425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140224.7712386237,0.0,0.0,55643.533257544,6292.515346971318,310284.70313778054,1.0
 ,6278,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,30981.735431355573,0.0,452675.3853109062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142390.68217312562,0.0,0.0,55643.533257544,6292.515346971318,310284.70313778054,1.0
 ,6279,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,34459.650734959636,0.0,454299.8185117827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137157.25273714482,0.0,192800.7859946888,6292.515346971318,317142.5657746378,1.0
 ,6280,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,37937.566038563695,0.0,455924.25171265914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145639.5485748786,0.0,0.0,192800.7859946888,6292.515346971318,310284.70313778054,1.0
 ,6281,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,41415.48134216775,0.0,450509.47437640425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133547.40117964157,0.0,326348.18717433035,6292.515346971318,316962.07319676265,1.0
 ,6282,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,44893.39664577181,0.0,422352.632227879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106731.36103818896,0.0,433079.5482125193,6292.515346971318,315621.27118969,1.0
 ,6283,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,48371.31194937587,0.0,314598.5632364073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4108.438189168344,0.0,437187.98640168767,6292.515346971318,310490.125047239,1.0
 ,6284,20282.570832513138,14804.796228111778,2803.189119508579,249.1723661785404,2814.6000433672584,0.0,10067.26143511601,0.0,1993.378929428323,0.0,2565.427677188718,45805.884272187155,0.0,45484.12962454082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437187.98640168767,249.1723661785404,45484.12962454082,1.0
 ,6285,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,42991.284228819895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,400660.6581079285,0.0,36527.32829375916,1.0
 ,6286,20282.570832513138,14804.79622811178,2658.133358468213,236.27852075273003,2814.6000433672584,0.0,10067.261435116012,0.0,1890.2281660218403,0.0,2578.3215226145285,40412.96270620537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47290.6698692198,353369.9882387087,236.27852075273003,47290.66986921979,1.0
 ,6287,15888.455646230608,11597.412880460297,0.0,0.0,2204.8313460951135,0.0,7886.240758713003,0.0,0.0,0.0,2204.8313460951135,38208.13136011112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28613.86952685357,324756.11871185515,0.0,28613.86952685357,1.0
 ,6288,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,35393.53131674386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,288228.790418096,0.0,36527.32829375916,1.0
 ,6289,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,32578.931273376602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,251701.46212433686,0.0,36527.32829375916,1.0
 ,6290,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,29764.331230009342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.3282937592,215174.13383057766,0.0,36527.32829375916,1.0
 ,6291,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,26949.731186642082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,178646.8055368185,0.0,36527.32829375916,1.0
 ,6292,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,24135.131143274823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,142119.47724305931,0.0,36527.32829375916,1.0
 ,6293,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,21320.531099907563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375914,105592.14894930017,0.0,36527.32829375916,1.0
 ,6294,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,18505.931056540303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375913,69064.82065554104,0.0,36527.32829375916,1.0
 ,6295,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,15691.331013173045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,32537.49236178189,0.0,36527.32829375916,1.0
 ,6296,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,12876.730969805787,0.0,3790.3441353784015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32537.49236178189,0.0,0.0,36327.83649716029,1.0
