Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6290,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,2.9969677533309943e-12,140.9389207288513,6092.525282631875,1.0
 ,6291,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,2.1307823230710625e-12,140.9389207288513,6092.525282631875,1.0
 ,6292,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,8.661854302599316e-13,140.9389207288513,6092.525282631875,1.0
 ,6293,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6294,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,35.78575790092143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6056.739524730953,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6295,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,420.48265533582685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5672.042627296048,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6296,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,778.340234345041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5314.185048286834,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6297,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,876.7510685725752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5215.7742140593,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6298,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1064.6262975524126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5027.898985079462,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6299,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1520.8947107891609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4571.630571842714,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6300,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1842.9665318974537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4249.558750734421,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6301,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1771.395016095611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4321.130266536264,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6302,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1511.9482713139305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.577011317944,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6303,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1341.9659212845536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.559361347321,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6304,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,966.2154633248787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5126.309819306996,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6305,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,518.8934895633607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5573.631793068514,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6306,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,53.67863685138215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6038.8466457804925,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6307,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631879,0.0,4.659976108693324e-12,0.0,4.659976108693324e-12,140.9389207288513,6092.525282631876,1.0
 ,6308,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,4.659976108693324e-12,140.9389207288513,6092.525282631875,1.0
 ,6309,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,4.659976108693324e-12,140.9389207288513,6092.525282631875,1.0
 ,6310,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,3.3953792158821933e-12,140.9389207288513,6092.525282631875,1.0
 ,6311,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,2.5291937856222615e-12,140.9389207288513,6092.525282631875,1.0
 ,6312,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,6313,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6314,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,6315,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-2.5291937856222615e-12,140.9389207288513,6092.525282631875,1.0
 ,6316,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-3.793790678433392e-12,140.9389207288513,6092.525282631875,1.0
 ,6317,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,-5.058387571244523e-12,140.9389207288513,6092.525282631875,1.0
 ,6318,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,608.3578843156644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5484.167398316215,0.0,5.058387571244523e-12,0.0,0.0,140.9389207288513,6092.525282631876,1.0
 ,6319,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,3274.3968479343107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2818.1284346975644,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6320,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,5045.791864029921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.7334186019539,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6321,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,5994.11444840434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.41083422753532,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6322,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6495.115059017239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.58977638536453,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6323,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6727.72248537323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.1972027413549,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6324,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6736.66892484846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.1436422165852,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6325,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6781.401122224612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.8758395927371,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6326,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6656.150969571386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.6256869395111,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6327,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6334.079148463093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.553865831218,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6328,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,5618.3639904446645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.16129218721056,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6329,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,3954.3262480518183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138.199034580057,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6330,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,331.0182605835232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5761.507022048351,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6331,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631879,0.0,4.045508011014069e-12,0.0,4.045508011014069e-12,140.9389207288513,6092.525282631876,1.0
 ,6332,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,4.045508011014069e-12,140.9389207288513,6092.525282631875,1.0
 ,6333,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,9.573628439715034e-13,3.0881451670425657e-12,140.9389207288513,6092.525282631876,1.0
 ,6334,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,1.823548274231435e-12,140.9389207288513,6092.525282631875,1.0
 ,6335,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,9.573628439715034e-13,140.9389207288513,6092.525282631875,1.0
 ,6336,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,9.573628439715034e-13,0.0,140.9389207288513,6092.525282631876,1.0
 ,6337,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,-1.3977123552123024e-12,140.9389207288513,6092.525282631876,1.0
 ,6338,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,-2.7954247104246048e-12,140.9389207288513,6092.525282631876,1.0
 ,6339,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,-4.193137065636907e-12,140.9389207288513,6092.525282631876,1.0
 ,6340,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,-5.5908494208492095e-12,140.9389207288513,6092.525282631876,1.0
 ,6341,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.52528263188,0.0,0.0,-5.5908494208492095e-12,0.0,140.9389207288513,6092.525282631875,1.0
 ,6342,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,581.5185658899733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5511.006716741901,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6343,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,3578.5757900921435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513.9494925397316,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6344,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,5385.756564088675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.7687185432001,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6345,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6199.882556334637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.35727370276254,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6346,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6557.740135343852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.2148527119771,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6347,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6691.936727472307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.4114448404325,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6348,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6647.204530096155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.6792474642807,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6349,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6718.776045897999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.2507632661245,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,6350,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6584.579453769543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.05417113766816,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
