Informations,Time,Biomass bamboo 2,Biochar,DME-B2,H2O sea,H2_from_SOEC_HI,H2_pipeline_to_Bamboo-2,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,750,12949.984486688436,0.0,8409.080835511972,12994.802115317261,1155.0935213615344,1155.0935213615346,0.0,12949.984486688436,1765.906975457514,9240.748170892275,0.0,0.0,10552.741425019363,0.0,17598.335902465013,23507.211992770015,0.0,0.0,0.0,0.0,4188.671023039873,1155.0935213615344,41105.547895235024,1.0
 ,751,14068.428192265406,0.0,9135.342981990523,13758.160235308304,1222.9475764718493,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,9783.580611774794,0.0,31.907228746629016,10520.834196272734,0.0,16536.834257447983,23045.96470434801,0.0,0.0,0.0,4188.671023039873,0.0,1222.9475764718493,43771.46998483587,1.0
 ,752,13528.926268876963,0.0,8785.017057712314,13575.747513635102,1206.7331123231202,1206.73311232312,0.0,13528.926268876963,1844.8535821195858,9653.864898584961,0.0,0.0,10520.834196272734,1767.7198634237905,17211.01200028659,23964.479943845585,0.0,0.0,0.0,0.0,0.0,1206.7331123231204,42943.21180755597,1.0
 ,753,14068.428192265406,0.0,9135.342981990523,19507.263323049734,1733.9789620488652,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,13871.831696390922,479.1241568303866,0.0,10999.95835310312,13454.31229383663,20775.563439386624,27298.617240457377,0.0,0.0,0.0,0.0,0.0,1733.9789620488652,61528.492973680644,1.0
 ,754,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,11532.549113464058,25239.111383328567,23391.673645987492,27772.92342607721,0.0,12992.338913443502,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,755,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609376,0.0,12065.139873824995,38202.3903817697,25786.087924037507,34054.91004130857,0.0,34632.018805166015,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,756,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,12597.730634185931,35649.01724571311,29942.30549851609,33342.94748696567,0.0,35522.90068924511,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,757,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,13130.321394546869,27890.69117846425,29374.640090624136,31917.73269408247,0.0,23385.674508623983,2272.3999167591546,0.0,2272.3999167591546,1787.4455655794152,63524.989537787726,1.0
 ,758,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,13662.912154907803,13159.692316599332,27012.574500608873,30072.185969127895,0.0,0.0,6507.698327986986,0.0,8780.098244746141,1787.4455655794152,63736.75445834912,1.0
 ,759,14068.428192265406,0.0,9135.342981990523,16526.07816258137,1468.9847255627885,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,11751.877804502308,214.12992034431,0.0,13877.042075252113,3830.0597040848797,22183.945713972887,26182.467085668977,0.0,0.0,0.0,0.0,8780.098244746141,1468.9847255627888,52196.47250372675,1.0
 ,760,14068.428192265406,0.0,9135.342981990523,14117.116558707881,1254.8548052184783,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,10038.838441747826,0.0,0.0,13877.042075252113,98.20665907909948,18507.205023475,24082.539772456737,0.0,0.0,0.0,2071.3001652533653,6708.798079492775,1254.8548052184783,44759.2516202642,1.0
 ,761,14068.428192265406,0.0,9135.342981990523,14857.886135520808,1320.700989824072,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,10565.607918592576,65.84618460559344,0.0,13942.888259857707,0.0,20334.731557632873,26639.790176052702,0.0,0.0,0.0,0.0,6708.798079492775,1320.7009898240717,46974.52173368557,1.0
 ,762,14068.428192265406,0.0,9135.342981990523,14912.97093273311,1325.5974162429432,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,10604.779329943545,70.74261102446485,0.0,14013.630870882173,0.0,20162.552641097445,26984.40133932846,0.0,0.0,0.0,0.0,6708.798079492775,1325.5974162429434,47146.95398042591,1.0
 ,763,13483.184890405968,0.0,8755.31486389998,13529.847832263014,1202.6531406456013,1202.6531406456015,0.0,13483.184890405968,1838.6161214189956,9621.22512516481,0.0,0.0,14013.630870882173,0.0,18116.341790309067,24681.678768140275,0.0,0.0,0.0,0.0,6708.798079492775,1202.6531406456013,42798.020558449345,1.0
 ,764,11614.100363895064,0.0,7541.623612918873,11654.294731502378,1035.937309466878,1035.937309466878,0.0,11614.100363895064,1583.7409587129632,8287.498475735025,0.0,0.0,14013.630870882173,0.0,15496.201403327654,21369.013320202623,0.0,0.0,0.0,0.0,6708.798079492775,1035.937309466878,36865.21472353027,1.0
 ,765,14068.428192265406,0.0,9135.342981990523,11154.337532621763,991.496669566379,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,7931.973356531032,0.0,263.35813565209924,13750.272735230074,0.0,14976.078534348675,20652.76107992498,0.0,0.0,0.0,0.0,6708.798079492775,991.4966695663791,35628.83961427366,1.0
 ,766,14068.428192265406,0.0,9135.342981990523,9977.571308015888,886.89522737919,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,7095.16181903352,0.0,367.9595778392883,13382.313157390785,0.0,13264.566901171538,18778.960218284166,0.0,0.0,0.0,0.0,6708.798079492775,886.8952273791901,32043.527119455706,1.0
 ,767,7933.536190249955,0.0,5151.646876785685,7960.992769758098,707.6438017562754,707.6438017562754,0.0,7933.536190249955,1081.8458441249938,5661.150414050203,0.0,0.0,13382.313157390785,0.0,10305.218307370504,14877.232851711406,0.0,0.0,0.0,0.0,6708.798079492775,707.6438017562754,25182.45115908191,1.0
 ,768,7772.34471809666,0.0,5046.977089673155,7799.243442146012,693.2660837463122,693.2660837463125,0.0,7772.34471809666,1059.8651888313625,5546.128669970498,0.0,0.0,13382.313157390785,0.0,9324.225984912291,13029.140959599727,0.0,0.0,0.0,2439.4040936710694,4269.393985821706,693.2660837463128,24792.771038183106,1.0
 ,769,7034.214096132703,0.0,4567.671490995262,6387.523075624738,567.7798289444212,627.4274026092392,0.0,7034.214096132703,959.2110131090049,4542.2386315553695,0.0,59.64757366481797,13322.665583725968,0.0,8454.206001325454,11829.16079771337,0.0,0.0,0.0,0.0,4269.393985821706,567.7798289444213,20283.366799038824,1.0
 ,770,7034.214096132703,0.0,4567.671490995262,5669.102253555359,503.920200316032,627.4274026092392,0.0,7034.214096132703,959.2110131090049,4031.361602528256,0.0,123.50720229320717,13199.15838143276,0.0,7390.74531372454,10703.7728456744,0.0,0.0,0.0,0.0,4269.393985821706,503.92020031603204,18094.518159398944,1.0
 ,771,7034.214096132703,0.0,4567.671490995262,4340.267629225125,385.8015670422334,627.4274026092392,0.0,7034.214096132703,959.2110131090049,3086.412536337867,0.0,241.6258355670052,12957.532545865755,0.0,5696.962548069221,8348.92871965158,0.0,0.0,0.0,0.0,4269.393985821706,385.80156704223344,14045.8912677208,1.0
 ,772,7034.214096132703,0.0,4567.671490995262,2993.689818666914,266.10576165928126,627.4274026092392,0.0,7034.214096132703,959.2110131090049,2128.84609327425,0.0,361.3216409499579,12596.210904915797,0.0,4012.605103287537,5930.600220115033,0.0,0.0,0.0,0.0,4269.393985821706,266.10576165928126,9943.205323402568,1.0
 ,773,7034.214096132703,0.0,4567.671490995262,2426.3529305099387,215.67581604532788,627.4274026092392,0.0,7034.214096132703,959.2110131090049,1725.406528362623,0.0,411.75158656391125,12184.459318351886,0.0,3385.661356488783,4829.0103029215215,0.0,0.0,0.0,0.0,4269.393985821706,215.67581604532796,8214.671659410305,1.0
 ,774,7034.214096132703,0.0,4567.671490995262,1995.9105022291737,177.41426686481546,627.4274026092392,0.0,7034.214096132703,959.2110131090049,1419.3141349185237,0.0,450.0131357444237,11734.446182607462,0.0,3027.5325297449604,3875.6886613009224,0.0,0.0,0.0,0.0,4269.393985821706,177.41426686481546,6903.221191045883,1.0
 ,775,14068.428192265406,0.0,9135.342981990523,2343.2461276779864,208.2885446824877,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,1666.3083574599016,0.0,1046.5662605359905,10687.879922071472,0.0,3875.943550404302,4907.703325856901,0.0,0.0,0.0,0.0,4269.393985821706,208.28854468248778,8783.646876261202,1.0
 ,776,7034.214096132703,0.0,4567.671490995262,3917.371594030855,348.2108083582982,627.4274026092392,0.0,7034.214096132703,959.2110131090049,2785.6864668663857,0.0,279.21659425094094,10408.66332782053,2749.7864542147854,4295.819238771586,5711.827079506283,0.0,0.0,0.0,0.0,4269.393985821706,348.2108083582981,12757.432772492652,1.0
 ,777,14068.428192265406,0.0,9135.342981990523,6608.585289080618,587.4298034738327,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4699.438427790662,0.0,667.4250017446456,9741.238326075885,12963.278998441132,3867.271285771274,4948.518682052267,0.0,0.0,0.0,0.0,4269.393985821706,587.4298034738327,21779.06896626467,1.0
 ,778,9636.756396851568,0.0,6257.63402392959,9670.10752324284,859.5651131771414,859.5651131771414,0.0,9636.756396851568,1314.1031450252137,6876.520905417131,0.0,0.0,9741.238326075885,21605.464997401887,4175.417832554089,4807.891390791481,0.0,0.0,0.0,0.0,4269.393985821706,859.5651131771415,30588.77422074746,1.0
 ,779,11806.033706111444,0.0,7666.255653319119,11846.892321406602,1053.0570952361425,1053.0570952361427,0.0,11806.033706111444,1609.913687197015,8424.45676188914,0.0,0.0,9741.238326075885,31033.304268995438,3090.3909316442896,3350.749997203291,0.0,0.0,0.0,0.0,4269.393985821706,1053.0570952361425,37474.445197843015,1.0
 ,780,13010.938330862122,0.0,8448.661253806573,13055.96691007197,1160.5303920063973,1160.5303920063973,0.0,13010.938330862122,1774.2188632993802,9284.243136051178,0.0,0.0,9741.238326075885,33783.09072321022,3838.702476047784,3677.2330096889573,0.0,0.0,0.0,0.0,4269.393985821706,1160.5303920063973,41299.02620894696,1.0
 ,781,14068.428192265406,0.0,9135.342981990523,12487.514731597252,1110.0013094753112,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,8880.01047580249,0.0,144.85349574316706,9596.384830333227,30738.684291758138,4667.8438817319975,4284.169071762097,0.0,0.0,0.0,0.0,4269.393985821706,1110.0013094753115,39690.69724525223,1.0
 ,782,8293.958329977817,0.0,5385.687227258322,8322.662267397818,739.7922015464728,739.7922015464728,0.0,8293.958329977817,1130.9943177242476,5918.337612371783,0.0,0.0,9596.384830333227,13748.932271073929,6445.372335816142,6132.1903572107385,0.0,0.0,0.0,0.0,4269.393985821706,739.7922015464729,26326.49496410081,1.0
 ,783,7034.214096132703,0.0,4567.671490995262,4659.36082063872,414.1654062789973,627.4274026092392,0.0,7034.214096132703,959.2110131090049,3313.3232502319784,0.0,213.26199633024186,9383.122834002985,2946.199772372984,5952.672772732998,6119.215903554188,0.0,0.0,0.0,0.0,4269.393985821706,414.16540627899735,15018.088448660168,1.0
 ,784,7034.214096132703,0.0,4567.671490995262,3600.685736371251,320.0609543441112,627.4274026092392,0.0,7034.214096132703,959.2110131090049,2560.48763475289,0.0,307.36644826512793,9075.756385737857,0.0,5813.22217788403,5979.347957784229,0.0,0.0,0.0,0.0,4269.393985821706,320.0609543441112,11792.570135668258,1.0
 ,785,7034.214096132703,0.0,4567.671490995262,3832.8536454793666,340.69810182038816,627.4274026092392,0.0,7034.214096132703,959.2110131090049,2725.5848145631053,0.0,286.729300788851,8789.027084949006,0.0,6162.670513274813,6337.257199468599,0.0,0.0,0.0,0.0,4269.393985821706,340.69810182038816,12499.927712743409,1.0
 ,786,7034.214096132703,0.0,4567.671490995262,4101.325419579761,364.56225951820096,627.4274026092392,0.0,7034.214096132703,959.2110131090049,2916.4980761456077,0.0,262.86514309103814,8526.161941857968,0.0,6488.91913246361,6828.974958020177,0.0,0.0,0.0,0.0,4269.393985821706,364.562259518201,13317.894090483787,1.0
 ,787,7034.214096132703,0.0,4567.671490995262,4758.383398967892,422.96741324159046,627.4274026092392,0.0,7034.214096132703,959.2110131090049,3383.7393059327237,0.0,204.45998936764863,8321.701952490319,0.0,7487.021764030169,7832.76372515441,0.0,0.0,0.0,0.0,4269.393985821706,422.9674132415905,15319.785489184576,1.0
 ,788,7034.214096132703,0.0,4567.671490995262,5055.1982820551875,449.35095840490555,627.4274026092392,0.0,7034.214096132703,959.2110131090049,3594.8076672392444,0.0,178.0764442043336,8143.625508285985,0.0,7902.584707298037,8321.521526932753,0.0,0.0,0.0,0.0,4269.393985821706,449.3509584049055,16224.106234230789,1.0
 ,789,7034.214096132703,0.0,4567.671490995262,5141.741528688141,457.0436914389459,627.4274026092392,0.0,7034.214096132703,959.2110131090049,3656.3495315115674,0.0,170.38371117029328,7973.241797115692,0.0,7998.260631552641,8489.521239357104,0.0,0.0,0.0,0.0,4269.393985821706,457.0436914389459,16487.781870909745,1.0
 ,790,7034.214096132703,0.0,4567.671490995262,5846.769467977557,519.7128415980051,627.4274026092392,0.0,7034.214096132703,959.2110131090049,4157.702732784041,0.0,107.71456101123476,7865.527236104457,0.0,8954.222233662882,9681.60351127689,0.0,0.0,0.0,0.0,4269.393985821706,519.7128415980051,18635.82574493977,1.0
 ,791,7034.214096132703,0.0,4567.671490995262,5687.032597479033,505.51400866480293,627.4274026092392,0.0,7034.214096132703,959.2110131090049,4044.1120693184234,0.0,121.91339394443617,7743.613842160021,0.0,8935.920267153393,9213.227167595003,0.0,0.0,0.0,0.0,4269.393985821706,505.5140086648031,18149.147434748396,1.0
 ,792,7034.214096132703,0.0,4567.671490995262,6302.091811181729,560.1859387717093,627.4274026092392,0.0,7034.214096132703,959.2110131090049,4481.487510173674,0.0,67.24146383752986,7676.372378322491,0.0,9529.974120439783,10493.104973657299,0.0,0.0,0.0,0.0,4269.393985821706,560.1859387717093,20023.079094097084,1.0
 ,793,7034.214096132703,0.0,4567.671490995262,6372.942655047259,566.4837915597564,627.4274026092392,0.0,7034.214096132703,959.2110131090049,4531.870332478051,0.0,60.9436110494828,7615.428767273009,0.0,9499.475799837373,10739.468102807015,0.0,0.0,0.0,0.0,4269.393985821706,566.4837915597565,20238.94390264439,1.0
 ,794,7034.214096132703,0.0,4567.671490995262,6097.455487298996,541.9960433154663,627.4274026092392,0.0,7034.214096132703,959.2110131090049,4335.96834652373,0.0,85.4313592937724,7529.997407979236,0.0,9058.291496806376,10341.311877500995,0.0,0.0,0.0,0.0,4269.393985821706,541.9960433154666,19399.603374307375,1.0
 ,795,7034.214096132703,0.0,4567.671490995262,5508.774409536785,489.66883640326984,627.4274026092392,0.0,7034.214096132703,959.2110131090049,3917.3506912261587,0.0,137.75856620596932,7392.238841773267,0.0,8318.644685256342,9287.394615379013,0.0,0.0,0.0,0.0,4269.393985821706,489.66883640327,17606.039300635355,1.0
 ,796,7034.214096132703,0.0,4567.671490995262,5605.121364897805,498.23301021313824,627.4274026092392,0.0,7034.214096132703,959.2110131090049,3985.864081705106,0.0,129.1943923961009,7263.0444493771665,0.0,8542.65306833236,9356.931318549177,0.0,0.0,0.0,0.0,4269.393985821706,498.23301021313824,17899.584386881535,1.0
 ,797,8174.553100077482,0.0,5308.151363686677,8202.843796905921,729.141670836082,729.141670836082,0.0,8174.553100077482,1114.7117863742021,5833.133366688656,0.0,0.0,7263.0444493771665,0.0,12478.59844677719,13468.883136909533,0.0,0.0,0.0,0.0,4269.393985821706,729.141670836082,25947.481583686724,1.0
 ,798,9484.591753510917,0.0,6158.8258139681275,9517.416264717229,845.9925568637537,845.9925568637537,0.0,9484.591753510917,1293.3534209333068,6767.94045491003,0.0,0.0,7263.0444493771665,0.0,14041.19442903959,16064.582222001896,0.0,0.0,0.0,0.0,4269.393985821706,845.9925568637539,30105.776651041488,1.0
 ,799,14068.428192265406,0.0,9135.342981990523,7868.2278745110925,699.3980332898749,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,5595.184266318999,0.0,555.4567719286034,6707.587677448563,0.0,11696.494833662406,13920.390179762564,0.0,0.0,0.0,0.0,4269.393985821706,699.398033289875,25616.88501342497,1.0
 ,800,14068.428192265406,0.0,9135.342981990523,7931.250225427889,705.0000200380346,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,5640.0001603042765,0.0,549.8547851804437,6157.732892268119,8642.185998960755,7701.099173117255,9465.61318900271,0.0,0.0,0.0,0.0,4269.393985821706,705.0000200380346,25808.898361080715,1.0
 ,801,14068.428192265406,0.0,9135.342981990523,14896.077192064364,1324.0957504057212,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,10592.76600324577,69.24094518724306,0.0,6226.973837455362,34372.33067768482,5695.94189405825,7025.798838413344,0.0,0.0,0.0,0.0,4269.393985821706,1324.0957504057214,47094.071410156415,1.0
 ,802,14068.428192265406,0.0,9135.342981990523,18152.106099184486,1613.5205421497321,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,12908.164337197857,358.6657369312537,0.0,6585.639574386615,46942.78303980955,4453.187234130323,5890.466513224135,0.0,0.0,0.0,0.0,4269.393985821706,1613.5205421497321,57286.43678716401,1.0
 ,803,14068.428192265406,0.0,9135.342981990523,17893.996886984238,1590.5775010652656,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,12724.620008522124,335.722695846787,0.0,6921.362270233402,46451.74974441405,4434.274012224209,5592.452329635248,0.0,0.0,0.0,0.0,4269.393985821706,1590.5775010652658,56478.47608627351,1.0
 ,804,14068.428192265406,0.0,9135.342981990523,19035.938673043882,1692.0834376039006,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,13536.667500831205,437.22863238542254,0.0,7358.590902618825,41345.00347230088,9001.20599775264,9706.893333243532,0.0,0.0,0.0,0.0,4269.393985821706,1692.0834376039008,60053.10280329705,1.0
 ,805,14068.428192265406,0.0,9135.342981990523,18205.764291537685,1618.2901592477942,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,12946.321273982354,363.43535402931576,0.0,7722.026256648141,33390.264086893825,10683.866926364997,13380.272311529474,0.0,0.0,0.0,0.0,4269.393985821706,1618.2901592477945,57454.403324788305,1.0
 ,806,14068.428192265406,0.0,9135.342981990523,15288.898562099492,1359.013205519955,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,10872.10564415964,104.15840030147693,0.0,7826.184656949617,23667.804838062973,10895.695417539242,13760.222071516111,0.0,0.0,0.0,0.0,4269.393985821706,1359.0132055199556,48323.72232711834,1.0
 ,807,7047.056150028944,0.0,4576.010487031782,7071.444777349935,628.572869097772,628.5728690977722,0.0,7047.056150028944,960.9622022766741,5028.582952782176,0.0,0.0,7826.184656949617,12079.419066729237,4311.951730481677,5977.235465845729,0.0,0.0,0.0,0.0,4269.393985821706,628.5728690977722,22368.606263056645,1.0
